entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,0,0.000000,0.107000,0.044000,0.144000,0.100000
1,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,dsp,6,1,0.000000,13.267000,0.038000,16.490000,16.452000
2,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.021000,13.700000,13.679000
3,dronet,0,0,qnn_graph,dronet_full,cpu,4,3,0.107000,6.998000,0.118000,18.817000,18.699000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,0,7.105000,0.107000,18.908000,19.048000,0.140000
5,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,0,10.000000,0.107000,19.070000,19.137000,0.067000
6,dronet,1,0,qnn_graph,dronet_full,dsp,6,4,13.267000,0.645000,16.815000,18.447000,1.632000
7,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,5,13.909000,13.909000,14.286000,28.578000,14.292000
8,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,0,15.000000,0.107000,19.149000,19.225000,0.076000
9,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,6,16.012000,15.377000,18.728000,36.949000,18.221000
10,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,0,20.788000,0.107000,20.794000,20.854000,0.060000
11,dronet,2,0,qnn_graph,dronet_full,cpu,4,3,20.895000,6.998000,20.902000,30.803000,9.901000
12,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,7,27.818000,13.909000,29.023000,57.407000,28.384000
13,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,0,27.893000,0.107000,30.831000,30.885000,0.054000
14,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,5,0,30.000000,0.107000,30.906000,30.944000,0.038000
15,dronet,3,0,qnn_graph,dronet_full,dsp,6,4,31.389000,0.645000,37.083000,37.967000,0.884000
16,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,1,32.034000,15.377000,38.129000,53.954000,15.825000
17,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,0,35.000000,0.107000,35.016000,35.094000,0.078000
18,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,0,40.000000,0.107000,40.007000,40.073000,0.066000
19,yolov8n_d,0,1,qnn_graph,yolov8n_head,cpu,5,8,40.107000,39.464000,40.207000,92.133000,51.926000
20,dronet,4,0,qnn_graph,dronet_full,hta,7,9,41.727000,2.030000,57.669000,59.200000,1.531000
21,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,10,43.757000,13.909000,59.260000,73.882000,14.622000
22,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,11,47.411000,0.589000,54.114000,54.769000,0.655000
23,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,12,48.000000,15.377000,57.570000,75.258000,17.688000
24,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,13,64.194000,15.377000,75.430000,90.575000,15.145000
