workload,sigma_pct,seed,scheduler,n_ops,feasible,valid,makespan_us,deadline_miss_count,total_lateness_us,cross_device_transitions,critical_path_us,solver_wall_time_s,error
memory_pressured_residual,0.0,3,cpsat,21,True,True,855.0,0,0.0,8,540.0,10.018988304072991,
memory_pressured_residual,0.0,3,gnn_placement,21,True,True,845.0,0,0.0,8,505.0,0.002639822894707322,
memory_pressured_residual,0.0,3,simulated_annealing,21,True,True,820.0,0,0.0,13,500.0,0.03527249989565462,
memory_pressured_residual,0.0,3,peft,21,True,True,845.0,0,0.0,8,505.0,0.0005469470052048564,
memory_pressured_residual,0.0,4,heft,21,True,True,845.0,0,0.0,8,505.0,0.00040027895011007786,
memory_pressured_residual,0.0,4,edf,21,True,True,1095.0,1,195.0,7,1040.0,0.00040622998494654894,
memory_pressured_residual,0.0,4,fastest_device,21,True,True,805.0,0,0.0,12,465.0,0.0002954599913209677,
memory_pressured_residual,0.0,4,cpsat,21,True,True,855.0,0,0.0,8,540.0,10.017930679954588,
memory_pressured_residual,0.0,4,gnn_placement,21,True,True,845.0,0,0.0,8,505.0,0.006497664959169924,
memory_pressured_residual,0.0,4,simulated_annealing,21,True,True,820.0,0,0.0,13,500.0,0.03210511791985482,
memory_pressured_residual,0.0,4,peft,21,True,True,845.0,0,0.0,8,505.0,0.0006328800227493048,
memory_pressured_residual,10.0,0,heft,21,True,True,825.3575664555414,0,0.0,8,518.0019947005112,0.00043789995834231377,
memory_pressured_residual,10.0,0,edf,21,True,True,1071.0875192592705,1,171.0875192592705,7,1021.108741440655,0.0004270990611985326,
memory_pressured_residual,10.0,0,fastest_device,21,True,True,805.538109687715,0,0.0,16,453.1825379326849,0.00030232290737330914,
memory_pressured_residual,10.0,0,cpsat,21,True,False,890.4122624090918,0,0.0,10,728.8082767094395,10.021354204975069,
memory_pressured_residual,10.0,0,gnn_placement,21,True,True,825.3575664555414,0,0.0,8,518.0019947005112,0.01661009108647704,
memory_pressured_residual,10.0,0,simulated_annealing,21,True,True,795.668205283444,0,0.0,14,478.3126335284139,0.031102488050237298,
memory_pressured_residual,10.0,0,peft,21,True,True,825.3575664555414,0,0.0,8,518.0019947005112,0.0005871220491826534,
memory_pressured_residual,10.0,1,heft,21,True,True,870.7353918424704,0,0.0,8,534.373387593417,0.00041069905273616314,
memory_pressured_residual,10.0,1,edf,21,True,True,1119.94826242187,1,219.9482624218699,7,1068.7206653336584,0.0004293640376999974,
memory_pressured_residual,10.0,1,fastest_device,21,True,True,832.1759800501925,0,0.0,15,480.81397580113884,0.0003178019542247057,
memory_pressured_residual,10.0,1,cpsat,21,True,False,895.1398883014981,0,0.0,9,661.3014495434034,10.02111683296971,
memory_pressured_residual,10.0,1,gnn_placement,21,True,True,870.7353918424704,0,0.0,8,534.373387593417,0.007141996058635414,
memory_pressured_residual,10.0,1,simulated_annealing,21,True,True,841.9943676415429,0,0.0,13,524.7808957617679,0.04502604599110782,
memory_pressured_residual,10.0,1,peft,21,True,True,870.7353918424704,0,0.0,8,534.373387593417,0.0008289309917017817,
memory_pressured_residual,10.0,2,heft,21,True,True,831.7436797908466,0,0.0,8,499.02068939430774,0.0006376480450853705,
memory_pressured_residual,10.0,2,edf,21,True,True,1131.205870819803,1,231.20587081980307,7,1077.3909961319337,0.0004363870248198509,
memory_pressured_residual,10.0,2,fastest_device,21,True,True,787.6500722617492,0,0.0,13,449.9270818652104,0.00032244191970676184,
memory_pressured_residual,10.0,2,cpsat,21,True,False,885.800417746405,0,0.0,9,650.9717135654997,10.024066110956483,
memory_pressured_residual,10.0,2,gnn_placement,21,True,True,831.7436797908466,0,0.0,8,499.02068939430774,0.011963433935306966,
memory_pressured_residual,10.0,2,simulated_annealing,21,True,True,811.2755425658024,0,0.0,14,489.5900023418398,0.0449971619527787,
memory_pressured_residual,10.0,2,peft,21,True,True,831.7436797908466,0,0.0,8,499.02068939430774,0.0008367360569536686,
memory_pressured_residual,10.0,3,heft,21,True,True,838.6600314161384,0,0.0,8,499.2577280012876,0.0005867619765922427,
memory_pressured_residual,10.0,3,edf,21,True,True,1124.2140460158669,1,224.21404601586687,7,1070.3709809304632,0.0005849989829584956,
memory_pressured_residual,10.0,3,fastest_device,21,True,True,808.0060603284577,0,0.0,12,468.60375691360696,0.0004349451046437025,
memory_pressured_residual,10.0,3,cpsat,21,True,False,886.6351225267088,0,0.0,8,650.284742175689,10.018400219967589,
memory_pressured_residual,10.0,3,gnn_placement,21,True,True,838.6600314161384,0,0.0,8,499.2577280012876,0.009117119014263153,
memory_pressured_residual,10.0,3,simulated_annealing,21,True,True,808.0060603284577,0,0.0,12,468.60375691360696,0.030521987937390804,
memory_pressured_residual,10.0,3,peft,21,True,True,838.6600314161384,0,0.0,8,499.2577280012876,0.0005925929872319102,
memory_pressured_residual,10.0,4,heft,21,True,True,859.2371195882623,0,0.0,8,517.2077661176802,0.0004070519935339689,
memory_pressured_residual,10.0,4,edf,21,True,True,1110.62311428588,1,210.6231142858801,7,1054.4802083611341,0.00040298409294337034,
memory_pressured_residual,10.0,4,fastest_device,21,True,True,827.2255037632591,0,0.0,13,480.1961502926771,0.00031566794496029615,
memory_pressured_residual,10.0,4,cpsat,21,True,False,888.3236850551236,0,0.0,9,650.6153413830712,10.024839413003065,
memory_pressured_residual,10.0,4,gnn_placement,21,True,True,859.2371195882623,0,0.0,8,517.2077661176802,0.013160231988877058,
memory_pressured_residual,10.0,4,simulated_annealing,21,True,True,827.2255037632591,0,0.0,13,480.1961502926771,0.03987934300675988,
memory_pressured_residual,10.0,4,peft,21,True,True,859.2371195882623,0,0.0,8,517.2077661176802,0.0005996659165248275,
memory_pressured_residual,25.0,0,heft,21,True,True,788.8531588316299,0,0.0,14,555.8453188457353,0.00043767003808170557,
memory_pressured_residual,25.0,0,edf,21,True,True,1191.3430922437658,1,291.3430922437658,9,1161.3430922437658,0.00042940396815538406,
memory_pressured_residual,25.0,0,fastest_device,21,True,True,772.3167609043688,0,0.0,14,448.274637377843,0.0003237940836697817,
memory_pressured_residual,25.0,0,cpsat,21,True,False,807.1234290216089,0,0.0,12,705.0680805787158,10.017074665054679,
memory_pressured_residual,25.0,0,gnn_placement,21,True,True,1001.9680703769715,1,101.96807037697147,0,823.436231105739,0.0065578490030020475,
memory_pressured_residual,25.0,0,simulated_annealing,21,True,True,770.0819332915893,0,0.0,14,555.8122037761044,0.03035562194418162,
memory_pressured_residual,25.0,0,peft,21,True,True,788.8531588316299,0,0.0,14,555.8453188457353,0.0005608840147033334,
memory_pressured_residual,25.0,1,heft,21,True,True,791.542392172926,0,0.0,8,505.1652617739685,0.00038710399530828,
memory_pressured_residual,25.0,1,edf,21,True,True,1097.340967683757,1,197.34096768375707,7,1045.6504313290077,0.00039136200211942196,
memory_pressured_residual,25.0,1,fastest_device,21,True,True,755.812841881453,0,0.0,15,429.4357114824955,0.0003095959546044469,
memory_pressured_residual,25.0,1,cpsat,21,True,False,811.3828760641088,0,0.0,9,700.1995866234104,7.41550073295366,
memory_pressured_residual,25.0,1,gnn_placement,21,True,True,1015.5676494743562,1,115.56764947435624,0,825.7902430478165,0.015372755005955696,
memory_pressured_residual,25.0,1,simulated_annealing,21,True,True,746.3405076199555,0,0.0,15,484.0241011636572,0.029983195941895247,
memory_pressured_residual,25.0,1,peft,21,True,True,791.542392172926,0,0.0,8,505.1652617739685,0.0005344829987734556,
memory_pressured_residual,25.0,2,heft,21,True,True,807.9466964231898,0,0.0,15,535.1778361032354,0.000400288961827755,
memory_pressured_residual,25.0,2,edf,21,True,True,1122.0962562389184,1,222.0962562389184,7,1071.5704260268606,0.00039703294169157743,
memory_pressured_residual,25.0,2,fastest_device,21,True,True,804.886723196747,0,0.0,14,466.2276035155984,0.00030905602034181356,
memory_pressured_residual,25.0,2,cpsat,21,True,False,899.3766770279931,0,0.0,9,780.1635182762236,10.018763692933135,
memory_pressured_residual,25.0,2,gnn_placement,21,True,True,1013.3212191945124,1,113.32121919451242,0,816.4265884844192,0.0323426480172202,
memory_pressured_residual,25.0,2,simulated_annealing,21,True,True,777.5626251260825,0,0.0,15,619.1060343342845,0.030872392002493143,
memory_pressured_residual,25.0,2,peft,21,True,True,807.9466964231898,0,0.0,15,535.1778361032354,0.0005730760749429464,
memory_pressured_residual,25.0,3,heft,21,True,True,780.9922006578154,0,0.0,10,526.2613380718939,0.0003992370329797268,
memory_pressured_residual,25.0,3,edf,21,True,True,1169.133773505859,1,269.1337735058589,7,1122.393714991698,0.0004080529324710369,
memory_pressured_residual,25.0,3,fastest_device,21,True,True,771.1180423972911,0,0.0,14,451.1083254567053,0.00030143093317747116,
memory_pressured_residual,25.0,3,cpsat,21,True,False,808.9656230583239,0,0.0,9,662.1935059037172,10.016347381984815,
memory_pressured_residual,25.0,3,gnn_placement,21,True,True,780.9922006578154,0,0.0,10,526.2613380718939,0.023826466989703476,
memory_pressured_residual,25.0,3,simulated_annealing,21,True,True,761.3602948983535,0,0.0,14,588.0064196565892,0.0363225310575217,
memory_pressured_residual,25.0,3,peft,21,True,True,780.9922006578154,0,0.0,10,526.2613380718939,0.0006175709422677755,
memory_pressured_residual,25.0,4,heft,21,True,True,857.3054879654655,0,0.0,8,526.2994405323827,0.0004590399330481887,
memory_pressured_residual,25.0,4,edf,21,True,True,1117.2324203590485,1,217.23242035904855,8,1082.2324203590485,0.0004565449198707938,
memory_pressured_residual,25.0,4,fastest_device,21,True,True,806.3071622543459,0,0.0,13,470.30111482126324,0.00033548602368682623,
memory_pressured_residual,25.0,4,cpsat,21,True,False,895.0687858801507,0,0.0,12,692.0110130048672,10.022685643984005,
memory_pressured_residual,25.0,4,gnn_placement,21,True,True,857.3054879654655,0,0.0,8,526.2994405323827,0.010803275974467397,
memory_pressured_residual,25.0,4,simulated_annealing,21,True,True,782.0661707018434,0,0.0,15,477.12792300011927,0.039540019002743065,
memory_pressured_residual,25.0,4,peft,21,True,True,857.3054879654655,0,0.0,8,526.2994405323827,0.000572105054743588,
memory_pressured_residual,50.0,0,heft,21,True,True,728.5824409290608,0,0.0,11,523.251511071694,0.00038976804353296757,
memory_pressured_residual,50.0,0,edf,21,True,True,1134.8232383412874,1,234.82323834128738,9,1104.8232383412874,0.00040202203672379255,
memory_pressured_residual,50.0,0,fastest_device,21,True,True,775.4635082185254,0,0.0,16,470.10297494320184,0.0003020529402419925,
memory_pressured_residual,50.0,0,cpsat,21,True,False,792.4407544326443,0,0.0,9,699.0999723367951,6.809423677972518,
memory_pressured_residual,50.0,0,gnn_placement,21,True,True,728.5824409290608,0,0.0,11,523.251511071694,0.016105324029922485,
memory_pressured_residual,50.0,0,simulated_annealing,21,True,True,728.5824409290608,0,0.0,11,523.251511071694,0.029671395081095397,
memory_pressured_residual,50.0,0,peft,21,True,True,728.5824409290608,0,0.0,11,523.251511071694,0.0005695290165022016,
memory_pressured_residual,50.0,1,heft,21,True,True,799.5527954368895,0,0.0,11,506.72167705658404,0.0004040859639644623,
memory_pressured_residual,50.0,1,edf,21,True,True,1214.6598286195967,1,314.65982861959674,8,1179.6598286195967,0.0004216489614918828,
memory_pressured_residual,50.0,1,fastest_device,21,True,True,778.1175764520217,0,0.0,12,431.3983865293036,0.00030015897937119007,
memory_pressured_residual,50.0,1,cpsat,21,True,False,744.4635744398183,0,0.0,11,502.35561944213345,10.017009973991662,
memory_pressured_residual,50.0,1,gnn_placement,21,True,True,799.5527954368895,0,0.0,11,506.72167705658404,0.03125569794792682,
memory_pressured_residual,50.0,1,simulated_annealing,21,True,True,719.8068889062399,0,0.0,12,433.59585372994104,0.043648436083458364,
memory_pressured_residual,50.0,1,peft,21,True,True,799.5527954368895,0,0.0,11,506.72167705658404,0.0005679860478267074,
memory_pressured_residual,50.0,2,heft,21,True,True,716.436315640711,0,0.0,10,486.9811207473512,0.0003929350059479475,
memory_pressured_residual,50.0,2,edf,21,True,True,1122.839396221335,1,222.83939622133494,7,1091.589396221335,0.00039213302079588175,
memory_pressured_residual,50.0,2,fastest_device,21,True,True,713.4633338274648,0,0.0,8,476.6056838970604,0.0002956100506708026,
memory_pressured_residual,50.0,2,cpsat,21,True,False,762.7028982199706,0,0.0,6,701.7461200783293,2.5331902030156925,
memory_pressured_residual,50.0,2,gnn_placement,21,True,True,716.436315640711,0,0.0,10,486.9811207473512,0.05767282599117607,
memory_pressured_residual,50.0,2,simulated_annealing,21,True,True,716.436315640711,0,0.0,10,486.9811207473512,0.031042404007166624,
memory_pressured_residual,50.0,2,peft,21,True,True,716.436315640711,0,0.0,10,486.9811207473512,0.0005655619315803051,
memory_pressured_residual,50.0,3,heft,21,True,True,790.8939448616527,0,0.0,10,562.950863763723,0.0004277799744158983,
memory_pressured_residual,50.0,3,edf,21,True,True,1140.9592192720384,1,240.95921927203835,7,1094.7566235290244,0.0004045760724693537,
memory_pressured_residual,50.0,3,fastest_device,21,True,True,798.5897965843359,0,0.0,14,465.45258238178513,0.00031706097070127726,
memory_pressured_residual,50.0,3,cpsat,21,True,False,820.2497054820329,0,0.0,9,635.2801191399088,10.02512753708288,
memory_pressured_residual,50.0,3,gnn_placement,21,True,True,790.8939448616527,0,0.0,10,562.950863763723,0.054869954008609056,
memory_pressured_residual,50.0,3,simulated_annealing,21,True,True,773.6729489298161,0,0.0,13,575.6583258977305,0.03192644892260432,
memory_pressured_residual,50.0,3,peft,21,True,True,790.8939448616527,0,0.0,10,562.950863763723,0.000615377095527947,
memory_pressured_residual,50.0,4,heft,21,True,True,609.5587435048348,0,0.0,13,374.72230185039723,0.00040442601311951876,
memory_pressured_residual,50.0,4,edf,21,True,True,1043.812070714679,1,143.81207071467907,9,1008.812070714679,0.0004012399585917592,
memory_pressured_residual,50.0,4,fastest_device,21,True,True,575.0627267932456,0,0.0,14,340.2262851388083,0.0003010709770023823,
memory_pressured_residual,50.0,4,cpsat,21,True,False,710.6854297253245,0,0.0,11,523.6876759902877,10.01835141191259,
memory_pressured_residual,50.0,4,gnn_placement,21,True,True,609.5587435048348,0,0.0,13,374.72230185039723,0.020851389039307833,
memory_pressured_residual,50.0,4,simulated_annealing,21,True,True,575.0627267932456,0,0.0,14,340.2262851388083,0.029880782938562334,
memory_pressured_residual,50.0,4,peft,21,True,True,609.5587435048348,0,0.0,13,374.72230185039723,0.0005702100461348891,
tiny_op_quantized_chain,0.0,0,heft,25,True,True,224.0,0,0.0,1,219.0,0.0006125409854575992,
tiny_op_quantized_chain,0.0,0,edf,25,True,True,350.0,0,0.0,0,350.0,0.000489979051053524,
tiny_op_quantized_chain,0.0,0,fastest_device,25,True,True,390.0,0,0.0,10,90.0,0.00036933005321770906,
tiny_op_quantized_chain,0.0,0,cpsat,25,True,True,220.0,0,0.0,0,220.0,0.4738168210024014,
tiny_op_quantized_chain,0.0,0,gnn_placement,25,True,True,220.0,0,0.0,0,220.0,0.035175277036614716,
tiny_op_quantized_chain,0.0,0,simulated_annealing,25,True,True,224.0,0,0.0,1,219.0,0.0513200459536165,
tiny_op_quantized_chain,0.0,0,peft,25,True,True,224.0,0,0.0,1,219.0,0.0010338900610804558,
tiny_op_quantized_chain,0.0,1,heft,25,True,True,224.0,0,0.0,1,219.0,0.0008060380350798368,
tiny_op_quantized_chain,0.0,1,edf,25,True,True,350.0,0,0.0,0,350.0,0.0007892249850556254,
tiny_op_quantized_chain,0.0,1,fastest_device,25,True,True,390.0,0,0.0,10,90.0,0.0003797499230131507,
tiny_op_quantized_chain,0.0,1,cpsat,25,True,True,220.0,0,0.0,0,220.0,0.2701025069691241,
tiny_op_quantized_chain,0.0,1,gnn_placement,25,True,True,220.0,0,0.0,0,220.0,0.01488211506512016,
tiny_op_quantized_chain,0.0,1,simulated_annealing,25,True,True,224.0,0,0.0,1,219.0,0.03518421296030283,
tiny_op_quantized_chain,0.0,1,peft,25,True,True,224.0,0,0.0,1,219.0,0.0006490499945357442,
tiny_op_quantized_chain,0.0,2,heft,25,True,True,224.0,0,0.0,1,219.0,0.0004847890231758356,
tiny_op_quantized_chain,0.0,2,edf,25,True,True,350.0,0,0.0,0,350.0,0.0004962000530213118,
tiny_op_quantized_chain,0.0,2,fastest_device,25,True,True,390.0,0,0.0,10,90.0,0.0003716339124366641,
tiny_op_quantized_chain,0.0,2,cpsat,25,True,True,220.0,0,0.0,0,220.0,0.25111696403473616,
tiny_op_quantized_chain,0.0,2,gnn_placement,25,True,True,220.0,0,0.0,0,220.0,0.015005568973720074,
tiny_op_quantized_chain,0.0,2,simulated_annealing,25,True,True,224.0,0,0.0,1,219.0,0.04131592495832592,
tiny_op_quantized_chain,0.0,2,peft,25,True,True,224.0,0,0.0,1,219.0,0.0007717720000073314,
tiny_op_quantized_chain,0.0,3,heft,25,True,True,224.0,0,0.0,1,219.0,0.00054449203889817,
tiny_op_quantized_chain,0.0,3,edf,25,True,True,350.0,0,0.0,0,350.0,0.0006504619959741831,
tiny_op_quantized_chain,0.0,3,fastest_device,25,True,True,390.0,0,0.0,10,90.0,0.00047579105012118816,
tiny_op_quantized_chain,0.0,3,cpsat,25,True,True,220.0,0,0.0,0,220.0,0.35868671897333115,
tiny_op_quantized_chain,0.0,3,gnn_placement,25,True,True,220.0,0,0.0,0,220.0,0.009508411050774157,
tiny_op_quantized_chain,0.0,3,simulated_annealing,25,True,True,224.0,0,0.0,1,219.0,0.043032649089582264,
tiny_op_quantized_chain,0.0,3,peft,25,True,True,224.0,0,0.0,1,219.0,0.0008500509429723024,
tiny_op_quantized_chain,0.0,4,heft,25,True,True,224.0,0,0.0,1,219.0,0.0005926330341026187,
tiny_op_quantized_chain,0.0,4,edf,25,True,True,350.0,0,0.0,0,350.0,0.0006505430210381746,
tiny_op_quantized_chain,0.0,4,fastest_device,25,True,True,390.0,0,0.0,10,90.0,0.0003704620758071542,
tiny_op_quantized_chain,0.0,4,cpsat,25,True,True,220.0,0,0.0,0,220.0,0.4922469420125708,
tiny_op_quantized_chain,0.0,4,gnn_placement,25,True,True,220.0,0,0.0,0,220.0,0.032768164994195104,
tiny_op_quantized_chain,0.0,4,simulated_annealing,25,True,True,224.0,0,0.0,1,219.0,0.03759729699231684,
tiny_op_quantized_chain,0.0,4,peft,25,True,True,224.0,0,0.0,1,219.0,0.0006432289956137538,
tiny_op_quantized_chain,10.0,0,heft,25,True,True,224.8724586934591,0,0.0,1,219.8724586934591,0.0004887770628556609,
tiny_op_quantized_chain,10.0,0,edf,25,True,True,348.2038310209532,0,0.0,0,348.2038310209532,0.0004908100236207247,
tiny_op_quantized_chain,10.0,0,fastest_device,25,True,True,389.57340102461853,0,0.0,10,89.57340102461858,0.00038219394627958536,
tiny_op_quantized_chain,10.0,0,cpsat,25,True,False,213.88027058971167,0,0.0,0,213.3728898448464,0.3125224548857659,
tiny_op_quantized_chain,10.0,0,gnn_placement,25,True,True,220.5106772453976,0,0.0,0,220.5106772453976,0.0026265180204063654,
tiny_op_quantized_chain,10.0,0,simulated_annealing,25,True,True,224.8724586934591,0,0.0,1,219.8724586934591,0.03940409095957875,
tiny_op_quantized_chain,10.0,0,peft,25,True,True,224.8724586934591,0,0.0,1,219.8724586934591,0.0006727949948981404,
tiny_op_quantized_chain,10.0,1,heft,25,True,True,227.41074949532654,0,0.0,1,222.41074949532654,0.0005161879817023873,
tiny_op_quantized_chain,10.0,1,edf,25,True,True,350.18752702422427,0,0.0,0,350.18752702422427,0.0004763129400089383,
tiny_op_quantized_chain,10.0,1,fastest_device,25,True,True,386.64491493917245,0,0.0,10,86.64491493917247,0.0003659740323200822,
tiny_op_quantized_chain,10.0,1,cpsat,25,True,False,220.24751621880483,0,0.0,0,220.6310432879912,2.3308971910737455,
tiny_op_quantized_chain,10.0,1,gnn_placement,25,True,True,224.08254753869755,0,0.0,0,224.08254753869755,0.016221072990447283,
tiny_op_quantized_chain,10.0,1,simulated_annealing,25,True,True,227.41074949532654,0,0.0,1,222.41074949532654,0.0352068260544911,
tiny_op_quantized_chain,10.0,1,peft,25,True,True,227.41074949532654,0,0.0,1,222.41074949532654,0.0006586479721590877,
tiny_op_quantized_chain,10.0,2,heft,25,True,True,240.35758172694375,0,0.0,1,210.35758172694375,0.00048068095929920673,
tiny_op_quantized_chain,10.0,2,edf,25,True,True,338.8517545027867,0,0.0,0,338.8517545027867,0.00046642404049634933,
tiny_op_quantized_chain,10.0,2,fastest_device,25,True,True,387.8852916079832,0,0.0,10,87.88529160798335,0.0003616450121626258,
tiny_op_quantized_chain,10.0,2,cpsat,25,True,False,216.82323429269684,0,0.0,0,216.51248119895416,1.7514878140063956,
tiny_op_quantized_chain,10.0,2,gnn_placement,25,True,True,226.00321515587513,0,0.0,0,226.00321515587513,0.010826910031028092,
tiny_op_quantized_chain,10.0,2,simulated_annealing,25,True,True,240.35758172694375,0,0.0,1,210.35758172694375,0.04927133291494101,
tiny_op_quantized_chain,10.0,2,peft,25,True,True,240.35758172694375,0,0.0,1,210.35758172694375,0.0006773140048608184,
tiny_op_quantized_chain,10.0,3,heft,25,True,True,216.55200078582286,0,0.0,1,211.55200078582286,0.0005081429844722152,
tiny_op_quantized_chain,10.0,3,edf,25,True,True,368.36382876124617,0,0.0,0,368.36382876124617,0.0005019810050725937,
tiny_op_quantized_chain,10.0,3,fastest_device,25,True,True,387.5294117120655,0,0.0,10,87.52941171206547,0.0004045669920742512,
tiny_op_quantized_chain,10.0,3,cpsat,25,True,False,212.37675391067648,0,0.0,0,212.48798716520218,0.7377515799598768,
tiny_op_quantized_chain,10.0,3,gnn_placement,25,True,True,212.48798716520218,0,0.0,0,212.48798716520218,0.0032784530194476247,
tiny_op_quantized_chain,10.0,3,simulated_annealing,25,True,True,216.55200078582286,0,0.0,1,211.55200078582286,0.03885747503954917,
tiny_op_quantized_chain,10.0,3,peft,25,True,True,216.55200078582286,0,0.0,1,211.55200078582286,0.0006482889875769615,
tiny_op_quantized_chain,10.0,4,heft,25,True,True,217.67512801943352,0,0.0,1,212.67512801943352,0.00047358800657093525,
tiny_op_quantized_chain,10.0,4,edf,25,True,True,369.3737199240132,0,0.0,0,369.3737199240132,0.000476934015750885,
tiny_op_quantized_chain,10.0,4,fastest_device,25,True,True,389.6650349247531,0,0.0,10,89.66503492475297,0.0003792688949033618,
tiny_op_quantized_chain,10.0,4,cpsat,25,True,False,216.06550539010914,0,0.0,0,214.52415019547445,1.0372617919929326,
tiny_op_quantized_chain,10.0,4,gnn_placement,25,True,True,214.50842879940203,0,0.0,0,214.50842879940203,0.02084856398869306,
tiny_op_quantized_chain,10.0,4,simulated_annealing,25,True,True,217.67512801943352,0,0.0,1,212.67512801943352,0.0349136310396716,
tiny_op_quantized_chain,10.0,4,peft,25,True,True,217.67512801943352,0,0.0,1,212.67512801943352,0.0006299440283328295,
tiny_op_quantized_chain,25.0,0,heft,25,True,True,250.46433606230332,0,0.0,1,220.46433606230332,0.000498714973218739,
tiny_op_quantized_chain,25.0,0,edf,25,True,True,240.55098860092792,0,0.0,0,240.55098860092792,0.00049081991892308,
tiny_op_quantized_chain,25.0,0,fastest_device,25,True,True,402.2636729628357,0,0.0,13,87.26367296283564,0.0003932859981432557,
tiny_op_quantized_chain,25.0,0,cpsat,25,True,False,226.0559532660794,0,0.0,0,224.53139044851693,1.3046226829756051,
tiny_op_quantized_chain,25.0,0,gnn_placement,25,True,True,240.55098860092792,0,0.0,0,240.55098860092792,0.002714004018343985,
tiny_op_quantized_chain,25.0,0,simulated_annealing,25,True,True,250.46433606230332,0,0.0,1,220.46433606230332,0.04938285402022302,
tiny_op_quantized_chain,25.0,0,peft,25,True,True,250.46433606230332,0,0.0,1,220.46433606230332,0.0006596000166609883,
tiny_op_quantized_chain,25.0,1,heft,25,True,True,228.20939358618313,0,0.0,2,193.20939358618313,0.00047891796566545963,
tiny_op_quantized_chain,25.0,1,edf,25,True,True,351.2147435278236,0,0.0,0,351.2147435278236,0.00047561200335621834,
tiny_op_quantized_chain,25.0,1,fastest_device,25,True,True,412.0410774980264,0,0.0,14,92.04107749802643,0.00043956295121461153,
tiny_op_quantized_chain,25.0,1,cpsat,25,True,False,204.18583130991698,0,0.0,0,206.50081066320155,0.8703459419775754,
tiny_op_quantized_chain,25.0,1,gnn_placement,25,True,True,206.50081066320155,0,0.0,0,206.50081066320155,0.04873873293399811,
tiny_op_quantized_chain,25.0,1,simulated_annealing,25,True,True,225.04481734992305,0,0.0,5,200.04481734992305,0.0346287009306252,
tiny_op_quantized_chain,25.0,1,peft,25,True,True,228.20939358618313,0,0.0,2,193.20939358618313,0.000662636011838913,
tiny_op_quantized_chain,25.0,2,heft,25,True,True,205.31767482922245,0,0.0,1,200.31767482922245,0.0004985149716958404,
tiny_op_quantized_chain,25.0,2,edf,25,True,True,345.35644948786876,0,0.0,0,345.35644948786876,0.0004944270476698875,
tiny_op_quantized_chain,25.0,2,fastest_device,25,True,True,393.4216142444127,0,0.0,12,83.4216142444127,0.0003822139697149396,
tiny_op_quantized_chain,25.0,2,cpsat,25,True,False,201.15319622468905,0,0.0,0,201.6898488152503,0.3315706360153854,
tiny_op_quantized_chain,25.0,2,gnn_placement,25,True,True,201.6898488152503,0,0.0,0,201.6898488152503,0.009120065020397305,
tiny_op_quantized_chain,25.0,2,simulated_annealing,25,True,True,205.31767482922245,0,0.0,1,200.31767482922245,0.03534930699970573,
tiny_op_quantized_chain,25.0,2,peft,25,True,True,205.31767482922245,0,0.0,1,200.31767482922245,0.0006573860300704837,
tiny_op_quantized_chain,25.0,3,heft,25,True,True,238.13495928227613,0,0.0,1,208.13495928227613,0.00047170405741780996,
tiny_op_quantized_chain,25.0,3,edf,25,True,True,216.32138609288688,0,0.0,0,216.32138609288688,0.00047387799713760614,
tiny_op_quantized_chain,25.0,3,fastest_device,25,True,True,414.6811763857389,0,0.0,14,94.68117638573894,0.00037200504448264837,
tiny_op_quantized_chain,25.0,3,cpsat,25,True,False,218.47809662397805,0,0.0,0,216.32138609288688,1.1997952070087194,
tiny_op_quantized_chain,25.0,3,gnn_placement,25,True,True,216.32138609288688,0,0.0,0,216.32138609288688,0.037290695938281715,
tiny_op_quantized_chain,25.0,3,simulated_annealing,25,True,True,227.97257649202743,0,0.0,5,202.97257649202743,0.052318919100798666,
tiny_op_quantized_chain,25.0,3,peft,25,True,True,238.13495928227613,0,0.0,1,208.13495928227613,0.0009887239430099726,
tiny_op_quantized_chain,25.0,4,heft,25,True,True,226.62357158235844,0,0.0,2,191.62357158235844,0.0007365470519289374,
tiny_op_quantized_chain,25.0,4,edf,25,True,True,316.76221239464456,0,0.0,0,316.76221239464456,0.0005289019318297505,
tiny_op_quantized_chain,25.0,4,fastest_device,25,True,True,411.4691542015122,0,0.0,14,91.46915420151214,0.0005318780895322561,
tiny_op_quantized_chain,25.0,4,cpsat,25,True,False,199.7573510781066,0,0.0,0,198.93489197347256,0.8706329060951248,
tiny_op_quantized_chain,25.0,4,gnn_placement,25,True,True,228.73263717109234,0,0.0,0,228.73263717109234,0.007027578889392316,
tiny_op_quantized_chain,25.0,4,simulated_annealing,25,True,True,226.62357158235844,0,0.0,2,191.62357158235844,0.034646505024284124,
tiny_op_quantized_chain,25.0,4,peft,25,True,True,226.62357158235844,0,0.0,2,191.62357158235844,0.0006697899661958218,
tiny_op_quantized_chain,50.0,0,heft,25,True,True,223.13267442679202,0,0.0,1,193.13267442679205,0.0005816719494760036,
tiny_op_quantized_chain,50.0,0,edf,25,True,True,457.01917018281455,0,0.0,0,457.01917018281455,0.0005131019279360771,
tiny_op_quantized_chain,50.0,0,fastest_device,25,True,True,416.49382205934836,0,0.0,18,76.49382205934839,0.00037761498242616653,
tiny_op_quantized_chain,50.0,0,cpsat,25,True,False,197.72750465057644,0,0.0,0,198.32996739442697,1.3335721499752253,
