entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,0,0.000000,0.459000,0.034000,0.979000,0.945000
1,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,1,0.000000,13.909000,0.053000,17.192000,17.139000
2,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,2,0.000000,0.014000,0.043000,0.111000,0.068000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.045000,0.121000,0.076000
4,fused_split,0,2,qnn_graph,fused_tail,cpu,5,2,0.459000,0.354000,1.349000,2.644000,1.295000
5,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,0.459000,13.267000,1.188000,16.366000,15.178000
6,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,7.000000,0.107000,7.020000,7.158000,0.138000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,4,13.726000,15.377000,16.572000,36.540000,19.968000
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,5,14.000000,0.931000,17.810000,18.856000,1.046000
9,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,2,14.000000,0.014000,14.012000,14.238000,0.226000
10,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,14.824000,0.107000,14.834000,14.896000,0.062000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,2,14.931000,0.354000,20.710000,21.633000,0.923000
12,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,6,14.931000,13.909000,18.963000,31.371000,12.408000
13,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,21.000000,0.107000,21.716000,21.822000,0.106000
14,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,5,7,21.107000,39.464000,22.072000,72.206000,50.134000
15,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,8,28.840000,13.909000,31.600000,45.712000,14.112000
16,mlp_control,4,0,qnn_graph,mlp_control_full,dsp,6,9,29.103000,0.589000,36.754000,37.710000,0.956000
17,fused_split,2,1,qnn_graph,fused_depth_conv,dsp,6,0,29.692000,0.392000,37.901000,43.929000,6.028000
18,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,0,30.238000,0.459000,43.966000,44.680000,0.714000
19,fused_split,2,2,qnn_graph,fused_tail,dsp,6,0,30.697000,4.303000,45.678000,49.042000,3.364000
20,mlp_control,5,0,qnn_graph,mlp_control_full,dsp,6,9,35.000000,0.589000,44.720000,45.626000,0.906000
21,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,10,35.589000,15.377000,49.100000,65.573000,16.473000
22,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,11,50.966000,15.377000,66.041000,83.228000,17.187000
