entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,0,0.000000,0.107000,0.042000,0.149000,0.107000
1,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,dsp,6,1,0.000000,13.267000,0.035000,15.658000,15.623000
2,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.012000,13.346000,13.334000
3,dronet,0,0,qnn_graph,dronet_full,cpu,4,3,0.107000,6.998000,0.122000,10.000000,9.878000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,0,7.105000,0.107000,10.055000,10.132000,0.077000
5,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,0,10.000000,0.107000,10.152000,10.201000,0.049000
6,dronet,1,0,qnn_graph,dronet_full,dsp,6,4,13.267000,0.645000,15.832000,16.796000,0.964000
7,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,5,13.909000,13.909000,13.974000,26.215000,12.241000
8,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,0,15.000000,0.107000,15.544000,15.618000,0.074000
9,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,6,16.012000,15.377000,16.829000,35.224000,18.395000
10,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,0,20.788000,0.107000,20.796000,20.861000,0.065000
11,dronet,2,0,qnn_graph,dronet_full,cpu,4,3,20.895000,6.998000,20.903000,27.801000,6.898000
12,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,7,27.818000,13.909000,27.879000,41.619000,13.740000
13,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,0,27.893000,0.107000,27.899000,29.501000,1.602000
14,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,5,0,30.000000,0.107000,30.006000,30.049000,0.043000
15,dronet,3,0,qnn_graph,dronet_full,dsp,6,4,31.389000,0.645000,35.447000,36.371000,0.924000
16,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,1,32.034000,15.377000,36.552000,58.729000,22.177000
17,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,0,35.000000,0.107000,35.017000,35.078000,0.061000
18,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,0,40.000000,0.107000,40.007000,40.050000,0.043000
19,yolov8n_d,0,1,qnn_graph,yolov8n_head,cpu,5,8,40.107000,39.464000,40.204000,91.199000,50.995000
20,dronet,4,0,qnn_graph,dronet_full,hta,7,9,41.727000,2.030000,73.198000,74.667000,1.469000
21,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,10,43.757000,13.909000,58.595000,72.717000,14.122000
22,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,11,47.411000,0.589000,59.153000,60.731000,1.578000
23,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,12,48.000000,15.377000,60.776000,78.966000,18.190000
24,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,13,64.194000,15.377000,79.178000,94.822000,15.644000
