entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet,0,0,qnn_graph,dronet_full,hta,7,0,0.000000,2.030000,0.044000,1.889000,1.845000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.048000,0.140000,0.092000
2,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.000000,13.267000,0.045000,12.361000,12.316000
3,dronet,1,0,qnn_graph,dronet_full,hta,7,0,5.000000,2.030000,5.001000,6.979000,1.978000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,5.000000,0.107000,5.007000,5.058000,0.051000
5,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,3,7.030000,13.909000,7.037000,20.269000,13.232000
6,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,10.000000,0.107000,10.019000,10.122000,0.103000
7,dronet,2,0,qnn_graph,dronet_full,dsp,6,4,13.267000,0.645000,13.332000,14.670000,1.338000
8,dronet,3,0,qnn_graph,dronet_full,dsp,6,4,15.000000,0.645000,15.063000,15.882000,0.819000
9,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,15.000000,0.107000,15.007000,15.071000,0.064000
10,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,2,15.645000,15.377000,15.996000,32.506000,16.510000
11,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,20.000000,0.107000,20.007000,20.074000,0.067000
12,dronet,4,0,qnn_graph,dronet_full,hta,7,0,20.939000,2.030000,20.946000,22.777000,1.831000
13,dronet,5,0,qnn_graph,dronet_full,hta,7,0,25.000000,2.030000,25.004000,26.549000,1.545000
14,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,25.000000,0.107000,25.008000,25.063000,0.055000
15,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,5,1,30.000000,0.107000,30.014000,30.057000,0.043000
16,dronet,6,0,qnn_graph,dronet_full,dsp,6,4,31.022000,0.645000,32.623000,33.449000,0.826000
17,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,5,31.667000,13.267000,33.830000,45.657000,11.827000
18,dronet,7,0,qnn_graph,dronet_full,hta,7,0,35.000000,2.030000,35.006000,36.860000,1.854000
19,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,35.000000,0.107000,35.005000,35.272000,0.267000
20,dronet,8,0,qnn_graph,dronet_full,hta,7,0,40.000000,2.030000,40.004000,41.633000,1.629000
21,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,40.000000,0.107000,40.007000,40.260000,0.253000
22,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,5,44.934000,15.377000,45.797000,64.171000,18.374000
23,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,5,1,45.000000,0.107000,45.006000,45.231000,0.225000
24,dronet,9,0,qnn_graph,dronet_full,hta,7,0,45.000000,2.030000,45.003000,46.654000,1.651000
25,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,6,47.030000,13.909000,47.089000,62.146000,15.057000
26,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,4,7,52.229000,39.464000,52.264000,111.108000,58.844000
27,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,8,60.939000,13.909000,62.348000,75.017000,12.669000
28,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,9,60.939000,15.377000,64.923000,82.454000,17.531000
29,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,10,76.316000,15.377000,83.226000,98.610000,15.384000
