entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,0,0.000000,0.459000,0.039000,0.995000,0.956000
1,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,1,0.000000,13.909000,0.052000,15.620000,15.568000
2,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,2,0.000000,0.014000,0.043000,0.109000,0.066000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.060000,0.131000,0.071000
4,fused_split,0,2,qnn_graph,fused_tail,cpu,5,2,0.459000,0.354000,1.382000,5.807000,4.425000
5,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,0.459000,13.267000,1.199000,14.990000,13.791000
6,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,7.000000,0.107000,7.014000,7.118000,0.104000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,4,13.726000,15.377000,15.447000,34.389000,18.942000
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,5,14.000000,0.931000,31.670000,32.351000,0.681000
9,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,2,14.000000,0.014000,14.666000,14.937000,0.271000
10,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,14.824000,0.107000,16.986000,17.100000,0.114000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,2,14.931000,0.354000,32.614000,34.753000,2.139000
12,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,6,14.931000,13.909000,16.366000,31.197000,14.831000
13,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,21.000000,0.107000,35.486000,35.574000,0.088000
14,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,5,7,21.107000,39.464000,35.928000,83.083000,47.155000
15,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,8,28.840000,13.909000,32.413000,54.807000,22.394000
16,mlp_control,4,0,qnn_graph,mlp_control_full,dsp,6,9,29.103000,0.589000,34.808000,35.563000,0.755000
17,fused_split,2,1,qnn_graph,fused_depth_conv,dsp,6,0,29.692000,0.392000,35.588000,36.125000,0.537000
18,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,0,30.238000,0.459000,36.152000,37.085000,0.933000
19,fused_split,2,2,qnn_graph,fused_tail,dsp,6,0,30.697000,4.303000,37.616000,50.000000,12.384000
20,mlp_control,5,0,qnn_graph,mlp_control_full,dsp,6,9,35.000000,0.589000,37.132000,37.585000,0.453000
21,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,10,35.589000,15.377000,50.059000,66.882000,16.823000
22,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,11,50.966000,15.377000,67.296000,83.637000,16.341000
