entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet,0,0,qnn_graph,dronet_full,dsp,6,0,0.000000,0.645000,0.018000,1.233000,1.215000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.063000,0.132000,0.069000
2,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.645000,13.267000,1.291000,14.476000,13.185000
3,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,3,2.182000,13.909000,2.188000,16.018000,13.830000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,3.000000,0.107000,3.828000,3.895000,0.067000
5,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,6.000000,0.107000,6.008000,6.106000,0.098000
6,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,9.000000,0.107000,9.005000,9.080000,0.075000
7,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,12.000000,0.107000,12.004000,12.050000,0.046000
8,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,15.000000,0.107000,15.756000,15.808000,0.052000
9,dronet,1,0,qnn_graph,dronet_full,cpu,4,4,15.895000,6.998000,16.307000,26.573000,10.266000
10,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,5,16.091000,13.909000,16.167000,30.591000,14.424000
11,mlp_control,6,0,qnn_graph,mlp_control_full,dsp,6,6,18.445000,0.589000,19.967000,22.288000,2.321000
12,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,7,19.034000,15.377000,22.345000,40.294000,17.949000
13,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,22.893000,0.107000,24.465000,24.579000,0.114000
14,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,25.893000,0.107000,25.899000,25.948000,0.049000
15,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,5,1,27.000000,0.107000,28.545000,28.594000,0.049000
16,dronet,2,0,qnn_graph,dronet_full,hta,7,8,30.000000,2.030000,30.744000,45.169000,14.425000
17,mlp_control,10,0,qnn_graph,mlp_control_full,cpu,5,1,30.000000,0.107000,30.009000,30.069000,0.060000
18,yolov8n_c,0,1,qnn_graph,yolov8n_head,cpu,5,9,30.107000,39.464000,30.930000,83.468000,52.538000
19,mlp_control,11,0,qnn_graph,mlp_control_full,dsp,6,6,34.411000,0.589000,47.003000,48.188000,1.185000
20,mlp_control,12,0,qnn_graph,mlp_control_full,dsp,6,6,36.000000,0.589000,48.237000,48.942000,0.705000
21,mlp_control,13,0,qnn_graph,mlp_control_full,dsp,6,6,39.000000,0.589000,48.993000,49.507000,0.514000
22,mlp_control,14,0,qnn_graph,mlp_control_full,dsp,6,6,42.000000,0.589000,49.564000,50.006000,0.442000
23,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,2,42.589000,15.377000,50.137000,67.714000,17.577000
24,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,10,44.057000,13.909000,45.328000,57.497000,12.169000
25,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,11,57.966000,15.377000,67.853000,86.423000,18.570000
