graph_iter,dispatch_key,dispatch_id,ordinal,total,job_name,module_name,target,vmfb_path,planned_start_us,eligible_us,submit_us,complete_us,residency_us,dep_slip_us,planned_duration_us,ready_us,start_us,end_us,queue_delay_us,run_us,total_latency_us
0,mlp0_dispatch_0,0,1,1,mlp0,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,0,0,355,623,623,0,63,0,355,623,355,268,623
0,mlp0_dispatch_1,1,1,1,mlp0,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,63,623,681,768,145,560,66,623,681,768,58,87,705
0,mlp0_dispatch_2,2,1,1,mlp0,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,129,768,806,1014,246,639,65,768,806,1014,38,208,885
0,mlp0_dispatch_3,3,1,1,mlp0,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,194,1014,1072,1171,157,820,78,1014,1072,1171,58,99,977
0,dronet0_dispatch_0,0,1,1,dronet0,dronet$async_dispatch_0_embedded_elf_riscv_64_dronet$async_dispatch_0_elementwise_3x112x112_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/dronet/spacemit_x60/RVV/dronet.q.int8/benchmarks/vmfb/module_dronet$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,0,0,415,1260,1260,0,583,0,415,1260,415,845,1260
0,mlp0_dispatch_4,4,1,1,mlp0,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,272,1171,1210,1303,132,899,64,1171,1210,1303,39,93,1031
0,mlp1_dispatch_0,0,1,1,mlp1,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,10000,10000,10046,10179,179,0,63,10000,10046,10179,46,133,179
0,mlp1_dispatch_1,1,1,1,mlp1,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,10063,10179,10219,10289,110,116,66,10179,10219,10289,40,70,226
0,mlp1_dispatch_2,2,1,1,mlp1,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,10129,10289,10331,10421,132,160,65,10289,10331,10421,42,90,292
0,mlp1_dispatch_3,3,1,1,mlp1,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,10194,10421,10468,10552,131,227,78,10421,10468,10552,47,84,358
0,mlp1_dispatch_4,4,1,1,mlp1,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_4_embedded_elf_riscv_64_benchmark.vmfb,10272,10552,10589,10697,145,280,64,10552,10589,10697,37,108,425
0,mlp2_dispatch_0,0,1,1,mlp2,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_0_embedded_elf_riscv_64_benchmark.vmfb,20000,20000,20002,20090,90,0,63,20000,20002,20090,2,88,90
0,mlp2_dispatch_1,1,1,1,mlp2,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_1_embedded_elf_riscv_64_benchmark.vmfb,20063,20090,20123,20207,117,27,66,20090,20123,20207,33,84,144
0,mlp2_dispatch_2,2,1,1,mlp2,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_2_embedded_elf_riscv_64_benchmark.vmfb,20129,20207,20453,20578,371,78,65,20207,20453,20578,246,125,449
0,mlp2_dispatch_3,3,1,1,mlp2,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_P,/root/mb_k1/gen/vmfb/mlp/spacemit_x60/RVV/mlp.q.int8/benchmarks/vmfb/module_mlp$async_dispatch_3_embedded_elf_riscv_64_benchmark.vmfb,20194,20578,20622,20709,131,384,78,20578,20622,20709,44,87,515
