entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,0,0.000000,0.931000,0.037000,1.046000,1.009000
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,1,0.000000,0.014000,0.034000,0.104000,0.070000
2,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.000000,13.267000,0.034000,13.079000,13.045000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.049000,0.198000,0.149000
4,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,4,0.931000,13.909000,1.085000,15.469000,14.384000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,5.000000,0.107000,5.025000,5.173000,0.148000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,5,1,6.646000,0.354000,6.668000,10.748000,4.080000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,2,13.267000,15.377000,13.334000,32.220000,18.886000
8,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,13.893000,0.107000,13.908000,14.011000,0.103000
9,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,1,14.986000,0.014000,15.060000,15.152000,0.092000
10,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,15.000000,0.107000,15.008000,15.054000,0.046000
11,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,0,15.715000,0.931000,15.946000,16.969000,1.023000
12,fused_split,1,2,qnn_graph,fused_tail,cpu,5,1,16.646000,0.354000,17.000000,17.757000,0.757000
13,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,0,20.000000,0.931000,20.004000,21.199000,1.195000
14,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,5,20.931000,13.909000,21.597000,35.041000,13.444000
15,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,23.893000,0.107000,24.284000,24.345000,0.061000
16,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,1,26.632000,0.014000,26.646000,26.717000,0.071000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,5,1,26.646000,0.354000,26.743000,29.477000,2.734000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,27.000000,0.107000,29.748000,29.816000,0.068000
19,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,6,28.644000,15.377000,32.334000,55.247000,22.913000
20,fused_split,3,1,qnn_graph,fused_depth_conv,cpu,5,1,30.000000,0.014000,30.023000,30.079000,0.056000
21,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,4,3,30.014000,0.107000,30.019000,30.070000,0.051000
22,fused_split,3,0,qnn_graph,fused_vision_conv,hta,7,0,35.715000,0.931000,35.720000,37.175000,1.455000
23,fused_split,3,2,qnn_graph,fused_tail,cpu,5,1,36.646000,0.354000,37.254000,40.719000,3.465000
24,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,7,36.646000,13.909000,37.284000,57.008000,19.724000
25,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,4,3,37.000000,0.107000,40.795000,40.910000,0.115000
26,fused_split,4,1,qnn_graph,fused_depth_conv,cpu,5,1,40.000000,0.014000,41.196000,41.283000,0.087000
27,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,4,3,43.893000,0.107000,43.902000,43.981000,0.079000
28,fused_split,4,0,qnn_graph,fused_vision_conv,dsp,6,8,44.021000,0.459000,55.723000,56.488000,0.765000
29,fused_split,4,2,qnn_graph,fused_tail,cpu,5,1,44.480000,0.354000,57.116000,61.264000,4.148000
30,yolov8n_e,0,1,qnn_graph,yolov8n_head,cpu,5,9,44.834000,39.464000,44.914000,97.777000,52.863000
31,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,10,45.000000,0.589000,57.109000,57.649000,0.540000
32,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,11,50.555000,15.377000,58.796000,77.646000,18.850000
33,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,12,50.555000,13.909000,57.217000,71.533000,14.316000
34,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,13,68.921000,15.377000,78.108000,93.303000,15.195000
