entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,1,qnn_graph,fused_depth_conv,hta,7,0,0.000000,1.568000,0.046000,1.138000,1.092000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.048000,0.118000,0.070000
2,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,2,0.000000,0.459000,0.053000,1.113000,1.060000
3,vint,0,0,qnn_graph,vint_encoders,dsp,6,3,0.459000,14.213000,1.141000,17.087000,15.946000
4,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,4,1.680000,13.909000,1.743000,15.548000,13.805000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,5.000000,0.107000,5.016000,5.127000,0.111000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,4,5,6.646000,0.354000,6.666000,10.510000,3.844000
7,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,4,5,10.000000,0.014000,10.551000,10.603000,0.052000
8,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,10.014000,0.107000,10.716000,10.782000,0.066000
9,mlp_control,3,0,qnn_graph,mlp_control_full,dsp,6,6,15.000000,0.589000,17.144000,17.964000,0.820000
10,fused_split,1,0,qnn_graph,fused_vision_conv,dsp,6,2,15.589000,0.459000,17.982000,18.662000,0.680000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,4,5,16.646000,0.354000,18.696000,19.277000,0.581000
12,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,2,20.000000,0.459000,20.007000,20.421000,0.414000
13,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,20.000000,0.107000,20.008000,20.066000,0.058000
14,fused_split,2,1,qnn_graph,fused_depth_conv,hta,7,0,20.000000,1.568000,20.005000,20.799000,0.794000
15,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,7,20.459000,15.377000,20.520000,39.034000,18.514000
16,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,8,21.568000,13.909000,21.628000,35.529000,13.901000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,4,5,26.646000,0.354000,26.667000,27.726000,1.059000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,27.000000,0.107000,27.015000,27.110000,0.095000
19,fused_split,3,1,qnn_graph,fused_depth_conv,cpu,4,5,30.000000,0.014000,30.009000,30.064000,0.055000
20,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,5,1,32.893000,0.107000,32.904000,32.958000,0.054000
21,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,9,36.091000,13.909000,36.153000,48.705000,12.552000
22,fused_split,3,0,qnn_graph,fused_vision_conv,dsp,6,2,36.187000,0.459000,39.916000,40.849000,0.933000
23,fused_split,3,2,qnn_graph,fused_tail,cpu,4,5,36.646000,0.354000,40.902000,41.762000,0.860000
24,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,37.893000,0.107000,41.808000,41.895000,0.087000
25,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,42.411000,0.107000,42.417000,42.472000,0.055000
26,fused_split,4,0,qnn_graph,fused_vision_conv,dsp,6,2,44.692000,0.459000,44.697000,45.324000,0.627000
27,fused_split,4,1,qnn_graph,fused_depth_conv,dsp,6,2,46.053000,0.392000,46.058000,46.459000,0.401000
28,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,6,46.445000,0.589000,46.831000,47.334000,0.503000
29,fused_split,4,2,qnn_graph,fused_tail,cpu,4,5,46.646000,0.354000,47.036000,47.753000,0.717000
30,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,10,47.034000,15.377000,47.349000,66.260000,18.911000
31,fused_split,5,0,qnn_graph,fused_vision_conv,hta,7,0,50.000000,0.931000,50.005000,50.929000,0.924000
32,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,11,50.931000,13.909000,51.012000,66.373000,15.361000
33,fused_split,5,1,qnn_graph,fused_depth_conv,cpu,4,5,52.879000,0.014000,52.894000,53.807000,0.913000
34,mlp_control,10,0,qnn_graph,mlp_control_full,cpu,5,1,52.893000,0.107000,52.906000,52.968000,0.062000
35,fused_split,5,2,qnn_graph,fused_tail,cpu,4,5,56.646000,0.354000,56.658000,58.053000,1.395000
36,mlp_control,11,0,qnn_graph,mlp_control_full,cpu,5,1,57.000000,0.107000,57.009000,57.115000,0.106000
37,mlp_control,12,0,qnn_graph,mlp_control_full,dsp,6,6,62.411000,0.589000,66.660000,67.292000,0.632000
38,fused_split,6,1,qnn_graph,fused_depth_conv,dsp,6,2,64.231000,0.392000,67.327000,67.954000,0.627000
39,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,12,64.623000,15.377000,67.966000,85.325000,17.359000
40,fused_split,6,0,qnn_graph,fused_vision_conv,hta,7,0,64.840000,0.931000,66.976000,68.160000,1.184000
41,fused_split,6,2,qnn_graph,fused_tail,cpu,4,5,66.646000,0.354000,68.195000,69.092000,0.897000
42,mlp_control,13,0,qnn_graph,mlp_control_full,cpu,5,1,67.000000,0.107000,67.020000,67.088000,0.068000
43,fused_split,7,1,qnn_graph,fused_depth_conv,hta,7,0,70.000000,1.568000,70.006000,70.829000,0.823000
44,fused_split,7,0,qnn_graph,fused_vision_conv,hta,7,0,71.568000,0.931000,71.571000,72.671000,1.100000
45,mlp_control,14,0,qnn_graph,mlp_control_full,cpu,5,1,72.392000,0.107000,72.408000,72.474000,0.066000
46,fused_split,7,2,qnn_graph,fused_tail,cpu,4,5,74.646000,0.354000,74.661000,75.515000,0.854000
47,mlp_control,15,0,qnn_graph,mlp_control_full,cpu,5,1,75.000000,0.107000,75.007000,75.055000,0.048000
48,vint,0,1,qnn_graph,vint_decoder,cpu,5,13,78.801000,37.826000,78.866000,98.864000,19.998000
49,fused_split,8,1,qnn_graph,fused_depth_conv,dsp,6,2,80.000000,0.392000,86.407000,86.867000,0.460000
50,fused_split,8,0,qnn_graph,fused_vision_conv,hta,7,0,80.050000,0.931000,82.304000,85.339000,3.035000
51,mlp_control,16,0,qnn_graph,mlp_control_full,dsp,6,6,80.392000,0.589000,85.781000,86.389000,0.608000
52,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,14,80.981000,13.909000,85.828000,102.720000,16.892000
53,fused_split,8,2,qnn_graph,fused_tail,dsp,6,2,80.981000,4.303000,86.886000,90.335000,3.449000
54,mlp_control,17,0,qnn_graph,mlp_control_full,dsp,6,6,85.284000,0.589000,90.402000,90.979000,0.577000
55,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,15,85.873000,15.377000,91.044000,110.301000,19.257000
56,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,16,101.250000,15.377000,110.951000,127.119000,16.168000
