dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,vint$dispatch_0_V256D128_rvv_cast_i8_to_f16_n97920,,,1.944447,ms,1944447.000000,0,,firesim,cast_i8_to_f16,n=97920,1944447
1,vint$dispatch_1_V256D128_rvv_slice_c_f16_N1xIC18xC_start15xC_end18xH64xW85,,,0.007919,ms,7919.000000,0,,firesim,slice_c_f16,N=1;IC=18;C_start=15;C_end=18;H=64;W=85,7919
2,vint$dispatch_2_V256D128_rvv_cast_i8_to_f16_n16320,,,0.322436,ms,322436.000000,0,,firesim,cast_i8_to_f16,n=16320,322436
3,vint$dispatch_3_V256D128_rvv_cat2_c1_f16_N1xH64xW85xC_total6xC_inputs3|3,,,0.019381,ms,19381.000000,0,,firesim,cat2_c1_f16,N=1;H=64;W=85;C_total=6;C_inputs=3|3,19381
4,vint$dispatch_4_V256D128_rvv_pad_f16_N1xC6xIH64xIW85xpad_left0xpad_right1xpad_top0xpad_bottom1,,,0.081298,ms,81298.000000,0,,firesim,pad_f16,N=1;C=6;IH=64;IW=85;pad_left=0;pad_right=1;pad_top=0;pad_bottom=1,81298
5,vint$dispatch_5_V256D128_rvv_conv2d_f16_N1xIC6xIH65xIW86xOC32xKH3xKW3xSH2xSW2xPH0xPW0xDH1xDW1xgroups1,,,63.492961,ms,63492961.000000,0,,firesim,conv2d_f16,N=1;IC=6;IH=65;IW=86;OC=32;KH=3;KW=3;SH=2;SW=2;PH=0;PW=0;DH=1;DW=1;groups=1,63492961
6,vint$dispatch_6_V256D128_rvv_batchnorm2d_f16_N1xC32xH32xW42,,,0.945632,ms,945632.000000,0,,firesim,batchnorm2d_f16,N=1;C=32;H=32;W=42,945632
7,vint$dispatch_7_V256D128_rvv_sigmoid_f16_n43008,,,8.267211,ms,8267211.000000,0,,firesim,sigmoid_f16,n=43008,8267211
8,vint$dispatch_8_V256D128_rvv_mul_f16_n43008,,,0.627577,ms,627577.000000,0,,firesim,mul_f16,n=43008,627577
9,vint$dispatch_9_V256D128_rvv_depthwise_conv2d_f16_N1xIC1xIH32xIW42xOC32xKH3xKW3xSH1xSW1xPH1xPW1xDH1xDW1xgroups32,,,10.214815,ms,10214815.000000,0,,firesim,depthwise_conv2d_f16,N=1;IC=1;IH=32;IW=42;OC=32;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1;DH=1;DW=1;groups=32,10214815
10,vint$dispatch_10_V256D128_rvv_batchnorm2d_f16_N1xC32xH32xW42,,,0.959971,ms,959971.000000,0,,firesim,batchnorm2d_f16,N=1;C=32;H=32;W=42,959971
11,vint$dispatch_11_V256D128_rvv_sigmoid_f16_n43008,,,8.303140,ms,8303140.000000,0,,firesim,sigmoid_f16,n=43008,8303140
12,vint$dispatch_12_V256D128_rvv_mul_f16_n43008,,,0.636919,ms,636919.000000,0,,firesim,mul_f16,n=43008,636919
13,vint$dispatch_13_V256D128_rvv_adaptive_avg_pool2d_f16_N1xC32xIH32xIW42xOH1xOW1,,,0.518243,ms,518243.000000,0,,firesim,adaptive_avg_pool2d_f16,N=1;C=32;IH=32;IW=42;OH=1;OW=1,518243
14,vint$dispatch_14_V256D128_rvv_conv2d_f16_N1xIC32xIH1xIW1xOC8xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,0.012395,ms,12395.000000,0,,firesim,conv2d_f16,N=1;IC=32;IH=1;IW=1;OC=8;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,12395
15,vint$dispatch_15_V256D128_rvv_sigmoid_f16_n8,,,0.001845,ms,1845.000000,0,,firesim,sigmoid_f16,n=8,1845
16,vint$dispatch_16_V256D128_rvv_mul_f16_n8,,,0.000181,ms,181.000000,0,,firesim,mul_f16,n=8,181
17,vint$dispatch_17_V256D128_rvv_conv2d_f16_N1xIC8xIH1xIW1xOC32xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,0.014766,ms,14766.000000,0,,firesim,conv2d_f16,N=1;IC=8;IH=1;IW=1;OC=32;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,14766
18,vint$dispatch_18_V256D128_rvv_sigmoid_f16_n32,,,0.005988,ms,5988.000000,0,,firesim,sigmoid_f16,n=32,5988
19,vint$dispatch_19_V256D128_rvv_mul_c1_f16_N1xC32xHW1344,,,0.543531,ms,543531.000000,0,,firesim,mul_c1_f16,N=1;C=32;HW=1344,543531
20,vint$dispatch_20_V256D128_rvv_conv2d_f16_N1xIC32xIH32xIW42xOC16xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,29.189684,ms,29189684.000000,0,,firesim,conv2d_f16,N=1;IC=32;IH=32;IW=42;OC=16;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,29189684
21,vint$dispatch_21_V256D128_rvv_batchnorm2d_f16_N1xC16xH32xW42,,,0.473514,ms,473514.000000,0,,firesim,batchnorm2d_f16,N=1;C=16;H=32;W=42,473514
22,vint$dispatch_22_V256D128_rvv_conv2d_f16_N1xIC16xIH32xIW42xOC96xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,89.521187,ms,89521187.000000,0,,firesim,conv2d_f16,N=1;IC=16;IH=32;IW=42;OC=96;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,89521187
23,vint$dispatch_23_V256D128_rvv_batchnorm2d_f16_N1xC96xH32xW42,,,2.949892,ms,2949892.000000,0,,firesim,batchnorm2d_f16,N=1;C=96;H=32;W=42,2949892
24,vint$dispatch_24_V256D128_rvv_sigmoid_f16_n129024,,,25.399935,ms,25399935.000000,0,,firesim,sigmoid_f16,n=129024,25399935
25,vint$dispatch_25_V256D128_rvv_mul_f16_n129024,,,2.061462,ms,2061462.000000,0,,firesim,mul_f16,n=129024,2061462
26,vint$dispatch_26_V256D128_rvv_pad_f16_N1xC96xIH32xIW42xpad_left0xpad_right1xpad_top0xpad_bottom1,,,0.470365,ms,470365.000000,0,,firesim,pad_f16,N=1;C=96;IH=32;IW=42;pad_left=0;pad_right=1;pad_top=0;pad_bottom=1,470365
27,vint$dispatch_27_V256D128_rvv_depthwise_conv2d_f16_N1xIC1xIH33xIW43xOC96xKH3xKW3xSH2xSW2xPH0xPW0xDH1xDW1xgroups96,,,7.926696,ms,7926696.000000,0,,firesim,depthwise_conv2d_f16,N=1;IC=1;IH=33;IW=43;OC=96;KH=3;KW=3;SH=2;SW=2;PH=0;PW=0;DH=1;DW=1;groups=96,7926696
