entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,0,0.000000,0.459000,0.037000,1.858000,1.821000
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,1,0.000000,0.014000,0.051000,0.137000,0.086000
2,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.019000,12.448000,12.429000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.055000,0.128000,0.073000
4,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,0.459000,13.267000,2.357000,15.860000,13.503000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,5.000000,0.107000,5.010000,5.098000,0.088000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,5,1,6.646000,0.354000,6.672000,10.507000,3.835000
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,10.000000,0.107000,10.722000,10.787000,0.065000
8,fused_split,1,1,qnn_graph,fused_depth_conv,dsp,6,0,13.726000,0.392000,16.010000,17.845000,1.835000
9,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,5,13.909000,0.931000,13.977000,15.538000,1.561000
10,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,6,14.840000,13.909000,16.029000,29.771000,13.742000
11,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,15.000000,0.107000,15.019000,15.084000,0.065000
12,fused_split,1,2,qnn_graph,fused_tail,cpu,5,1,16.646000,0.354000,18.735000,19.935000,1.200000
13,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,0,20.000000,0.459000,20.011000,20.577000,0.566000
14,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,1,20.000000,0.014000,20.014000,20.230000,0.216000
15,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,7,20.810000,15.377000,20.875000,39.620000,18.745000
16,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,22.893000,0.107000,22.904000,23.019000,0.115000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,5,1,23.000000,0.354000,23.293000,24.281000,0.988000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,25.000000,0.107000,25.009000,25.084000,0.075000
19,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,8,28.749000,13.909000,29.856000,43.908000,14.052000
20,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,4,3,32.893000,0.107000,32.913000,32.991000,0.078000
21,fused_split,3,0,qnn_graph,fused_vision_conv,dsp,6,0,36.187000,0.459000,40.015000,42.331000,2.316000
22,fused_split,3,1,qnn_graph,fused_depth_conv,cpu,5,1,36.632000,0.014000,36.649000,36.907000,0.258000
23,fused_split,3,2,qnn_graph,fused_tail,cpu,5,1,36.646000,0.354000,42.872000,44.359000,1.487000
24,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,9,36.646000,15.377000,42.712000,58.820000,16.108000
25,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,4,3,37.000000,0.107000,44.400000,44.461000,0.061000
26,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,4,3,40.000000,0.107000,44.483000,44.522000,0.039000
27,fused_split,4,0,qnn_graph,fused_vision_conv,hta,7,5,42.658000,0.931000,44.116000,45.733000,1.617000
28,fused_split,4,1,qnn_graph,fused_depth_conv,cpu,5,1,43.575000,0.014000,44.550000,44.740000,0.190000
29,fused_split,4,2,qnn_graph,fused_tail,cpu,5,1,43.589000,0.354000,45.945000,46.620000,0.675000
30,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,4,3,45.000000,0.107000,46.668000,46.722000,0.054000
31,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,5,10,45.107000,39.464000,46.688000,99.661000,52.973000
32,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,4,52.023000,15.377000,59.346000,77.668000,18.322000
33,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,11,53.491000,13.909000,53.579000,75.951000,22.372000
34,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,12,67.400000,15.377000,77.859000,93.340000,15.481000
