entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,0,0.000000,0.931000,0.030000,1.056000,1.026000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,3.557756,0.107000,3.569000,3.618000,0.049000
2,fused_split,0,1,qnn_graph,fused_depth_conv,hta,7,0,8.129000,1.568000,8.133000,9.845000,1.712000
3,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,9.534632,0.107000,9.580000,9.637000,0.057000
4,fused_split,0,2,qnn_graph,fused_tail,dsp,6,2,9.697000,4.303000,10.281000,14.131000,3.850000
5,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,15.606486,0.107000,15.619000,15.675000,0.056000
6,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,0,18.000000,0.931000,18.004000,19.236000,1.232000
7,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,21.893000,0.107000,21.905000,21.958000,0.053000
8,fused_split,1,1,qnn_graph,fused_depth_conv,hta,7,0,26.129000,1.568000,26.133000,27.195000,1.062000
9,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,27.595752,0.107000,27.607000,27.660000,0.053000
10,fused_split,1,2,qnn_graph,fused_tail,dsp,6,2,27.697000,4.303000,27.701000,31.246000,3.545000
11,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,33.600878,0.107000,33.613000,33.669000,0.056000
12,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,0,36.000000,0.931000,36.004000,37.151000,1.147000
13,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,5,1,39.638414,0.107000,39.651000,39.704000,0.053000
14,fused_split,2,1,qnn_graph,fused_depth_conv,hta,7,0,42.236000,1.568000,42.240000,43.405000,1.165000
15,fused_split,2,2,qnn_graph,fused_tail,dsp,6,2,43.804000,4.303000,43.809000,47.323000,3.514000
16,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,45.781116,0.107000,45.791000,45.844000,0.053000
17,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,48.000000,0.107000,48.006000,48.046000,0.040000
