entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,actual_start_cycles,actual_end_cycles
1009,yolov8_nano,2,30,conv2d_batchnorm2d_silu_s8,l8.m0.cv1.conv,rvv,2,574.010559,2.645000,0,14996475,15051307
1010,dronet,17,16,add_s8,add_2,rvv,0,575.475891,0.010833,0,15051342,15051638
1011,dronet,17,17,relu_s8,relu_modules.6,rvv,0,575.486755,0.001167,0,15051644,15051668
1012,dronet,17,18,linear_s8,linear1,rvv,1,575.487915,0.002792,0,15051678,15051764
1013,dronet,17,19,linear_s8,linear2,rvv,0,575.487915,0.001958,0,15051769,15051817
1014,dronet,17,20,sigmoid_s8,sigmoid1,rvv,0,575.489868,0.001417,0,15051827,15051854
1015,yolov8_nano,2,31,conv2d_batchnorm2d_silu_s8,l8.m0.cv2.conv,rvv,0,576.655579,2.415333,0,15051873,15106563
1016,yolov8_nano,2,32,add_s8,add_5,rvv,0,579.070923,0.028250,0,15106601,15107029
1017,yolov8_nano,2,33,cat3_c1_s8,cat_3,rvv,0,579.099182,0.036500,0,15107034,15107712
1018,yolov8_nano,2,34,conv2d_batchnorm2d_silu_s8,l8.cv2.conv,rvv,1,579.135681,2.426083,0,15107726,15167417
1019,mlp_control,58,0,linear_s8,mlp.0,rvv,0,580.000000,0.028667,0,15168253,15168818
1020,mlp_control,58,1,elu_s8,mlp.1,rvv,0,580.028687,0.015125,0,15168840,15169196
1021,mlp_control,58,2,linear_s8,mlp.2,rvv,0,580.043762,0.018458,0,15169203,15169613
1022,mlp_control,58,3,elu_s8,mlp.3,rvv,0,580.062256,0.008250,0,15169627,15169830
1023,mlp_control,58,4,linear_s8,mlp.4,rvv,0,580.070496,0.006250,0,15169834,15169995
1024,mlp_control,58,5,elu_s8,mlp.5,rvv,0,580.076721,0.005125,0,15170014,15170142
1025,mlp_control,58,6,linear_s8,mlp.6,rvv,0,580.081848,0.001125,0,15170146,15170182
1026,yolov8_nano,2,35,conv2d_batchnorm2d_silu_s8,l9.cv1.conv,rvv,0,581.561768,1.058958,0,15170193,15193205
1027,yolov8_nano,2,36,maxpool2d_s8,l9.m1,rvv,0,582.620728,0.501792,0,15193215,15204969
1028,yolov8_nano,2,37,maxpool2d_s8,l9.m2,rvv,0,583.122498,0.456167,0,15204979,15216083
1029,yolov8_nano,2,38,maxpool2d_s8,l9.m3,rvv,0,583.578674,0.447667,0,15216095,15226995
1030,yolov8_nano,2,39,cat4_c1_s8,cat_4,rvv,0,584.026306,0.040583,0,15227010,15227378
1031,yolov8_nano,2,40,conv2d_batchnorm2d_silu_s8,l9.cv2.conv,rvv,0,584.066895,3.094458,0,15227388,15303839
1032,yolov8_nano,2,41,upsample_nearest_s8,l10,rvv,0,587.161377,0.188958,0,15303909,15307665
1033,yolov8_nano,2,42,cat2_c1_s8,cat_5,rvv,0,587.350342,0.131000,0,15307687,15309670
1034,yolov8_nano,2,43,conv2d_batchnorm2d_silu_s8,l12.cv1.conv,rvv,1,587.481323,6.265792,0,15309712,15462470
1035,mlp_control,59,0,linear_s8,mlp.0,rvv,0,590.000000,0.028667,0,15462526,15463007
1036,mlp_control,59,1,elu_s8,mlp.1,rvv,0,590.028687,0.015125,0,15463022,15463393
1037,mlp_control,59,2,linear_s8,mlp.2,rvv,0,590.043762,0.018458,0,15463397,15463805
1038,mlp_control,59,3,elu_s8,mlp.3,rvv,0,590.062256,0.008250,0,15463827,15464027
1039,mlp_control,59,4,linear_s8,mlp.4,rvv,0,590.070496,0.006250,0,15464040,15464211
1040,mlp_control,59,5,elu_s8,mlp.5,rvv,0,590.076721,0.005125,0,15464220,15464353
1041,mlp_control,59,6,linear_s8,mlp.6,rvv,0,590.081848,0.001125,0,15464356,15464388
1042,yolov8_nano,2,-1,chunk2_c1,chunk_4,rvv,0,593.747131,0.000000,0,0,0
1043,yolov8_nano,2,44,conv2d_batchnorm2d_silu_s8,l12.m0.cv1.conv,rvv,0,593.747131,2.547000,0,15464413,15522557
1044,yolov8_nano,2,45,conv2d_batchnorm2d_silu_s8,l12.m0.cv2.conv,rvv,0,596.294128,2.567958,0,15522584,15582076
1045,yolov8_nano,2,46,cat3_c1_s8,cat_6,rvv,0,598.862061,0.062667,0,15582103,15583215
1046,yolov8_nano,2,47,conv2d_batchnorm2d_silu_s8,l12.cv2.conv,rvv,2,598.924744,3.322500,0,15583230,15668725
1047,dronet,18,0,conv2d_s8,conv_modules.0,rvv,1,599.400024,2.165125,0,15668752,15717182
1048,mlp_control,60,0,linear_s8,mlp.0,rvv,0,600.000000,0.028667,0,15717214,15717638
1049,mlp_control,60,1,elu_s8,mlp.1,rvv,0,600.028687,0.015125,0,15717656,15717989
1050,mlp_control,60,2,linear_s8,mlp.2,rvv,0,600.043762,0.018458,0,15718002,15718389
1051,mlp_control,60,3,elu_s8,mlp.3,rvv,0,600.062256,0.008250,0,15718399,15718593
1052,mlp_control,60,4,linear_s8,mlp.4,rvv,0,600.070496,0.006250,0,15718602,15718748
1053,mlp_control,60,5,elu_s8,mlp.5,rvv,0,600.076721,0.005125,0,15718758,15718885
1054,mlp_control,60,6,linear_s8,mlp.6,rvv,0,600.081848,0.001125,0,15718894,15718919
1055,dronet,18,1,maxpool2d_s8,maxpool1,rvv,0,601.565125,0.801750,0,15718927,15736587
1056,yolov8_nano,2,48,upsample_nearest_s8,l13,rvv,2,602.247253,0.328708,0,15736603,15742919
1057,dronet,18,2,batchnorm2d_s8,bn_modules.0,rvv,0,602.366882,0.060042,0,15742938,15743744
1058,dronet,18,5,conv2d_s8,conv_modules.3,rvv,1,602.366882,0.191792,0,15743758,15748209
1059,dronet,18,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,3,602.426941,1.216792,0,15748221,15776859
1060,yolov8_nano,2,49,cat2_c1_s8,cat_7,rvv,0,602.575928,0.215042,0,15776881,15779787
1061,yolov8_nano,2,50,conv2d_batchnorm2d_silu_s8,l15.cv1.conv,rvv,2,602.791016,6.967917,0,15779807,15954421
1062,dronet,18,4,conv2d_s8,conv_modules.2,rvv,0,603.643738,0.777542,0,15954461,15973622
1063,dronet,18,6,add_s8,add,rvv,0,604.421265,0.049542,0,15973631,15974456
1064,dronet,18,10,conv2d_s8,conv_modules.6,rvv,1,604.470764,0.088750,0,15974468,15976495
1065,dronet,18,7,batchnorm2d_s8,bn_modules.2,rvv,0,604.470764,0.024583,0,15976513,15976788
1066,dronet,18,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,604.495361,0.748125,0,15976798,15991369
1067,dronet,18,9,conv2d_s8,conv_modules.5,rvv,0,605.243530,0.934917,0,15991383,16013997
1068,dronet,18,11,add_s8,add_1,rvv,0,606.178406,0.020708,0,16014020,16014445
1069,dronet,18,12,batchnorm2d_s8,bn_modules.4,rvv,0,606.199097,0.010667,0,16014450,16014635
1070,dronet,18,15,conv2d_s8,conv_modules.9,rvv,1,606.199097,0.114250,0,16014650,16017132
1071,dronet,18,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,0,606.209778,0.931250,0,16017136,16035635
1072,dronet,18,14,conv2d_s8,conv_modules.8,rvv,0,607.141052,1.634875,0,16035653,16066335
1073,dronet,18,16,add_s8,add_2,rvv,0,608.775940,0.010833,0,16066347,16066636
1074,dronet,18,17,relu_s8,relu_modules.6,rvv,0,608.786743,0.001167,0,16066645,16066669
1075,dronet,18,18,linear_s8,linear1,rvv,1,608.787903,0.002792,0,16066679,16066750
1076,dronet,18,19,linear_s8,linear2,rvv,0,608.787903,0.001958,0,16066766,16066810
1077,dronet,18,20,sigmoid_s8,sigmoid1,rvv,0,608.789856,0.001417,0,16066814,16066848
1078,yolov8_nano,2,-1,chunk2_c1,chunk_5,rvv,0,609.758911,0.000000,0,0,0
1079,yolov8_nano,2,51,conv2d_batchnorm2d_silu_s8,l15.m0.cv1.conv,rvv,1,609.758911,2.230000,0,16066882,16124123
1080,mlp_control,61,0,linear_s8,mlp.0,rvv,0,610.000000,0.028667,0,16124157,16124650
1081,mlp_control,61,1,elu_s8,mlp.1,rvv,0,610.028687,0.015125,0,16124657,16125008
1082,mlp_control,61,2,linear_s8,mlp.2,rvv,0,610.043762,0.018458,0,16125018,16125452
1083,mlp_control,61,3,elu_s8,mlp.3,rvv,0,610.062256,0.008250,0,16125460,16125666
1084,mlp_control,61,4,linear_s8,mlp.4,rvv,0,610.070496,0.006250,0,16125680,16125873
1085,mlp_control,61,5,elu_s8,mlp.5,rvv,0,610.076721,0.005125,0,16125877,16126007
1086,mlp_control,61,6,linear_s8,mlp.6,rvv,0,610.081848,0.001125,0,16126016,16126048
1087,yolov8_nano,2,52,conv2d_batchnorm2d_silu_s8,l15.m0.cv2.conv,rvv,0,611.988892,2.301250,0,16126056,16181228
1088,yolov8_nano,2,53,cat3_c1_s8,cat_8,rvv,0,614.290161,0.095625,0,16181251,16182607
1089,yolov8_nano,2,54,conv2d_batchnorm2d_silu_s8,l15.cv2.conv,rvv,0,614.385803,3.453375,0,16182616,16267558
1090,yolov8_nano,2,55,conv2d_batchnorm2d_silu_s8,l16.conv,rvv,1,617.839172,2.564083,0,16267582,16326747
1091,yolov8_nano,2,69,conv2d_batchnorm2d_silu_s8,detect.cv2_0_0.conv,rvv,2,617.839172,9.567208,0,16326758,16561674
1092,yolov8_nano,2,72,conv2d_batchnorm2d_silu_s8,detect.cv3_0_0.conv,rvv,3,617.839172,14.750833,0,16562256,16921024
1093,mlp_control,62,0,linear_s8,mlp.0,rvv,0,620.000000,0.028667,0,16921069,16921615
1094,mlp_control,62,1,elu_s8,mlp.1,rvv,0,620.028687,0.015125,0,16921639,16922023
1095,mlp_control,62,2,linear_s8,mlp.2,rvv,0,620.043762,0.018458,0,16922032,16922446
1096,mlp_control,62,3,elu_s8,mlp.3,rvv,0,620.062256,0.008250,0,16922471,16922675
1097,mlp_control,62,4,linear_s8,mlp.4,rvv,0,620.070496,0.006250,0,16922694,16922861
1098,mlp_control,62,5,elu_s8,mlp.5,rvv,0,620.076721,0.005125,0,16922875,16923006
1099,mlp_control,62,6,linear_s8,mlp.6,rvv,0,620.081848,0.001125,0,16923013,16923043
1100,yolov8_nano,2,56,cat2_c1_s8,cat_9,rvv,0,620.403259,0.077292,0,16923065,16924021
1101,yolov8_nano,2,57,conv2d_batchnorm2d_silu_s8,l18.cv1.conv,rvv,0,620.480530,3.259667,0,16924030,17009219
1102,yolov8_nano,2,-1,chunk2_c1,chunk_6,rvv,0,623.740234,0.000000,0,0,0
1103,yolov8_nano,2,58,conv2d_batchnorm2d_silu_s8,l18.m0.cv1.conv,rvv,0,623.740234,2.858667,0,17009240,17067931
1104,yolov8_nano,2,59,conv2d_batchnorm2d_silu_s8,l18.m0.cv2.conv,rvv,0,626.598877,2.564875,0,17067958,17126954
1105,yolov8_nano,2,70,conv2d_batchnorm2d_silu_s8,detect.cv2_0_1.conv,rvv_c1,4,627.406372,9.803333,1,16563451,16798942
1106,yolov8_nano,2,60,cat3_c1_s8,cat_10,rvv,0,629.163757,0.070917,0,17126976,17128070
1107,yolov8_nano,2,61,conv2d_batchnorm2d_silu_s8,l18.cv2.conv,rvv,1,629.234680,3.275875,0,17128089,17212831
1108,mlp_control,63,0,linear_s8,mlp.0,rvv,0,630.000000,0.028667,0,17213269,17213656
1109,mlp_control,63,1,elu_s8,mlp.1,rvv,0,630.028687,0.015125,0,17213665,17213997
1110,mlp_control,63,2,linear_s8,mlp.2,rvv,0,630.043762,0.018458,0,17214010,17214385
1111,mlp_control,63,3,elu_s8,mlp.3,rvv,0,630.062256,0.008250,0,17214396,17214595
1112,mlp_control,63,4,linear_s8,mlp.4,rvv,0,630.070496,0.006250,0,17214604,17214743
1113,mlp_control,63,5,elu_s8,mlp.5,rvv,0,630.076721,0.005125,0,17214747,17214872
1114,mlp_control,63,6,linear_s8,mlp.6,rvv,0,630.081848,0.001125,0,17214881,17214904
1115,yolov8_nano,2,62,conv2d_batchnorm2d_silu_s8,l19.conv,rvv,0,632.510559,2.335583,0,17214912,17272817
1116,yolov8_nano,2,76,conv2d_batchnorm2d_silu_s8,detect.cv2_1_0.conv,rvv,2,632.510559,4.581583,0,17272848,17384969
1117,yolov8_nano,2,79,conv2d_batchnorm2d_silu_s8,detect.cv3_1_0.conv,rvv_c1,5,632.510559,6.794833,1,17214000,17382833
1118,yolov8_nano,2,73,conv2d_batchnorm2d_silu_s8,detect.cv3_0_1.conv,rvv_c1,7,632.590027,17.465458,1,17382881,17819004
1119,dronet,19,0,conv2d_s8,conv_modules.0,rvv,1,632.700012,2.165125,0,17385001,17432781
1120,yolov8_nano,2,63,cat2_c1_s8,cat_11,rvv,0,634.846130,0.045875,0,17432827,17433698
1121,dronet,19,1,maxpool2d_s8,maxpool1,rvv,1,634.865112,0.801750,0,17433714,17452952
1122,yolov8_nano,2,64,conv2d_batchnorm2d_silu_s8,l21.cv1.conv,rvv,3,634.892029,2.662208,0,17452986,17513653
1123,dronet,19,2,batchnorm2d_s8,bn_modules.0,rvv,0,635.666870,0.060042,0,17513679,17514519
1124,dronet,19,5,conv2d_s8,conv_modules.3,rvv,1,635.666870,0.191792,0,17514537,17519014
1125,dronet,19,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,0,635.726929,1.216792,0,17519034,17548313
1126,dronet,19,4,conv2d_s8,conv_modules.2,rvv,1,636.943726,0.777542,0,17548360,17567470
1127,yolov8_nano,2,77,conv2d_batchnorm2d_silu_s8,detect.cv2_1_1.conv,rvv_c1,6,637.092102,2.416083,1,17819112,17879244
1128,yolov8_nano,2,71,conv2d_s8,detect.cv2_0_2,rvv,2,637.209717,1.296917,0,17567513,17599802
1129,yolov8_nano,2,-1,chunk2_c1,chunk_7,rvv,0,637.554199,0.000000,0,0,0
1130,yolov8_nano,2,65,conv2d_batchnorm2d_silu_s8,l21.m0.cv1.conv,rvv,3,637.554199,2.635333,0,17599858,17654726
1131,dronet,19,6,add_s8,add,rvv,0,637.721252,0.049542,0,17654768,17655615
1132,dronet,19,10,conv2d_s8,conv_modules.6,rvv,1,637.770813,0.088750,0,17655625,17657698
1133,dronet,19,7,batchnorm2d_s8,bn_modules.2,rvv,0,637.770813,0.024583,0,17657708,17658020
1134,dronet,19,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,637.795349,0.748125,0,17658034,17672846
1135,dronet,19,9,conv2d_s8,conv_modules.5,rvv,0,638.543518,0.934917,0,17672854,17695034
1136,yolov8_nano,2,80,conv2d_batchnorm2d_silu_s8,detect.cv3_1_1.conv,rvv_c1,5,639.305359,4.283000,1,17879630,17986067
1137,dronet,19,11,add_s8,add_1,rvv,0,639.478394,0.020708,0,17695062,17695482
1138,dronet,19,12,batchnorm2d_s8,bn_modules.4,rvv,0,639.499146,0.010667,0,17695495,17695672
1139,dronet,19,15,conv2d_s8,conv_modules.9,rvv,1,639.499146,0.114250,0,17695677,17698319
1140,yolov8_nano,2,78,conv2d_s8,detect.cv2_1_2,rvv,2,639.508179,0.468000,0,17880270,17887787
1141,dronet,19,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv_c1,4,639.509766,0.931250,1,17986109,18004481
1142,mlp_control,64,0,linear_s8,mlp.0,rvv,0,640.000000,0.028667,0,17887841,17888432
1143,mlp_control,64,1,elu_s8,mlp.1,rvv,0,640.028687,0.015125,0,17888452,17888843
1144,mlp_control,64,2,linear_s8,mlp.2,rvv,0,640.043762,0.018458,0,17888857,17889276
1145,mlp_control,64,3,elu_s8,mlp.3,rvv,0,640.062256,0.008250,0,17889289,17889493
1146,mlp_control,64,4,linear_s8,mlp.4,rvv,0,640.070496,0.006250,0,17889502,17889671
1147,mlp_control,64,5,elu_s8,mlp.5,rvv,0,640.076721,0.005125,0,17889679,17889813
1148,mlp_control,64,6,linear_s8,mlp.6,rvv,0,640.081848,0.001125,0,17889821,17889862
1149,yolov8_nano,2,66,conv2d_batchnorm2d_silu_s8,l21.m0.cv2.conv,rvv,2,640.189514,2.244000,0,17889878,17945271
1150,dronet,19,14,conv2d_s8,conv_modules.8,rvv,0,640.441040,1.634875,0,18005603,18037051
1151,dronet,19,16,add_s8,add_2,rvv,0,642.075928,0.010833,0,18037095,18037393
1152,dronet,19,17,relu_s8,relu_modules.6,rvv,0,642.086731,0.001167,0,18037402,18037432
1153,dronet,19,18,linear_s8,linear1,rvv,1,642.087891,0.002792,0,18037436,18037506
1154,dronet,19,19,linear_s8,linear2,rvv,0,642.087891,0.001958,0,18037515,18037560
1155,dronet,19,20,sigmoid_s8,sigmoid1,rvv,0,642.089905,0.001417,0,18037567,18037614
1156,yolov8_nano,2,67,cat3_c1_s8,cat_12,rvv,0,642.433533,0.050542,0,18037649,18038341
1157,yolov8_nano,2,68,conv2d_batchnorm2d_silu_s8,l21.cv2.conv,rvv,1,642.484070,2.331500,0,18038350,18098384
1158,yolov8_nano,2,81,conv2d_s8,detect.cv3_1_2,rvv,0,643.588379,0.716875,0,18098418,18112446
1159,yolov8_nano,2,82,cat2_c1_s8,cat_14,rvv,0,644.305237,0.045292,0,18112469,18113193
1160,yolov8_nano,2,83,conv2d_batchnorm2d_silu_s8,detect.cv2_2_0.conv,rvv,0,644.815552,2.112167,0,18113219,18160486
1161,yolov8_nano,2,86,conv2d_batchnorm2d_silu_s8,detect.cv3_2_0.conv,rvv,1,644.815552,3.246083,0,18160520,18232452
1162,yolov8_nano,2,84,conv2d_batchnorm2d_silu_s8,detect.cv2_2_1.conv,rvv,0,646.927734,0.605333,0,18232481,18246883
1163,yolov8_nano,2,85,conv2d_s8,detect.cv2_2_2,rvv,0,647.533081,0.076083,0,18246896,18248802
1164,yolov8_nano,2,87,conv2d_batchnorm2d_silu_s8,detect.cv3_2_1.conv,rvv,0,648.061646,1.072583,0,18248816,18275093
1165,yolov8_nano,2,88,conv2d_s8,detect.cv3_2_2,rvv,0,649.134277,0.137750,0,18275107,18278498
1166,yolov8_nano,2,89,cat2_c1_s8,cat_15,rvv,0,649.271973,0.013000,0,18278509,18278849
1167,mlp_control,65,0,linear_s8,mlp.0,rvv,0,650.000000,0.028667,0,18278877,18279312
1168,mlp_control,65,1,elu_s8,mlp.1,rvv,0,650.028687,0.015125,0,18279324,18279683
1169,mlp_control,65,2,linear_s8,mlp.2,rvv,0,650.043762,0.018458,0,18279697,18280115
1170,yolov8_nano,2,74,conv2d_s8,detect.cv3_0_2,rvv,1,650.055481,2.439500,0,18280132,18343660
1171,mlp_control,65,3,elu_s8,mlp.3,rvv,0,650.062256,0.008250,0,18343685,18343912
1172,mlp_control,65,4,linear_s8,mlp.4,rvv,0,650.070496,0.006250,0,18343927,18344118
1173,mlp_control,65,5,elu_s8,mlp.5,rvv,0,650.076721,0.005125,0,18344129,18344270
1174,mlp_control,65,6,linear_s8,mlp.6,rvv,0,650.081848,0.001125,0,18344279,18344318
1175,yolov8_nano,2,75,cat2_c1_s8,cat_13,rvv,0,652.494934,0.157125,0,18344334,18346508
1176,mlp_control,66,0,linear_s8,mlp.0,rvv,0,660.000000,0.028667,0,18346532,18346865
1177,mlp_control,66,1,elu_s8,mlp.1,rvv,0,660.028687,0.015125,0,18346873,18347194
1178,mlp_control,66,2,linear_s8,mlp.2,rvv,0,660.043762,0.018458,0,18347213,18347575
1179,mlp_control,66,3,elu_s8,mlp.3,rvv,0,660.062256,0.008250,0,18347585,18347779
1180,mlp_control,66,4,linear_s8,mlp.4,rvv,0,660.070496,0.006250,0,18347788,18347922
1181,mlp_control,66,5,elu_s8,mlp.5,rvv,0,660.076721,0.005125,0,18347926,18348055
1182,mlp_control,66,6,linear_s8,mlp.6,rvv,0,660.081848,0.001125,0,18348069,18348080
1183,dronet,20,0,conv2d_s8,conv_modules.0,rvv,0,666.000000,2.165125,0,18348104,18395688
1184,dronet,20,1,maxpool2d_s8,maxpool1,rvv,0,668.165100,0.801750,0,18395715,18413924
1185,dronet,20,2,batchnorm2d_s8,bn_modules.0,rvv,0,668.966858,0.060042,0,18413945,18414771
1186,dronet,20,5,conv2d_s8,conv_modules.3,rvv,1,668.966858,0.191792,0,18414785,18419281
1187,dronet,20,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,2,669.026917,1.216792,0,18419301,18447850
1188,mlp_control,67,0,linear_s8,mlp.0,rvv,0,670.000000,0.028667,0,18447867,18448266
1189,mlp_control,67,1,elu_s8,mlp.1,rvv,0,670.028687,0.015125,0,18448273,18449507
1190,mlp_control,67,2,linear_s8,mlp.2,rvv,0,670.043762,0.018458,0,18449526,18449917
1191,mlp_control,67,3,elu_s8,mlp.3,rvv,0,670.062256,0.008250,0,18449929,18450123
1192,mlp_control,67,4,linear_s8,mlp.4,rvv,0,670.070496,0.006250,0,18450137,18450273
1193,mlp_control,67,5,elu_s8,mlp.5,rvv,0,670.076721,0.005125,0,18450277,18450399
1194,mlp_control,67,6,linear_s8,mlp.6,rvv,0,670.081848,0.001125,0,18450407,18450419
1195,dronet,20,4,conv2d_s8,conv_modules.2,rvv,0,670.243713,0.777542,0,18450429,18469545
1196,dronet,20,6,add_s8,add,rvv,0,671.021240,0.049542,0,18469558,18470380
1197,dronet,20,10,conv2d_s8,conv_modules.6,rvv,1,671.070801,0.088750,0,18470387,18472428
1198,dronet,20,7,batchnorm2d_s8,bn_modules.2,rvv,0,671.070801,0.024583,0,18472439,18472706
1199,dronet,20,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,671.095398,0.748125,0,18472711,18487363
1200,dronet,20,9,conv2d_s8,conv_modules.5,rvv,0,671.843506,0.934917,0,18487380,18510597
1201,dronet,20,11,add_s8,add_1,rvv,0,672.778442,0.020708,0,18510628,18511053
1202,dronet,20,12,batchnorm2d_s8,bn_modules.4,rvv,0,672.799133,0.010667,0,18511063,18511232
1203,dronet,20,15,conv2d_s8,conv_modules.9,rvv,1,672.799133,0.114250,0,18511236,18513886
1204,dronet,20,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,0,672.809814,0.931250,0,18513901,18532239
1205,dronet,20,14,conv2d_s8,conv_modules.8,rvv,0,673.741028,1.634875,0,18532253,18563389
1206,dronet,20,16,add_s8,add_2,rvv,0,675.375916,0.010833,0,18563407,18563691
1207,dronet,20,17,relu_s8,relu_modules.6,rvv,0,675.386780,0.001167,0,18563696,18563723
1208,dronet,20,18,linear_s8,linear1,rvv,1,675.387939,0.002792,0,18563732,18563816
1209,dronet,20,19,linear_s8,linear2,rvv,0,675.387939,0.001958,0,18563824,18563873
1210,dronet,20,20,sigmoid_s8,sigmoid1,rvv,0,675.389893,0.001417,0,18563881,18563904
1211,mlp_control,68,0,linear_s8,mlp.0,rvv,0,680.000000,0.028667,0,18563933,18564325
1212,mlp_control,68,1,elu_s8,mlp.1,rvv,0,680.028687,0.015125,0,18564341,18564683
1213,mlp_control,68,2,linear_s8,mlp.2,rvv,0,680.043762,0.018458,0,18564692,18565089
1214,mlp_control,68,3,elu_s8,mlp.3,rvv,0,680.062256,0.008250,0,18565102,18565306
1215,mlp_control,68,4,linear_s8,mlp.4,rvv,0,680.070496,0.006250,0,18565311,18565459
1216,mlp_control,68,5,elu_s8,mlp.5,rvv,0,680.076721,0.005125,0,18565469,18565600
1217,mlp_control,68,6,linear_s8,mlp.6,rvv,0,680.081848,0.001125,0,18565608,18565632
1218,mlp_control,69,0,linear_s8,mlp.0,rvv,0,690.000000,0.028667,0,18565642,18565963
1219,mlp_control,69,1,elu_s8,mlp.1,rvv,0,690.028687,0.015125,0,18565970,18566289
1220,mlp_control,69,2,linear_s8,mlp.2,rvv,0,690.043762,0.018458,0,18566299,18566662
1221,mlp_control,69,3,elu_s8,mlp.3,rvv,0,690.062256,0.008250,0,18566670,18566879
1222,mlp_control,69,4,linear_s8,mlp.4,rvv,0,690.070496,0.006250,0,18566890,18567017
1223,mlp_control,69,5,elu_s8,mlp.5,rvv,0,690.076721,0.005125,0,18567022,18567142
1224,mlp_control,69,6,linear_s8,mlp.6,rvv,0,690.081848,0.001125,0,18567150,18567161
1225,dronet,21,0,conv2d_s8,conv_modules.0,rvv,1,699.299988,2.165125,0,18567178,18615316
1226,mlp_control,70,0,linear_s8,mlp.0,rvv,0,700.000000,0.028667,0,18615338,18615668
1227,mlp_control,70,1,elu_s8,mlp.1,rvv,0,700.028687,0.015125,0,18615682,18616016
1228,mlp_control,70,2,linear_s8,mlp.2,rvv,0,700.043762,0.018458,0,18616021,18616391
1229,mlp_control,70,3,elu_s8,mlp.3,rvv,0,700.062256,0.008250,0,18616399,18616597
1230,mlp_control,70,4,linear_s8,mlp.4,rvv,0,700.070496,0.006250,0,18616602,18616733
1231,mlp_control,70,5,elu_s8,mlp.5,rvv,0,700.076721,0.005125,0,18616741,18616862
1232,mlp_control,70,6,linear_s8,mlp.6,rvv,0,700.081848,0.001125,0,18616869,18616880
1233,dronet,21,1,maxpool2d_s8,maxpool1,rvv,0,701.465149,0.801750,0,18616894,18634555
1234,dronet,21,2,batchnorm2d_s8,bn_modules.0,rvv,0,702.266846,0.060042,0,18634565,18635432
1235,dronet,21,5,conv2d_s8,conv_modules.3,rvv,1,702.266846,0.191792,0,18635446,18639734
1236,dronet,21,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,0,702.326904,1.216792,0,18639746,18668632
1237,dronet,21,4,conv2d_s8,conv_modules.2,rvv,0,703.543701,0.777542,0,18668641,18687731
1238,dronet,21,6,add_s8,add,rvv,0,704.321228,0.049542,0,18687745,18688558
1239,dronet,21,10,conv2d_s8,conv_modules.6,rvv,1,704.370789,0.088750,0,18688564,18691028
1240,dronet,21,7,batchnorm2d_s8,bn_modules.2,rvv,0,704.370789,0.024583,0,18691050,18691321
1241,dronet,21,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,704.395386,0.748125,0,18691328,18705873
1242,dronet,21,9,conv2d_s8,conv_modules.5,rvv,0,705.143494,0.934917,0,18705886,18727962
1243,dronet,21,11,add_s8,add_1,rvv,0,706.078430,0.020708,0,18727980,18728394
1244,dronet,21,12,batchnorm2d_s8,bn_modules.4,rvv,0,706.099121,0.010667,0,18728408,18728558
1245,dronet,21,15,conv2d_s8,conv_modules.9,rvv,1,706.099121,0.114250,0,18728562,18730897
1246,dronet,21,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,0,706.109802,0.931250,0,18730906,18749123
1247,dronet,21,14,conv2d_s8,conv_modules.8,rvv,0,707.041016,1.634875,0,18749132,18779591
1248,dronet,21,16,add_s8,add_2,rvv,0,708.675903,0.010833,0,18779612,18779889
1249,dronet,21,17,relu_s8,relu_modules.6,rvv,0,708.686768,0.001167,0,18779893,18779917
1250,dronet,21,18,linear_s8,linear1,rvv,1,708.687927,0.002792,0,18779929,18780002
1251,dronet,21,19,linear_s8,linear2,rvv,0,708.687927,0.001958,0,18780008,18780050
1252,dronet,21,20,sigmoid_s8,sigmoid1,rvv,0,708.689880,0.001417,0,18780058,18780082
1253,mlp_control,71,0,linear_s8,mlp.0,rvv,0,710.000000,0.028667,0,18780105,18780527
1254,mlp_control,71,1,elu_s8,mlp.1,rvv,0,710.028687,0.015125,0,18780542,18780888
1255,mlp_control,71,2,linear_s8,mlp.2,rvv,0,710.043762,0.018458,0,18780892,18781310
1256,mlp_control,71,3,elu_s8,mlp.3,rvv,0,710.062256,0.008250,0,18781323,18781519
1257,mlp_control,71,4,linear_s8,mlp.4,rvv,0,710.070496,0.006250,0,18781529,18781681
1258,mlp_control,71,5,elu_s8,mlp.5,rvv,0,710.076721,0.005125,0,18781689,18781821
1259,mlp_control,71,6,linear_s8,mlp.6,rvv,0,710.081848,0.001125,0,18781828,18781848
1260,mlp_control,72,0,linear_s8,mlp.0,rvv,0,720.000000,0.028667,0,18781861,18782185
