entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,actual_start_cycles,actual_end_cycles
365,mlp_control,27,3,elu_s8,mlp.3,rvv,0,270.062256,0.008250,0,6481127,6481333
366,mlp_control,27,4,linear_s8,mlp.4,rvv,0,270.070496,0.006250,0,6481342,6481483
367,mlp_control,27,5,elu_s8,mlp.5,rvv,0,270.076752,0.005125,0,6481495,6481620
368,mlp_control,27,6,linear_s8,mlp.6,rvv,0,270.081879,0.001125,0,6481624,6481634
369,dronet,8,4,conv2d_s8,conv_modules.2,rvv,0,270.775452,0.777542,0,6492068,6511170
370,dronet,8,6,add_s8,add,rvv,0,271.553009,0.049542,0,6511182,6511990
371,dronet,8,10,conv2d_s8,conv_modules.6,rvv_c1,4,271.602539,0.088750,1,6512536,6514626
372,dronet,8,7,batchnorm2d_s8,bn_modules.2,rvv,0,271.602539,0.024583,0,6512182,6512458
373,dronet,8,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,271.627136,0.748125,0,6512468,6527635
374,dronet,8,9,conv2d_s8,conv_modules.5,rvv,0,272.375244,0.934917,0,6527657,6550788
375,dronet,8,11,add_s8,add_1,rvv,0,273.310181,0.020708,0,6550807,6551246
376,dronet,8,12,batchnorm2d_s8,bn_modules.4,rvv,0,273.330872,0.010667,0,6551432,6551590
377,dronet,8,15,conv2d_s8,conv_modules.9,rvv_c1,4,273.330872,0.114250,1,6551819,6554296
378,dronet,8,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,0,273.341553,0.931250,0,6551604,6569078
379,dronet,8,14,conv2d_s8,conv_modules.8,rvv,0,274.272797,1.634875,0,6569104,6596965
380,dronet,8,16,add_s8,add_2,rvv,0,275.907654,0.010833,0,6596977,6597256
381,dronet,8,17,relu_s8,relu_modules.6,rvv,0,275.918488,0.001167,0,6597265,6597300
382,dronet,8,18,linear_s8,linear1,rvv_c1,4,275.919678,0.002792,1,6597907,6597962
383,dronet,8,19,linear_s8,linear2,rvv,0,275.919678,0.001958,0,6597522,6597611
384,dronet,8,20,sigmoid_s8,sigmoid1,rvv,0,275.921631,0.001417,0,6597619,6597666
385,mlp_control,28,0,linear_s8,mlp.0,rvv,0,280.000000,0.028667,0,6720018,6720371
386,mlp_control,28,1,elu_s8,mlp.1,rvv,0,280.028656,0.015125,0,6720381,6720770
387,mlp_control,28,2,linear_s8,mlp.2,rvv,0,280.043793,0.018458,0,6720784,6721258
388,mlp_control,28,3,elu_s8,mlp.3,rvv,0,280.062256,0.008250,0,6721268,6721472
389,mlp_control,28,4,linear_s8,mlp.4,rvv,0,280.070496,0.006250,0,6721482,6721652
390,mlp_control,28,5,elu_s8,mlp.5,rvv,0,280.076752,0.005125,0,6721657,6721794
391,mlp_control,28,6,linear_s8,mlp.6,rvv,0,280.081879,0.001125,0,6721806,6721832
392,mlp_control,29,0,linear_s8,mlp.0,rvv,0,290.000000,0.028667,0,6960003,6960307
393,mlp_control,29,1,elu_s8,mlp.1,rvv,0,290.028656,0.015125,0,6960323,6960648
394,mlp_control,29,2,linear_s8,mlp.2,rvv,0,290.043793,0.018458,0,6960654,6961041
395,mlp_control,29,3,elu_s8,mlp.3,rvv,0,290.062256,0.008250,0,6961054,6961250
396,mlp_control,29,4,linear_s8,mlp.4,rvv,0,290.070496,0.006250,0,6961261,6961393
397,mlp_control,29,5,elu_s8,mlp.5,rvv,0,290.076752,0.005125,0,6961405,6961531
398,mlp_control,29,6,linear_s8,mlp.6,rvv,0,290.081879,0.001125,0,6961535,6961546
399,dronet,9,0,conv2d_s8,conv_modules.0,rvv_c1,4,299.700012,2.165125,1,7192822,7238739
400,mlp_control,30,0,linear_s8,mlp.0,rvv,0,300.000000,0.028667,0,7200014,7200320
401,mlp_control,30,1,elu_s8,mlp.1,rvv,0,300.028656,0.015125,0,7200342,7200670
402,mlp_control,30,2,linear_s8,mlp.2,rvv,0,300.043793,0.018458,0,7200675,7201067
403,mlp_control,30,3,elu_s8,mlp.3,rvv,0,300.062256,0.008250,0,7201080,7201275
404,mlp_control,30,4,linear_s8,mlp.4,rvv,0,300.070496,0.006250,0,7201280,7201414
405,mlp_control,30,5,elu_s8,mlp.5,rvv,0,300.076752,0.005125,0,7201424,7201548
406,mlp_control,30,6,linear_s8,mlp.6,rvv,0,300.081879,0.001125,0,7201557,7201567
407,dronet,9,1,maxpool2d_s8,maxpool1,rvv,0,301.865112,0.801750,0,7239492,7257048
408,dronet,9,2,batchnorm2d_s8,bn_modules.0,rvv,0,302.666870,0.060042,0,7257282,7258086
409,dronet,9,5,conv2d_s8,conv_modules.3,rvv_c1,4,302.666870,0.191792,1,7257617,7262109
410,dronet,9,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,0,302.726929,1.216792,0,7258110,7287217
411,dronet,9,4,conv2d_s8,conv_modules.2,rvv,0,303.943695,0.777542,0,7287248,7306338
412,dronet,9,6,add_s8,add,rvv,0,304.721252,0.049542,0,7306348,7307153
413,dronet,9,10,conv2d_s8,conv_modules.6,rvv_c1,4,304.770782,0.088750,1,7307691,7309766
414,dronet,9,7,batchnorm2d_s8,bn_modules.2,rvv,0,304.770782,0.024583,0,7307352,7307626
415,dronet,9,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,304.795380,0.748125,0,7307645,7322181
416,dronet,9,9,conv2d_s8,conv_modules.5,rvv,0,305.543488,0.934917,0,7322194,7345263
417,dronet,9,11,add_s8,add_1,rvv,0,306.478424,0.020708,0,7345285,7345721
418,dronet,9,12,batchnorm2d_s8,bn_modules.4,rvv,0,306.499115,0.010667,0,7345914,7346068
419,dronet,9,15,conv2d_s8,conv_modules.9,rvv_c1,4,306.499115,0.114250,1,7346252,7348710
420,dronet,9,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,0,306.509796,0.931250,0,7346089,7363409
421,dronet,9,14,conv2d_s8,conv_modules.8,rvv,0,307.441040,1.634875,0,7363438,7391809
422,dronet,9,16,add_s8,add_2,rvv,0,309.075928,0.010833,0,7391832,7392110
423,dronet,9,17,relu_s8,relu_modules.6,rvv,0,309.086761,0.001167,0,7392124,7392148
424,dronet,9,18,linear_s8,linear1,rvv_c1,4,309.087921,0.002792,1,7392781,7392831
425,dronet,9,19,linear_s8,linear2,rvv,0,309.087921,0.001958,0,7392396,7392487
426,dronet,9,20,sigmoid_s8,sigmoid1,rvv,0,309.089874,0.001417,0,7392500,7392558
427,mlp_control,31,0,linear_s8,mlp.0,rvv,0,310.000000,0.028667,0,7440011,7440384
428,mlp_control,31,1,elu_s8,mlp.1,rvv,0,310.028656,0.015125,0,7440401,7440796
429,mlp_control,31,2,linear_s8,mlp.2,rvv,0,310.043793,0.018458,0,7440811,7441298
430,mlp_control,31,3,elu_s8,mlp.3,rvv,0,310.062256,0.008250,0,7441307,7441510
431,mlp_control,31,4,linear_s8,mlp.4,rvv,0,310.070496,0.006250,0,7441524,7441707
432,mlp_control,31,5,elu_s8,mlp.5,rvv,0,310.076752,0.005125,0,7441712,7441845
433,mlp_control,31,6,linear_s8,mlp.6,rvv,0,310.081879,0.001125,0,7441864,7441891
