entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,worker_hart,actual_start_cycles,actual_end_cycles
0,dronet,0,0,conv2d_s8,conv_modules.0,rvv,1,0.000000,2.165125,0,1,7895,71763
1,mlp_control,0,0,linear_s8,mlp.0,rvv,0,0.000000,0.028667,0,0,11009,12230
2,yolov8_nano,0,0,conv2d_batchnorm2d_silu_s8,l0.conv,rvv,2,0.000000,5.001542,0,2,28618,162760
3,mlp_control,0,1,elu_s8,mlp.1,rvv,0,0.028667,0.015125,0,0,12262,12730
4,mlp_control,0,2,linear_s8,mlp.2,rvv,0,0.043792,0.018458,0,0,12754,13336
5,mlp_control,0,3,elu_s8,mlp.3,rvv,0,0.062250,0.008250,0,0,13396,13660
6,mlp_control,0,4,linear_s8,mlp.4,rvv,0,0.070500,0.006250,0,0,13672,13918
7,mlp_control,0,5,elu_s8,mlp.5,rvv,0,0.076750,0.005125,0,0,13935,14109
8,mlp_control,0,6,linear_s8,mlp.6,rvv,0,0.081875,0.001125,0,0,14116,14149
9,dronet,0,1,maxpool2d_s8,maxpool1,rvv,0,2.165125,0.801750,0,0,72789,91899
10,dronet,0,2,batchnorm2d_s8,bn_modules.0,rvv,0,2.966875,0.060042,0,0,92156,94017
11,dronet,0,5,conv2d_s8,conv_modules.3,rvv,1,2.966875,0.191792,0,1,92566,97225
12,dronet,0,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,0,3.026917,1.216792,0,0,94055,122060
13,dronet,0,4,conv2d_s8,conv_modules.2,rvv,0,4.243709,0.777542,0,0,122085,142001
14,yolov8_nano,0,1,conv2d_batchnorm2d_silu_s8,l1.conv,rvv,2,5.001542,4.494375,0,2,162838,277409
15,dronet,0,6,add_s8,add,rvv,0,5.021251,0.049542,0,0,142042,143387
16,dronet,0,10,conv2d_s8,conv_modules.6,rvv,1,5.070793,0.088750,0,1,144283,151064
17,dronet,0,7,batchnorm2d_s8,bn_modules.2,rvv,0,5.070793,0.024583,0,0,143624,144377
18,dronet,0,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,5.095376,0.748125,0,0,144394,162486
19,dronet,0,9,conv2d_s8,conv_modules.5,rvv,0,5.843501,0.934917,0,0,162523,184875
20,dronet,0,11,add_s8,add_1,rvv,0,6.778418,0.020708,0,0,184901,185501
21,dronet,0,12,batchnorm2d_s8,bn_modules.4,rvv,0,6.799126,0.010667,0,0,185788,186208
22,dronet,0,15,conv2d_s8,conv_modules.9,rvv,1,6.799126,0.114250,0,1,186381,189352
23,dronet,0,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,0,6.809793,0.931250,0,0,186223,208606
24,dronet,0,14,conv2d_s8,conv_modules.8,rvv,0,7.741043,1.634875,0,0,208629,247763
25,dronet,0,16,add_s8,add_2,rvv,0,9.375918,0.010833,0,0,247798,248101
26,dronet,0,17,relu_s8,relu_modules.6,rvv,0,9.386751,0.001167,0,0,248105,248134
27,dronet,0,18,linear_s8,linear1,rvv,1,9.387918,0.002792,0,1,248907,248958
28,dronet,0,19,linear_s8,linear2,rvv,0,9.387918,0.001958,0,0,248372,248487
29,dronet,0,20,sigmoid_s8,sigmoid1,rvv,0,9.389876,0.001417,0,0,248500,248555
30,yolov8_nano,0,2,conv2d_batchnorm2d_silu_s8,l2.cv1.conv,rvv,1,9.495917,2.401042,0,1,277954,337289
31,mlp_control,1,0,linear_s8,mlp.0,rvv,0,10.000000,0.028667,0,0,248585,248982
