entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,0,0.000000,0.459000,0.029000,1.812000,1.783000
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,1,0.000000,0.014000,0.035000,0.319000,0.284000
2,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.017000,13.662000,13.645000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.037000,0.107000,0.070000
4,fused_split,0,2,qnn_graph,fused_tail,cpu,5,1,0.459000,0.354000,2.033000,3.918000,1.885000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,3.000000,0.107000,4.012000,4.090000,0.078000
6,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,4.464000,13.267000,4.533000,17.724000,13.191000
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,6.000000,0.107000,6.007000,6.062000,0.055000
8,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,9.000000,0.107000,9.004000,9.051000,0.047000
9,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,12.000000,0.107000,12.159000,12.207000,0.048000
10,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,15.000000,0.107000,15.007000,15.054000,0.047000
11,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,5,15.000000,0.931000,15.062000,15.964000,0.902000
12,fused_split,1,1,qnn_graph,fused_depth_conv,hta,7,5,15.931000,1.568000,15.996000,16.281000,0.285000
13,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,6,17.499000,13.909000,17.560000,31.672000,14.112000
14,fused_split,1,2,qnn_graph,fused_tail,dsp,6,0,17.731000,4.303000,18.181000,21.541000,3.360000
15,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,4,3,18.000000,0.107000,19.429000,19.487000,0.058000
16,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,4,3,21.000000,0.107000,21.006000,21.072000,0.066000
17,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,7,22.034000,15.377000,22.105000,40.058000,17.953000
18,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,4,3,25.893000,0.107000,25.906000,25.982000,0.076000
19,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,4,3,28.893000,0.107000,28.899000,28.942000,0.043000
20,mlp_control,10,0,qnn_graph,mlp_control_full,cpu,4,3,30.000000,0.107000,30.090000,30.131000,0.041000
21,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,5,31.408000,0.931000,31.896000,32.881000,0.985000
22,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,1,32.325000,0.014000,32.347000,32.601000,0.254000
23,fused_split,2,2,qnn_graph,fused_tail,cpu,5,1,32.339000,0.354000,33.121000,33.848000,0.727000
24,mlp_control,11,0,qnn_graph,mlp_control_full,cpu,4,3,33.000000,0.107000,33.905000,33.977000,0.072000
25,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,5,8,33.107000,39.464000,34.008000,82.629000,48.621000
26,mlp_control,12,0,qnn_graph,mlp_control_full,dsp,6,9,37.411000,0.589000,40.213000,40.872000,0.659000
27,mlp_control,13,0,qnn_graph,mlp_control_full,dsp,6,9,39.000000,0.589000,40.890000,41.231000,0.341000
28,mlp_control,14,0,qnn_graph,mlp_control_full,dsp,6,9,42.000000,0.589000,42.069000,42.452000,0.383000
29,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,10,42.589000,15.377000,50.852000,69.490000,18.638000
30,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,11,44.057000,13.909000,50.850000,64.301000,13.451000
31,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,12,57.966000,15.377000,69.937000,86.558000,16.621000
