entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,0,0.000000,0.931000,0.054000,0.890000,0.836000
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,1,0.000000,0.014000,0.046000,0.302000,0.256000
2,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.000000,13.267000,0.045000,13.760000,13.715000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.046000,0.370000,0.324000
4,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,4,0.931000,13.909000,1.122000,14.767000,13.645000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,5.000000,0.107000,5.022000,5.126000,0.104000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,5,1,6.646000,0.354000,6.666000,10.544000,3.878000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,2,13.267000,15.377000,13.940000,32.727000,18.787000
8,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,13.893000,0.107000,13.908000,13.991000,0.083000
9,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,1,14.986000,0.014000,15.240000,15.304000,0.064000
10,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,15.000000,0.107000,15.397000,15.457000,0.060000
11,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,0,15.715000,0.931000,15.720000,16.734000,1.014000
12,fused_split,1,2,qnn_graph,fused_tail,cpu,5,1,16.646000,0.354000,16.765000,17.735000,0.970000
13,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,0,20.000000,0.931000,20.009000,23.469000,3.460000
14,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,5,20.931000,13.909000,24.164000,37.603000,13.439000
15,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,23.893000,0.107000,23.950000,24.021000,0.071000
16,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,1,26.632000,0.014000,27.073000,27.142000,0.069000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,5,1,26.646000,0.354000,27.168000,29.788000,2.620000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,27.000000,0.107000,30.107000,30.212000,0.105000
19,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,6,28.644000,15.377000,32.865000,51.925000,19.060000
20,fused_split,3,1,qnn_graph,fused_depth_conv,cpu,5,1,30.000000,0.014000,30.248000,30.297000,0.049000
21,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,4,3,30.014000,0.107000,30.239000,30.292000,0.053000
22,fused_split,3,0,qnn_graph,fused_vision_conv,hta,7,0,35.715000,0.931000,38.520000,39.284000,0.764000
23,fused_split,3,2,qnn_graph,fused_tail,cpu,5,1,36.646000,0.354000,39.353000,41.566000,2.213000
24,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,7,36.646000,13.909000,39.424000,54.135000,14.711000
25,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,4,3,37.000000,0.107000,42.273000,42.352000,0.079000
26,fused_split,4,1,qnn_graph,fused_depth_conv,cpu,5,1,40.000000,0.014000,42.383000,42.431000,0.048000
27,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,4,3,43.893000,0.107000,43.905000,44.011000,0.106000
28,fused_split,4,0,qnn_graph,fused_vision_conv,dsp,6,8,44.021000,0.459000,52.363000,53.152000,0.789000
29,fused_split,4,2,qnn_graph,fused_tail,cpu,5,1,44.480000,0.354000,54.040000,66.691000,12.651000
30,yolov8n_e,0,1,qnn_graph,yolov8n_head,cpu,5,9,44.834000,39.464000,44.909000,103.191000,58.282000
31,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,10,45.000000,0.589000,56.227000,56.830000,0.603000
32,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,11,50.555000,15.377000,67.649000,84.423000,16.774000
33,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,12,50.555000,13.909000,54.606000,67.067000,12.461000
34,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,13,68.921000,15.377000,84.925000,101.331000,16.406000
