policy,candidate_id,seed,contention_level,freshness_window,delta,A0,deadline_and_stale_count,deadline_miss_count,deadline_success_rate,divergence,dronet_deadline_success_rate,dronet_deadline_success_rate_vs_ref,dronet_max_lateness_ms,dronet_max_lateness_ms_vs_ref,dronet_n_invocations,dronet_reference_window_ms,epoch_ms,fits_in_epoch,freshness_success_rate,makespan_ms,max_input_age,max_input_age_at_start,n_with_age,no_producer_count,output_valid_rate,p50_input_age,p50_input_age_at_start,p95_input_age,p95_input_age_at_start,p99_input_age,soft_instances_admitted,soft_instances_completed,soft_instances_offered,soft_instances_released,solver_wall_s,stale_input_count,total_consumer_invocations,valid_count
probe_defer40,probe_defer40,0,0,65.546074,5.0,60.546074,0,0,1.0,0.06666666666666665,1.0,1.0,-32.825316999999984,-32.825316999999984,6,50.0,300.0,True,0.9333333333333333,290.5460739999999,60.54607400000002,60.0,28,2,0.9333333333333333,40.546074000000004,40.0,60.546074000000004,60.0,60.54607400000001,0,0,0,0,7.504878997802734,0,30,28
probe_defer40,probe_defer40,0,0,70.546074,10.0,60.546074,0,0,1.0,0.06666666666666665,1.0,1.0,-32.825316999999984,-32.825316999999984,6,50.0,300.0,True,0.9333333333333333,290.5460739999999,60.54607400000002,60.0,28,2,0.9333333333333333,40.546074000000004,40.0,60.546074000000004,60.0,60.54607400000001,0,0,0,0,7.504878997802734,0,30,28
probe_defer40,probe_defer40,0,0,80.546074,20.0,60.546074,0,0,1.0,0.06666666666666665,1.0,1.0,-32.825316999999984,-32.825316999999984,6,50.0,300.0,True,0.9333333333333333,290.5460739999999,60.54607400000002,60.0,28,2,0.9333333333333333,40.546074000000004,40.0,60.546074000000004,60.0,60.54607400000001,0,0,0,0,7.504878997802734,0,30,28
probe_defer40,probe_defer40,0,0,90.546074,30.0,60.546074,0,0,1.0,0.06666666666666665,1.0,1.0,-32.825316999999984,-32.825316999999984,6,50.0,300.0,True,0.9333333333333333,290.5460739999999,60.54607400000002,60.0,28,2,0.9333333333333333,40.546074000000004,40.0,60.546074000000004,60.0,60.54607400000001,0,0,0,0,7.504878997802734,0,30,28
probe_defer40,probe_defer40,0,0,110.546074,50.0,60.546074,0,0,1.0,0.06666666666666665,1.0,1.0,-32.825316999999984,-32.825316999999984,6,50.0,300.0,True,0.9333333333333333,290.5460739999999,60.54607400000002,60.0,28,2,0.9333333333333333,40.546074000000004,40.0,60.546074000000004,60.0,60.54607400000001,0,0,0,0,7.504878997802734,0,30,28
probe_defer40,probe_defer40,0,1,65.546074,5.0,60.546074,0,0,1.0,0.33333333333333337,0.8333333333333334,0.8333333333333334,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.6666666666666666,290.5460739999999,120.54607400000002,120.0,28,2,0.6666666666666666,50.546074000000004,50.0,107.046074,106.49999999999999,117.84607400000002,1,1,1,1,15.930734395980835,8,30,20
probe_defer40,probe_defer40,0,1,70.546074,10.0,60.546074,0,0,1.0,0.33333333333333337,0.8333333333333334,0.8333333333333334,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.6666666666666666,290.5460739999999,120.54607400000002,120.0,28,2,0.6666666666666666,50.546074000000004,50.0,107.046074,106.49999999999999,117.84607400000002,1,1,1,1,15.930734395980835,8,30,20
probe_defer40,probe_defer40,0,1,80.546074,20.0,60.546074,0,0,1.0,0.2666666666666667,0.8333333333333334,0.8333333333333334,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.7333333333333333,290.5460739999999,120.54607400000002,120.0,28,2,0.7333333333333333,50.546074000000004,50.0,107.046074,106.49999999999999,117.84607400000002,1,1,1,1,15.930734395980835,6,30,22
probe_defer40,probe_defer40,0,1,90.546074,30.0,60.546074,0,0,1.0,0.19999999999999996,0.8333333333333334,0.8333333333333334,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.8,290.5460739999999,120.54607400000002,120.0,28,2,0.8,50.546074000000004,50.0,107.046074,106.49999999999999,117.84607400000002,1,1,1,1,15.930734395980835,4,30,24
probe_defer40,probe_defer40,0,1,110.546074,50.0,60.546074,0,0,1.0,0.1333333333333333,0.8333333333333334,0.8333333333333334,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.8666666666666667,290.5460739999999,120.54607400000002,120.0,28,2,0.8666666666666667,50.546074000000004,50.0,107.046074,106.49999999999999,117.84607400000002,1,1,1,1,15.930734395980835,2,30,26
probe_defer40,probe_defer40,0,2,65.546074,5.0,60.546074,0,0,1.0,0.6,0.6666666666666666,0.6666666666666666,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.4,297.1746829999999,120.54607400000002,120.0,28,2,0.4,75.54607399999998,75.0,117.04607399999993,116.49999999999999,120.54607399999999,2,2,2,2,23.191551208496094,16,30,12
probe_defer40,probe_defer40,0,2,70.546074,10.0,60.546074,0,0,1.0,0.5666666666666667,0.6666666666666666,0.6666666666666666,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.43333333333333335,297.1746829999999,120.54607400000002,120.0,28,2,0.43333333333333335,75.54607399999998,75.0,117.04607399999993,116.49999999999999,120.54607399999999,2,2,2,2,23.191551208496094,15,30,13
probe_defer40,probe_defer40,0,2,80.546074,20.0,60.546074,0,0,1.0,0.4666666666666667,0.6666666666666666,0.6666666666666666,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.5333333333333333,297.1746829999999,120.54607400000002,120.0,28,2,0.5333333333333333,75.54607399999998,75.0,117.04607399999993,116.49999999999999,120.54607399999999,2,2,2,2,23.191551208496094,12,30,16
probe_defer40,probe_defer40,0,2,90.546074,30.0,60.546074,0,0,1.0,0.30000000000000004,0.6666666666666666,0.6666666666666666,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.7,297.1746829999999,120.54607400000002,120.0,28,2,0.7,75.54607399999998,75.0,117.04607399999993,116.49999999999999,120.54607399999999,2,2,2,2,23.191551208496094,7,30,21
probe_defer40,probe_defer40,0,2,110.546074,50.0,60.546074,0,0,1.0,0.16666666666666663,0.6666666666666666,0.6666666666666666,27.174683000000016,27.174683000000016,6,50.0,300.0,True,0.8333333333333334,297.1746829999999,120.54607400000002,120.0,28,2,0.8333333333333334,75.54607399999998,75.0,117.04607399999993,116.49999999999999,120.54607399999999,2,2,2,2,23.191551208496094,3,30,25
probe_defer40,probe_defer40,0,3,65.546074,5.0,60.546074,0,0,1.0,0.7450980392156863,0.5454545454545454,0.5454545454545454,27.174683000000016,27.174683000000016,11,50.0,300.0,False,0.2549019607843137,602.4083269999991,120.54607400000002,120.0,49,2,0.2549019607843137,80.75511299999982,80.0,120.54607399999992,120.0,120.54607400000002,3,2,3,6,282.8090226650238,36,51,13
probe_defer40,probe_defer40,0,3,70.546074,10.0,60.546074,0,0,1.0,0.6666666666666667,0.5454545454545454,0.5454545454545454,27.174683000000016,27.174683000000016,11,50.0,300.0,False,0.3333333333333333,602.4083269999991,120.54607400000002,120.0,49,2,0.3333333333333333,80.75511299999982,80.0,120.54607399999992,120.0,120.54607400000002,3,2,3,6,282.8090226650238,32,51,17
probe_defer40,probe_defer40,0,3,80.546074,20.0,60.546074,0,0,1.0,0.5686274509803921,0.5454545454545454,0.5454545454545454,27.174683000000016,27.174683000000016,11,50.0,300.0,False,0.43137254901960786,602.4083269999991,120.54607400000002,120.0,49,2,0.43137254901960786,80.75511299999982,80.0,120.54607399999992,120.0,120.54607400000002,3,2,3,6,282.8090226650238,27,51,22
probe_defer40,probe_defer40,0,3,90.546074,30.0,60.546074,0,0,1.0,0.3137254901960784,0.5454545454545454,0.5454545454545454,27.174683000000016,27.174683000000016,11,50.0,300.0,False,0.6862745098039216,602.4083269999991,120.54607400000002,120.0,49,2,0.6862745098039216,80.75511299999982,80.0,120.54607399999992,120.0,120.54607400000002,3,2,3,6,282.8090226650238,14,51,35
probe_defer40,probe_defer40,0,3,110.546074,50.0,60.546074,0,0,1.0,0.13725490196078427,0.5454545454545454,0.5454545454545454,27.174683000000016,27.174683000000016,11,50.0,300.0,False,0.8627450980392157,602.4083269999991,120.54607400000002,120.0,49,2,0.8627450980392157,80.75511299999982,80.0,120.54607399999992,120.0,120.54607400000002,3,2,3,6,282.8090226650238,5,51,44
probe_defer40,probe_defer40,0,4,65.546074,5.0,60.546074,0,0,1.0,0.9324324324324325,0.06666666666666667,0.06666666666666667,493.5550839999994,493.5550839999994,15,50.0,300.0,False,0.06756756756756757,941.8973229999976,530.5460739999999,530.0,72,2,0.06756756756756757,285.6505934999999,285.0,495.0751390499996,494.5,523.446074,4,3,4,10,1079.8417267799377,67,74,5
