policy,candidate_id,seed,contention_level,freshness_window,delta,A0,deadline_and_stale_count,deadline_miss_count,deadline_success_rate,divergence,dronet_deadline_success_rate,dronet_deadline_success_rate_vs_ref,dronet_max_lateness_ms,dronet_max_lateness_ms_vs_ref,dronet_n_invocations,dronet_reference_window_ms,epoch_ms,fits_in_epoch,freshness_success_rate,makespan_ms,max_input_age,max_input_age_at_start,n_with_age,no_producer_count,output_valid_rate,p50_input_age,p50_input_age_at_start,p95_input_age,p95_input_age_at_start,p99_input_age,soft_instances_admitted,soft_instances_completed,soft_instances_offered,soft_instances_released,solver_wall_s,stale_input_count,total_consumer_invocations,valid_count
static_nominal,static_nominal,0,0,2621.84296,200.0,2421.84296,0,0,1.0,0.06666666666666665,1.0,1.0,-1313.0126799999998,-1313.0126799999998,6,2000.0,12000.0,True,0.9333333333333333,11621.842960000002,2421.8429600000018,2400.0,28,2,0.9333333333333333,1621.84296,1600.0,2421.8429600000013,2400.0,2421.8429600000018,0,0,0,0,7.513082265853882,0,30,28
static_nominal,static_nominal,0,0,2821.84296,400.0,2421.84296,0,0,1.0,0.06666666666666665,1.0,1.0,-1313.0126799999998,-1313.0126799999998,6,2000.0,12000.0,True,0.9333333333333333,11621.842960000002,2421.8429600000018,2400.0,28,2,0.9333333333333333,1621.84296,1600.0,2421.8429600000013,2400.0,2421.8429600000018,0,0,0,0,7.513082265853882,0,30,28
static_nominal,static_nominal,0,0,3221.84296,800.0,2421.84296,0,0,1.0,0.06666666666666665,1.0,1.0,-1313.0126799999998,-1313.0126799999998,6,2000.0,12000.0,True,0.9333333333333333,11621.842960000002,2421.8429600000018,2400.0,28,2,0.9333333333333333,1621.84296,1600.0,2421.8429600000013,2400.0,2421.8429600000018,0,0,0,0,7.513082265853882,0,30,28
static_nominal,static_nominal,0,0,3621.84296,1200.0,2421.84296,0,0,1.0,0.06666666666666665,1.0,1.0,-1313.0126799999998,-1313.0126799999998,6,2000.0,12000.0,True,0.9333333333333333,11621.842960000002,2421.8429600000018,2400.0,28,2,0.9333333333333333,1621.84296,1600.0,2421.8429600000013,2400.0,2421.8429600000018,0,0,0,0,7.513082265853882,0,30,28
static_nominal,static_nominal,0,0,4421.84296,2000.0,2421.84296,0,0,1.0,0.06666666666666665,1.0,1.0,-1313.0126799999998,-1313.0126799999998,6,2000.0,12000.0,True,0.9333333333333333,11621.842960000002,2421.8429600000018,2400.0,28,2,0.9333333333333333,1621.84296,1600.0,2421.8429600000013,2400.0,2421.8429600000018,0,0,0,0,7.513082265853882,0,30,28
static_nominal,static_nominal,0,1,2621.84296,200.0,2421.84296,0,0,1.0,0.4,0.6666666666666666,0.6666666666666666,1486.9873200000002,1486.9873200000002,6,2000.0,12000.0,True,0.6,11621.842960000002,4021.84296,4000.0,21,9,0.6,1621.8429600000018,1600.0,3621.84296,3600.0,3941.8429600000004,1,1,1,1,16.313933610916138,3,30,18
static_nominal,static_nominal,0,1,2821.84296,400.0,2421.84296,0,0,1.0,0.3666666666666667,0.6666666666666666,0.6666666666666666,1486.9873200000002,1486.9873200000002,6,2000.0,12000.0,True,0.6333333333333333,11621.842960000002,4021.84296,4000.0,21,9,0.6333333333333333,1621.8429600000018,1600.0,3621.84296,3600.0,3941.8429600000004,1,1,1,1,16.313933610916138,2,30,19
static_nominal,static_nominal,0,1,3221.84296,800.0,2421.84296,0,0,1.0,0.3666666666666667,0.6666666666666666,0.6666666666666666,1486.9873200000002,1486.9873200000002,6,2000.0,12000.0,True,0.6333333333333333,11621.842960000002,4021.84296,4000.0,21,9,0.6333333333333333,1621.8429600000018,1600.0,3621.84296,3600.0,3941.8429600000004,1,1,1,1,16.313933610916138,2,30,19
static_nominal,static_nominal,0,1,3621.84296,1200.0,2421.84296,0,0,1.0,0.33333333333333337,0.6666666666666666,0.6666666666666666,1486.9873200000002,1486.9873200000002,6,2000.0,12000.0,True,0.6666666666666666,11621.842960000002,4021.84296,4000.0,21,9,0.6666666666666666,1621.8429600000018,1600.0,3621.84296,3600.0,3941.8429600000004,1,1,1,1,16.313933610916138,1,30,20
static_nominal,static_nominal,0,1,4421.84296,2000.0,2421.84296,0,0,1.0,0.30000000000000004,0.6666666666666666,0.6666666666666666,1486.9873200000002,1486.9873200000002,6,2000.0,12000.0,True,0.7,11621.842960000002,4021.84296,4000.0,21,9,0.7,1621.8429600000018,1600.0,3621.84296,3600.0,3941.8429600000004,1,1,1,1,16.313933610916138,0,30,21
