experiment_id,seed,policy,candidate_id,epoch,contention_level,freshness_window,consumer_task,consumer_instance,consumer_release_time,consumer_start_time,consumer_end_time,consumer_deadline,producer_task,producer_instance,producer_sample_time,producer_release_time,producer_start_time,producer_end_time,input_age_at_start,input_age_at_output,deadline_valid,freshness_valid,output_valid,invalid_reason,producer_instance_provenance
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,0,0.0,0.0,21.842959999999994,400.0,dronet,,,,,,,,True,False,False,no_completed_producer,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,1,400.0,400.0,421.84295999999995,800.0,dronet,,,,,,,,True,False,False,no_completed_producer,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,2,800.0,800.0,821.84296,1200.0,dronet,0,0.0,0.0,21.842959999999994,686.9873200000002,800.0,821.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,3,1200.0,1200.0,1221.84296,1600.0,dronet,0,0.0,0.0,21.842959999999994,686.9873200000002,1200.0,1221.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,4,1600.0,1600.0,1621.84296,2000.0,dronet,0,0.0,0.0,21.842959999999994,686.9873200000002,1600.0,1621.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,5,2000.0,2000.0,2021.84296,2400.0,dronet,0,0.0,0.0,21.842959999999994,686.9873200000002,2000.0,2021.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,6,2400.0,2400.0,2421.84296,2800.0,dronet,0,0.0,0.0,21.842959999999994,686.9873200000002,2400.0,2421.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,7,2800.0,2800.0,2821.84296,3200.0,dronet,1,2000.0,2000.0,2021.84296,2686.98732,800.0,821.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,8,3200.0,3200.0,3221.84296,3600.0,dronet,1,2000.0,2000.0,2021.84296,2686.98732,1200.0,1221.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,9,3600.0,3600.0,3621.84296,4000.0,dronet,1,2000.0,2000.0,2021.84296,2686.98732,1600.0,1621.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,10,4000.0,4000.0,4021.84296,4400.0,dronet,1,2000.0,2000.0,2021.84296,2686.98732,2000.0,2021.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,11,4400.0,4400.0,4421.84296,4800.0,dronet,1,2000.0,2000.0,2021.84296,2686.98732,2400.0,2421.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,12,4800.0,4800.0,4821.84296,5200.0,dronet,2,4000.0,4000.0,4021.84296,4686.98732,800.0,821.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,13,5200.0,5200.0,5221.84296,5600.0,dronet,2,4000.0,4000.0,4021.84296,4686.98732,1200.0,1221.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,14,5600.0,5600.0,5621.84296,6000.0,dronet,2,4000.0,4000.0,4021.84296,4686.98732,1600.0,1621.84296,True,True,True,valid,inferred_from_schedule_timestamps
static_nominal_B0_s0_phi2621.8,0,static_nominal,static_nominal,0,0.0,2621.84296,mlp_control,15,6000.0,6000.0,6021.84296,6400.0,dronet,2,4000.0,4000.0,4021.84296,4686.98732,2000.0,2021.84296,True,True,True,valid,inferred_from_schedule_timestamps
