entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
58,yolov8_nano,0,28,silu_s8,l4.m0.cv1.act,gemmini,0,0,165.175003,2.427055,68.565000,69.795000,1.230000
59,dronet,0,28,linear_s8,linear2,rvv,1,1,166.083618,8.635429,51.160000,51.160000,0.000000
60,yolov8_nano,0,29,conv2d_s8,l4.m0.cv2.conv,gemmini,0,0,167.602051,6.729150,69.795000,70.085000,0.290000
61,yolov8_nano,0,30,batchnorm2d_s8,l4.m0.cv2.bn,gemmini,0,0,174.331207,7.445716,70.085000,70.795000,0.710000
62,dronet,0,29,sigmoid_s8,sigmoid1,rvv,1,1,174.719055,8.374537,51.160000,51.160000,0.000000
63,yolov8_nano,0,31,silu_s8,l4.m0.cv2.act,gemmini,0,0,181.776932,5.149044,70.795000,72.025000,1.230000
64,yolov8_nano,0,32,add_s8,add_1,gemmini,0,0,186.925964,4.543929,72.025000,72.575000,0.550000
65,yolov8_nano,0,33,conv2d_s8,l4.m1.cv1.conv,gemmini,0,0,191.469894,6.036210,72.575000,72.865000,0.290000
66,yolov8_nano,0,34,batchnorm2d_s8,l4.m1.cv1.bn,rvv,1,1,197.506104,9.000039,72.870000,72.880000,0.010000
67,dronet,1,0,conv2d_s8,conv_modules.0,gemmini,0,0,200.000000,3.598205,72.885000,74.260000,1.375000
68,dronet,1,1,maxpool2d_s8,maxpool1,gemmini,0,0,203.598206,8.432996,74.260000,79.405000,5.145000
69,yolov8_nano,0,35,silu_s8,l4.m1.cv1.act,rvv,1,1,206.506149,8.809053,72.885000,72.910000,0.025000
70,dronet,1,8,conv2d_s8,conv_modules.3,gemmini,0,0,212.031204,4.407589,79.405000,79.670000,0.265000
71,yolov8_nano,0,36,conv2d_s8,l4.m1.cv2.conv,rvv,1,1,215.315201,2.347800,72.910000,80.610000,7.700000
72,dronet,1,2,batchnorm2d_s8,bn_modules.0,rvv,1,1,217.662994,7.723257,80.625000,81.960000,1.335000
73,yolov8_nano,0,37,batchnorm2d_s8,l4.m1.cv2.bn,gemmini,0,0,217.662994,3.451987,80.620000,81.300000,0.680000
74,yolov8_nano,0,38,silu_s8,l4.m1.cv2.act,gemmini,0,0,221.114990,3.893959,81.300000,82.530000,1.230000
75,yolov8_nano,0,39,add_s8,add_2,gemmini,0,0,225.008942,3.995100,82.530000,83.080000,0.550000
76,dronet,1,3,relu_s8,relu_modules.0,rvv,1,1,225.386261,7.911872,81.960000,81.965000,0.005000
77,yolov8_nano,0,40,cat4_c1_s8,cat_1,gemmini,0,0,229.004044,6.569861,83.080000,85.960000,2.880000
78,dronet,1,4,conv2d_s8,conv_modules.1,rvv,1,1,233.298126,3.048462,81.965000,85.720000,3.755000
79,dronet,1,5,batchnorm2d_s8,bn_modules.1,gemmini,0,0,236.346588,2.990031,85.975000,86.340000,0.365000
80,yolov8_nano,0,41,conv2d_s8,l4.cv2.conv,rvv,1,1,236.346588,5.330100,85.965000,97.310000,11.345000
81,dronet,1,6,relu_s8,relu_modules.1,rvv,1,1,241.676697,9.420501,97.325000,97.325000,0.000000
82,yolov8_nano,0,42,batchnorm2d_s8,l4.cv2.bn,gemmini,0,0,241.676697,2.394033,97.320000,98.715000,1.395000
83,yolov8_nano,0,43,silu_s8,l4.cv2.act,gemmini,0,0,244.070724,4.988913,98.715000,101.170000,2.455000
84,yolov8_nano,0,44,conv2d_s8,l5.conv,gemmini,0,0,249.059631,6.190023,101.170000,101.970000,0.800000
85,dronet,1,7,conv2d_s8,conv_modules.2,rvv,1,1,251.097183,5.180625,97.325000,101.080000,3.755000
86,yolov8_nano,0,45,batchnorm2d_s8,l5.bn,gemmini,0,0,255.249664,2.813375,101.970000,102.645000,0.675000
87,dronet,1,9,add_s8,add,rvv,1,1,256.277802,5.908672,101.080000,101.350000,0.270000
88,yolov8_nano,0,46,silu_s8,l5.act,gemmini,0,0,258.063049,8.667668,102.645000,103.875000,1.230000
89,dronet,1,16,conv2d_s8,conv_modules.6,rvv,1,1,262.186493,7.071801,101.350000,101.705000,0.355000
90,yolov8_nano,0,47,conv2d_s8,l6.cv1.conv,gemmini,0,0,266.730713,2.415695,103.875000,104.220000,0.345000
91,dronet,1,10,batchnorm2d_s8,bn_modules.2,gemmini,0,0,269.146393,7.302914,104.240000,104.605000,0.365000
92,yolov8_nano,0,48,batchnorm2d_s8,l6.cv1.bn,rvv,1,1,269.258301,9.398735,104.230000,104.245000,0.015000
93,dronet,1,11,relu_s8,relu_modules.2,rvv,1,1,278.657013,9.644986,104.610000,104.610000,0.000000
94,yolov8_nano,0,49,silu_s8,l6.cv1.act,gemmini,0,0,278.657013,2.792905,104.620000,105.855000,1.235000
95,yolov8_nano,0,-1,chunk2_c1,chunk_2,gemmini,0,0,281.449921,8.748600,0.000000,0.000000,0.000000
96,dronet,1,12,conv2d_s8,conv_modules.4,rvv,1,1,288.302002,4.291570,104.610000,106.485000,1.875000
97,yolov8_nano,0,50,conv2d_s8,l6.m0.cv1.conv,gemmini,0,0,290.198517,9.221225,105.855000,106.200000,0.345000
98,dronet,1,13,batchnorm2d_s8,bn_modules.3,rvv,1,1,292.593567,9.398467,106.485000,106.670000,0.185000
99,dronet,1,14,relu_s8,relu_modules.3,gemmini,0,0,301.992035,2.198876,106.680000,106.720000,0.040000
100,yolov8_nano,0,51,batchnorm2d_s8,l6.m0.cv1.bn,rvv,1,1,301.992035,9.836565,106.685000,106.695000,0.010000
101,dronet,1,15,conv2d_s8,conv_modules.5,gemmini,0,0,304.190918,6.441584,106.720000,107.010000,0.290000
102,dronet,1,17,add_s8,add_1,gemmini,0,0,310.632507,2.847179,107.015000,107.145000,0.130000
103,dronet,1,18,batchnorm2d_s8,bn_modules.4,gemmini,0,0,313.479675,3.122717,107.165000,107.350000,0.185000
104,dronet,1,24,conv2d_s8,conv_modules.9,rvv,1,1,313.479675,5.739053,107.155000,107.610000,0.455000
105,dronet,1,19,relu_s8,relu_modules.4,gemmini,0,0,316.602417,5.352914,107.350000,107.390000,0.040000
106,yolov8_nano,0,52,silu_s8,l6.m0.cv1.act,rvv,1,1,319.218750,8.416207,107.610000,107.640000,0.030000
107,dronet,1,20,conv2d_s8,conv_modules.7,gemmini,0,0,321.955322,9.729856,107.390000,107.900000,0.510000
108,yolov8_nano,0,53,conv2d_s8,l6.m0.cv2.conv,rvv,1,1,327.634949,8.235821,107.640000,115.225000,7.585000
109,dronet,1,21,batchnorm2d_s8,bn_modules.5,gemmini,0,0,331.685181,6.768341,107.900000,108.025000,0.125000
110,yolov8_nano,0,54,batchnorm2d_s8,l6.m0.cv2.bn,rvv,1,1,335.870758,7.139866,115.225000,115.230000,0.005000
111,dronet,1,22,relu_s8,relu_modules.5,gemmini,0,0,338.453522,9.464186,108.025000,108.050000,0.025000
112,yolov8_nano,0,55,silu_s8,l6.m0.cv2.act,rvv,1,1,343.010620,8.231971,115.230000,115.255000,0.025000
113,dronet,1,23,conv2d_s8,conv_modules.8,rvv,1,1,351.242615,8.434887,115.270000,119.945000,4.675000
114,yolov8_nano,0,56,add_s8,add_3,gemmini,0,0,351.242615,3.076418,115.265000,115.540000,0.275000
115,yolov8_nano,0,57,conv2d_s8,l6.m1.cv1.conv,gemmini,0,0,354.319031,6.288544,115.545000,115.890000,0.345000
116,dronet,1,25,add_s8,add_2,rvv,1,1,359.677490,8.278108,119.950000,120.040000,0.090000
117,yolov8_nano,0,58,batchnorm2d_s8,l6.m1.cv1.bn,gemmini,0,0,360.607574,6.113783,115.890000,116.230000,0.340000
118,dronet,1,26,relu_s8,relu_modules.6,gemmini,0,0,367.955597,2.142694,120.050000,120.075000,0.025000
119,yolov8_nano,0,59,silu_s8,l6.m1.cv1.act,rvv,1,1,367.955597,8.860578,120.055000,120.085000,0.030000
120,dronet,1,27,linear_s8,linear1,gemmini,0,0,370.098297,2.873152,120.075000,120.110000,0.035000
121,dronet,1,28,linear_s8,linear2,gemmini,0,0,372.971436,8.635429,120.110000,120.140000,0.030000
122,yolov8_nano,0,60,conv2d_s8,l6.m1.cv2.conv,rvv,1,1,376.816162,5.702395,120.085000,127.670000,7.585000
123,dronet,1,29,sigmoid_s8,sigmoid1,rvv,1,1,382.518585,8.374537,127.685000,127.690000,0.005000
124,yolov8_nano,0,61,batchnorm2d_s8,l6.m1.cv2.bn,gemmini,0,0,382.518585,5.080716,127.680000,128.020000,0.340000
125,yolov8_nano,0,62,silu_s8,l6.m1.cv2.act,gemmini,0,0,387.599274,7.116506,128.020000,128.630000,0.610000
126,yolov8_nano,0,63,add_s8,add_4,gemmini,0,0,394.715790,4.131707,128.630000,128.905000,0.275000
127,yolov8_nano,0,64,cat4_c1_s8,cat_2,gemmini,0,0,398.847504,3.118147,128.905000,130.345000,1.440000
128,dronet,2,0,conv2d_s8,conv_modules.0,rvv,1,1,400.000000,3.598205,127.690000,133.705000,6.015000
129,yolov8_nano,0,65,conv2d_s8,l6.cv2.conv,gemmini,0,0,401.965637,5.823018,130.345000,130.935000,0.590000
130,dronet,2,1,maxpool2d_s8,maxpool1,rvv,1,1,403.598206,8.432996,133.705000,133.910000,0.205000
131,yolov8_nano,0,66,batchnorm2d_s8,l6.cv2.bn,gemmini,0,0,407.788666,5.335115,130.935000,131.645000,0.710000
132,dronet,2,8,conv2d_s8,conv_modules.3,rvv,1,1,412.031189,4.407589,133.910000,134.625000,0.715000
133,yolov8_nano,0,67,silu_s8,l6.cv2.act,gemmini,0,0,413.123779,3.860559,131.645000,132.870000,1.225000
134,dronet,2,2,batchnorm2d_s8,bn_modules.0,rvv,1,1,416.438782,7.723257,134.625000,135.955000,1.330000
135,yolov8_nano,0,68,conv2d_s8,l7.conv,gemmini,0,0,416.984344,4.940094,132.870000,134.850000,1.980000
136,yolov8_nano,0,69,batchnorm2d_s8,l7.bn,gemmini,0,0,421.924438,4.931139,134.855000,135.195000,0.340000
137,dronet,2,3,relu_s8,relu_modules.0,rvv,1,1,424.162048,7.911872,135.955000,135.960000,0.005000
138,yolov8_nano,0,70,silu_s8,l7.act,gemmini,0,0,426.855560,4.619965,135.200000,135.805000,0.605000
139,dronet,2,4,conv2d_s8,conv_modules.1,gemmini,0,0,432.073914,3.048462,135.970000,136.290000,0.320000
140,yolov8_nano,0,71,conv2d_s8,l8.cv1.conv,rvv,1,1,432.073914,5.035713,135.975000,141.625000,5.650000
141,dronet,2,5,batchnorm2d_s8,bn_modules.1,gemmini,0,0,435.122375,2.990031,136.290000,136.650000,0.360000
142,yolov8_nano,0,72,batchnorm2d_s8,l8.cv1.bn,rvv,1,1,437.109619,7.485947,141.625000,141.635000,0.010000
143,dronet,2,6,relu_s8,relu_modules.1,gemmini,0,0,438.112427,9.420501,136.655000,136.730000,0.075000
144,yolov8_nano,0,73,silu_s8,l8.cv1.act,rvv,1,1,444.595581,4.375012,141.640000,141.660000,0.020000
145,dronet,2,7,conv2d_s8,conv_modules.2,gemmini,0,0,447.532898,5.180625,136.735000,136.905000,0.170000
146,yolov8_nano,0,-1,chunk2_c1,chunk_3,rvv,1,0,448.970581,9.590863,0.000000,0.000000,0.000000
147,dronet,2,9,add_s8,add,gemmini,0,0,452.713531,5.908672,136.910000,137.175000,0.265000
148,dronet,2,10,batchnorm2d_s8,bn_modules.2,rvv,1,1,458.622223,7.302914,141.680000,142.045000,0.365000
149,dronet,2,16,conv2d_s8,conv_modules.6,gemmini,0,0,458.622223,7.071801,137.180000,137.280000,0.100000
150,yolov8_nano,0,74,conv2d_s8,l8.m0.cv1.conv,gemmini,0,0,465.694000,9.330784,141.675000,142.645000,0.970000
151,dronet,2,11,relu_s8,relu_modules.2,rvv,1,1,465.925110,9.644986,142.045000,142.045000,0.000000
152,dronet,2,12,conv2d_s8,conv_modules.4,gemmini,0,0,475.570099,4.291570,142.660000,142.865000,0.205000
153,yolov8_nano,0,75,batchnorm2d_s8,l8.m0.cv1.bn,rvv,1,1,475.570099,5.847283,142.650000,142.655000,0.005000
154,dronet,2,13,batchnorm2d_s8,bn_modules.3,rvv,1,1,481.417389,9.398467,142.875000,143.060000,0.185000
155,yolov8_nano,0,76,silu_s8,l8.m0.cv1.act,gemmini,0,0,481.417389,4.626890,142.885000,143.150000,0.265000
156,yolov8_nano,0,77,conv2d_s8,l8.m0.cv2.conv,gemmini,0,0,486.044281,6.283478,143.150000,144.120000,0.970000
157,dronet,2,14,relu_s8,relu_modules.3,rvv,1,1,490.815857,2.198876,143.060000,143.060000,0.000000
158,dronet,2,15,conv2d_s8,conv_modules.5,gemmini,0,0,493.014740,6.441584,144.135000,144.425000,0.290000
159,yolov8_nano,0,78,batchnorm2d_s8,l8.m0.cv2.bn,rvv,1,1,493.014740,8.788484,144.125000,144.130000,0.005000
160,dronet,2,17,add_s8,add_1,gemmini,0,0,499.456329,2.847179,144.430000,144.560000,0.130000
161,dronet,2,18,batchnorm2d_s8,bn_modules.4,gemmini,0,0,502.303497,3.122717,144.580000,144.765000,0.185000
162,dronet,2,24,conv2d_s8,conv_modules.9,rvv,1,1,502.303497,5.739053,144.570000,145.025000,0.455000
163,dronet,2,19,relu_s8,relu_modules.4,gemmini,0,0,505.426208,5.352914,144.765000,144.805000,0.040000
164,yolov8_nano,0,79,silu_s8,l8.m0.cv2.act,rvv,1,1,508.042542,7.220699,145.025000,145.045000,0.020000
165,dronet,2,20,conv2d_s8,conv_modules.7,gemmini,0,0,510.779144,9.729856,144.805000,145.315000,0.510000
166,yolov8_nano,0,80,add_s8,add_5,rvv,1,1,515.263245,8.435135,145.050000,145.050000,0.000000
167,dronet,2,21,batchnorm2d_s8,bn_modules.5,gemmini,0,0,520.508972,6.768341,145.315000,145.440000,0.125000
168,yolov8_nano,0,81,cat3_c1_s8,cat_3,rvv,1,1,523.698364,6.261778,145.050000,145.065000,0.015000
169,dronet,2,22,relu_s8,relu_modules.5,gemmini,0,0,527.277344,9.464186,145.440000,145.465000,0.025000
170,yolov8_nano,0,82,conv2d_s8,l8.cv2.conv,rvv,1,1,529.960144,7.063341,145.065000,153.530000,8.465000
171,dronet,2,23,conv2d_s8,conv_modules.8,rvv,1,1,537.023499,8.434887,153.545000,158.220000,4.675000
172,yolov8_nano,0,83,batchnorm2d_s8,l8.cv2.bn,gemmini,0,0,537.023499,4.305245,153.540000,153.890000,0.350000
173,yolov8_nano,0,84,silu_s8,l8.cv2.act,gemmini,0,0,541.328735,7.879145,153.890000,154.425000,0.535000
174,dronet,2,25,add_s8,add_2,rvv,1,1,545.458374,8.278108,158.225000,158.315000,0.090000
175,yolov8_nano,0,85,conv2d_s8,l9.cv1.conv,gemmini,0,0,549.207886,3.619237,154.425000,154.715000,0.290000
176,dronet,2,26,relu_s8,relu_modules.6,gemmini,0,0,553.736511,2.142694,158.325000,158.350000,0.025000
177,yolov8_nano,0,86,batchnorm2d_s8,l9.cv1.bn,rvv,1,1,553.736511,7.558385,158.330000,158.335000,0.005000
178,dronet,2,27,linear_s8,linear1,gemmini,0,0,555.879211,2.873152,158.350000,158.385000,0.035000
179,dronet,2,28,linear_s8,linear2,gemmini,0,0,558.752319,8.635429,158.385000,158.415000,0.030000
180,yolov8_nano,0,87,silu_s8,l9.cv1.act,rvv,1,1,561.294861,8.885753,158.340000,158.360000,0.020000
181,dronet,2,29,sigmoid_s8,sigmoid1,rvv,1,1,570.180664,8.374537,158.420000,158.425000,0.005000
182,yolov8_nano,0,88,maxpool2d_s8,l9.m1,gemmini,0,0,570.180664,3.056823,158.430000,159.640000,1.210000
183,yolov8_nano,0,89,maxpool2d_s8,l9.m2,gemmini,0,0,573.237488,6.915038,159.640000,160.825000,1.185000
184,yolov8_nano,0,90,maxpool2d_s8,l9.m3,gemmini,0,0,580.152527,2.760766,160.830000,162.005000,1.175000
185,yolov8_nano,0,91,cat4_c1_s8,cat_4,gemmini,0,0,582.913269,7.805725,162.005000,162.665000,0.660000
186,yolov8_nano,0,92,conv2d_s8,l9.cv2.conv,gemmini,0,0,590.718994,2.675946,162.670000,163.640000,0.970000
187,yolov8_nano,0,93,batchnorm2d_s8,l9.cv2.bn,gemmini,0,0,593.394958,9.487518,163.640000,164.010000,0.370000
188,dronet,3,0,conv2d_s8,conv_modules.0,rvv,1,1,600.000000,3.598205,158.425000,164.440000,6.015000
189,yolov8_nano,0,94,silu_s8,l9.cv2.act,gemmini,0,0,602.882446,3.099263,164.010000,164.465000,0.455000
190,dronet,3,1,maxpool2d_s8,maxpool1,rvv,1,1,603.598206,8.432996,164.440000,164.645000,0.205000
191,yolov8_nano,0,95,upsample_nearest_s8,l10,gemmini,0,0,605.981689,9.671042,164.465000,164.770000,0.305000
192,dronet,3,8,conv2d_s8,conv_modules.3,rvv,1,1,612.031189,4.407589,164.650000,165.360000,0.710000
193,dronet,3,2,batchnorm2d_s8,bn_modules.0,gemmini,0,0,615.652771,7.723257,164.770000,166.105000,1.335000
194,yolov8_nano,0,96,cat2_c1_s8,cat_5,rvv,1,1,616.438782,8.407073,165.360000,165.400000,0.040000
195,dronet,3,3,relu_s8,relu_modules.0,gemmini,0,0,623.376038,7.911872,166.105000,166.385000,0.280000
196,yolov8_nano,0,97,conv2d_s8,l12.cv1.conv,rvv,1,1,624.845886,6.749456,165.400000,182.340000,16.940000
197,dronet,3,4,conv2d_s8,conv_modules.1,gemmini,0,0,631.287903,3.048462,166.385000,166.705000,0.320000
198,yolov8_nano,0,98,batchnorm2d_s8,l12.cv1.bn,rvv,1,1,631.595337,8.260993,182.340000,182.355000,0.015000
199,dronet,3,5,batchnorm2d_s8,bn_modules.1,gemmini,0,0,634.336365,2.990031,166.705000,167.065000,0.360000
200,dronet,3,6,relu_s8,relu_modules.1,gemmini,0,0,637.326355,9.420501,167.065000,167.145000,0.080000
201,yolov8_nano,0,99,silu_s8,l12.cv1.act,rvv,1,1,639.856323,8.360919,182.355000,182.380000,0.025000
202,dronet,3,7,conv2d_s8,conv_modules.2,gemmini,0,0,646.746887,5.180625,167.145000,167.320000,0.175000
203,yolov8_nano,0,-1,chunk2_c1,chunk_4,rvv,1,0,648.217224,9.568216,0.000000,0.000000,0.000000
204,dronet,3,9,add_s8,add,gemmini,0,0,651.927490,5.908672,167.320000,167.590000,0.270000
205,yolov8_nano,0,100,conv2d_s8,l12.m0.cv1.conv,rvv,1,1,657.785461,4.027067,182.380000,189.965000,7.585000
206,dronet,3,16,conv2d_s8,conv_modules.6,gemmini,0,0,657.836182,7.071801,167.590000,167.690000,0.100000
207,yolov8_nano,0,101,batchnorm2d_s8,l12.m0.cv1.bn,rvv,1,1,661.812500,6.720607,189.970000,189.975000,0.005000
208,dronet,3,10,batchnorm2d_s8,bn_modules.2,rvv,1,1,668.533142,7.302914,189.990000,190.355000,0.365000
209,yolov8_nano,0,102,silu_s8,l12.m0.cv1.act,gemmini,0,0,668.533142,2.760394,189.985000,190.560000,0.575000
210,yolov8_nano,0,103,conv2d_s8,l12.m0.cv2.conv,gemmini,0,0,671.293518,6.929326,190.560000,190.910000,0.350000
211,dronet,3,11,relu_s8,relu_modules.2,rvv,1,1,675.836060,9.644986,190.355000,190.355000,0.000000
212,yolov8_nano,0,104,batchnorm2d_s8,l12.m0.cv2.bn,gemmini,0,0,678.222839,3.370330,190.910000,191.270000,0.360000
213,yolov8_nano,0,105,silu_s8,l12.m0.cv2.act,gemmini,0,0,681.593201,6.519605,191.270000,191.760000,0.490000
214,dronet,3,12,conv2d_s8,conv_modules.4,rvv,1,1,685.481018,4.291570,190.355000,192.230000,1.875000
215,yolov8_nano,0,106,cat3_c1_s8,cat_6,gemmini,0,0,688.112793,6.579444,191.760000,192.840000,1.080000
216,dronet,3,13,batchnorm2d_s8,bn_modules.3,rvv,1,1,689.772583,9.398467,192.230000,192.415000,0.185000
217,yolov8_nano,0,107,conv2d_s8,l12.cv2.conv,gemmini,0,0,694.692200,5.727881,192.845000,193.315000,0.470000
218,dronet,3,14,relu_s8,relu_modules.3,rvv,1,1,699.171082,2.198876,192.415000,192.415000,0.000000
219,yolov8_nano,0,108,batchnorm2d_s8,l12.cv2.bn,gemmini,0,0,700.420105,6.181054,193.315000,193.995000,0.680000
220,dronet,3,15,conv2d_s8,conv_modules.5,rvv,1,1,701.369934,6.441584,192.415000,196.095000,3.680000
221,dronet,3,17,add_s8,add_1,gemmini,0,0,707.811523,2.847179,196.105000,196.240000,0.135000
222,yolov8_nano,0,109,silu_s8,l12.cv2.act,rvv,1,1,707.811523,8.111387,196.110000,196.135000,0.025000
