entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet,0,0,qnn_graph,dronet_full,hta,7,0,0.000000,2.030000,0.051000,2.091000,2.040000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.052000,0.141000,0.089000
2,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.000000,13.267000,0.055000,12.338000,12.283000
3,dronet,1,0,qnn_graph,dronet_full,hta,7,0,5.000000,2.030000,5.003000,6.872000,1.869000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,5.000000,0.107000,5.008000,5.068000,0.060000
5,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,3,7.030000,13.909000,7.092000,20.676000,13.584000
6,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,10.000000,0.107000,10.024000,10.128000,0.104000
7,dronet,2,0,qnn_graph,dronet_full,dsp,6,4,13.267000,0.645000,13.333000,14.653000,1.320000
8,dronet,3,0,qnn_graph,dronet_full,dsp,6,4,15.000000,0.645000,15.064000,15.650000,0.586000
9,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,15.000000,0.107000,15.006000,15.070000,0.064000
10,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,2,15.645000,15.377000,15.752000,32.260000,16.508000
11,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,20.000000,0.107000,20.008000,20.077000,0.069000
12,dronet,4,0,qnn_graph,dronet_full,hta,7,0,20.939000,2.030000,20.946000,22.647000,1.701000
13,dronet,5,0,qnn_graph,dronet_full,hta,7,0,25.000000,2.030000,25.003000,26.560000,1.557000
14,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,25.000000,0.107000,25.007000,25.059000,0.052000
15,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,5,1,30.000000,0.107000,30.014000,30.057000,0.043000
16,dronet,6,0,qnn_graph,dronet_full,dsp,6,4,31.022000,0.645000,32.375000,33.207000,0.832000
17,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,5,31.667000,13.267000,33.241000,44.871000,11.630000
18,dronet,7,0,qnn_graph,dronet_full,hta,7,0,35.000000,2.030000,35.104000,36.918000,1.814000
19,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,35.000000,0.107000,35.007000,35.049000,0.042000
20,dronet,8,0,qnn_graph,dronet_full,hta,7,0,40.000000,2.030000,40.005000,41.727000,1.722000
21,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,40.000000,0.107000,40.007000,40.251000,0.244000
22,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,5,44.934000,15.377000,45.080000,72.480000,27.400000
23,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,5,1,45.000000,0.107000,45.020000,45.260000,0.240000
24,dronet,9,0,qnn_graph,dronet_full,hta,7,0,45.000000,2.030000,45.017000,46.914000,1.897000
25,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,6,47.030000,13.909000,47.089000,69.236000,22.147000
26,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,4,7,52.229000,39.464000,52.261000,104.012000,51.751000
27,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,8,60.939000,13.909000,69.549000,83.075000,13.526000
28,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,9,60.939000,15.377000,73.771000,91.000000,17.229000
29,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,10,76.316000,15.377000,91.465000,106.472000,15.007000
