dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,yolov8_nano$dispatch_0_gemmini_q31_conv2d_s8_N1xIC3xIH160xIW160xOC16xOH80xOW80xKH3xKW3xSH2xSW2xPH1xPW1,,,1.666483,ms,1666483.000000,0,,firesim,conv2d_s8,N=1;IC=3;IH=160;IW=160;OC=16;OH=80;OW=80;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,1666483
1,yolov8_nano$dispatch_1_gemmini_q31_silu_s8_n102400,,,28.288926,ms,28288926.000000,0,,firesim,silu_s8,n=102400,28288926
2,yolov8_nano$dispatch_2_gemmini_q31_conv2d_s8_N1xIC16xIH80xIW80xOC32xOH40xOW40xKH3xKW3xSH2xSW2xPH1xPW1,,,1.325443,ms,1325443.000000,0,,firesim,conv2d_s8,N=1;IC=16;IH=80;IW=80;OC=32;OH=40;OW=40;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,1325443
3,yolov8_nano$dispatch_3_gemmini_q31_silu_s8_n51200,,,13.637436,ms,13637436.000000,0,,firesim,silu_s8,n=51200,13637436
4,yolov8_nano$dispatch_4_gemmini_q31_conv2d_s8_N1xIC32xIH40xIW40xOC32xOH40xOW40xKH1xKW1xSH1xSW1xPH0xPW0,,,0.871818,ms,871818.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=40;IW=40;OC=32;OH=40;OW=40;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,871818
5,yolov8_nano$dispatch_5_gemmini_q31_silu_s8_n51200,,,13.686193,ms,13686193.000000,0,,firesim,silu_s8,n=51200,13686193
6,yolov8_nano$dispatch_6_gemmini_q31_chunk2_c1_N1xC32xH40xW40xc_each16,,,0.000000,ms,0.000000,0,,firesim,chunk2_c1,N=1;C=32;H=40;W=40;c_each=16,0
7,yolov8_nano$dispatch_7_gemmini_q31_conv2d_s8_N1xIC16xIH40xIW40xOC16xOH40xOW40xKH3xKW3xSH1xSW1xPH1xPW1,,,0.440786,ms,440786.000000,0,,firesim,conv2d_s8,N=1;IC=16;IH=40;IW=40;OC=16;OH=40;OW=40;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,440786
8,yolov8_nano$dispatch_8_gemmini_q31_silu_s8_n25600,,,7.013729,ms,7013729.000000,0,,firesim,silu_s8,n=25600,7013729
9,yolov8_nano$dispatch_9_gemmini_q31_conv2d_s8_N1xIC16xIH40xIW40xOC16xOH40xOW40xKH3xKW3xSH1xSW1xPH1xPW1,,,0.441528,ms,441528.000000,0,,firesim,conv2d_s8,N=1;IC=16;IH=40;IW=40;OC=16;OH=40;OW=40;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,441528
10,yolov8_nano$dispatch_10_gemmini_q31_silu_s8_n25600,,,7.033875,ms,7033875.000000,0,,firesim,silu_s8,n=25600,7033875
11,yolov8_nano$dispatch_11_gemmini_q31_add_s8_n25600,,,0.823034,ms,823034.000000,0,,firesim,add_s8,n=25600,823034
12,yolov8_nano$dispatch_12_gemmini_q31_cat3_c1_s8_N1xH40xW40xC_inputs16|16|16xC_total48,,,0.810225,ms,810225.000000,0,,firesim,cat3_c1_s8,N=1;H=40;W=40;C_inputs=16|16|16;C_total=48,810225
13,yolov8_nano$dispatch_13_gemmini_q31_conv2d_s8_N1xIC48xIH40xIW40xOC32xOH40xOW40xKH1xKW1xSH1xSW1xPH0xPW0,,,1.131186,ms,1131186.000000,0,,firesim,conv2d_s8,N=1;IC=48;IH=40;IW=40;OC=32;OH=40;OW=40;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1131186
14,yolov8_nano$dispatch_14_gemmini_q31_silu_s8_n51200,,,13.979492,ms,13979492.000000,0,,firesim,silu_s8,n=51200,13979492
15,yolov8_nano$dispatch_15_gemmini_q31_conv2d_s8_N1xIC32xIH40xIW40xOC64xOH20xOW20xKH3xKW3xSH2xSW2xPH1xPW1,,,0.677610,ms,677610.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=40;IW=40;OC=64;OH=20;OW=20;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,677610
16,yolov8_nano$dispatch_16_gemmini_q31_silu_s8_n25600,,,6.953378,ms,6953378.000000,0,,firesim,silu_s8,n=25600,6953378
17,yolov8_nano$dispatch_17_gemmini_q31_conv2d_s8_N1xIC64xIH20xIW20xOC64xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,0.452474,ms,452474.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,452474
18,yolov8_nano$dispatch_18_gemmini_q31_silu_s8_n25600,,,6.880783,ms,6880783.000000,0,,firesim,silu_s8,n=25600,6880783
19,yolov8_nano$dispatch_19_gemmini_q31_chunk2_c1_N1xC64xH20xW20xc_each32,,,0.000000,ms,0.000000,0,,firesim,chunk2_c1,N=1;C=64;H=20;W=20;c_each=32,0
20,yolov8_nano$dispatch_20_gemmini_q31_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,0.229765,ms,229765.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,229765
21,yolov8_nano$dispatch_21_gemmini_q31_silu_s8_n12800,,,3.310025,ms,3310025.000000,0,,firesim,silu_s8,n=12800,3310025
22,yolov8_nano$dispatch_22_gemmini_q31_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,0.227740,ms,227740.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,227740
23,yolov8_nano$dispatch_23_gemmini_q31_silu_s8_n12800,,,3.390134,ms,3390134.000000,0,,firesim,silu_s8,n=12800,3390134
24,yolov8_nano$dispatch_24_gemmini_q31_add_s8_n12800,,,0.420655,ms,420655.000000,0,,firesim,add_s8,n=12800,420655
25,yolov8_nano$dispatch_25_gemmini_q31_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,0.228435,ms,228435.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,228435
26,yolov8_nano$dispatch_26_gemmini_q31_silu_s8_n12800,,,3.334506,ms,3334506.000000,0,,firesim,silu_s8,n=12800,3334506
27,yolov8_nano$dispatch_27_gemmini_q31_conv2d_s8_N1xIC32xIH20xIW20xOC32xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,0.227563,ms,227563.000000,0,,firesim,conv2d_s8,N=1;IC=32;IH=20;IW=20;OC=32;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,227563
28,yolov8_nano$dispatch_28_gemmini_q31_silu_s8_n12800,,,3.490571,ms,3490571.000000,0,,firesim,silu_s8,n=12800,3490571
29,yolov8_nano$dispatch_29_gemmini_q31_add_s8_n12800,,,0.415704,ms,415704.000000,0,,firesim,add_s8,n=12800,415704
30,yolov8_nano$dispatch_30_gemmini_q31_cat4_c1_s8_N1xH20xW20xC_inputs32|32|32|32xC_total128,,,0.553269,ms,553269.000000,0,,firesim,cat4_c1_s8,N=1;H=20;W=20;C_inputs=32|32|32|32;C_total=128,553269
31,yolov8_nano$dispatch_31_gemmini_q31_conv2d_s8_N1xIC128xIH20xIW20xOC64xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,0.732200,ms,732200.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,732200
32,yolov8_nano$dispatch_32_gemmini_q31_silu_s8_n25600,,,6.761604,ms,6761604.000000,0,,firesim,silu_s8,n=25600,6761604
33,yolov8_nano$dispatch_33_gemmini_q31_conv2d_s8_N1xIC64xIH20xIW20xOC128xOH10xOW10xKH3xKW3xSH2xSW2xPH1xPW1,,,0.378071,ms,378071.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=128;OH=10;OW=10;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,378071
34,yolov8_nano$dispatch_34_gemmini_q31_silu_s8_n12800,,,3.409256,ms,3409256.000000,0,,firesim,silu_s8,n=12800,3409256
35,yolov8_nano$dispatch_35_gemmini_q31_conv2d_s8_N1xIC128xIH10xIW10xOC128xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,0.250686,ms,250686.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,250686
36,yolov8_nano$dispatch_36_gemmini_q31_silu_s8_n12800,,,3.399223,ms,3399223.000000,0,,firesim,silu_s8,n=12800,3399223
37,yolov8_nano$dispatch_37_gemmini_q31_chunk2_c1_N1xC128xH10xW10xc_each64,,,0.000000,ms,0.000000,0,,firesim,chunk2_c1,N=1;C=128;H=10;W=10;c_each=64,0
38,yolov8_nano$dispatch_38_gemmini_q31_conv2d_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,0.132270,ms,132270.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,132270
39,yolov8_nano$dispatch_39_gemmini_q31_silu_s8_n6400,,,1.681021,ms,1681021.000000,0,,firesim,silu_s8,n=6400,1681021
40,yolov8_nano$dispatch_40_gemmini_q31_conv2d_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,0.131291,ms,131291.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,131291
41,yolov8_nano$dispatch_41_gemmini_q31_silu_s8_n6400,,,1.647451,ms,1647451.000000,0,,firesim,silu_s8,n=6400,1647451
42,yolov8_nano$dispatch_42_gemmini_q31_add_s8_n6400,,,0.212610,ms,212610.000000,0,,firesim,add_s8,n=6400,212610
43,yolov8_nano$dispatch_43_gemmini_q31_conv2d_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,0.131699,ms,131699.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,131699
44,yolov8_nano$dispatch_44_gemmini_q31_silu_s8_n6400,,,1.699938,ms,1699938.000000,0,,firesim,silu_s8,n=6400,1699938
45,yolov8_nano$dispatch_45_gemmini_q31_conv2d_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,0.131978,ms,131978.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,131978
46,yolov8_nano$dispatch_46_gemmini_q31_silu_s8_n6400,,,1.706259,ms,1706259.000000,0,,firesim,silu_s8,n=6400,1706259
47,yolov8_nano$dispatch_47_gemmini_q31_add_s8_n6400,,,0.209929,ms,209929.000000,0,,firesim,add_s8,n=6400,209929
48,yolov8_nano$dispatch_48_gemmini_q31_cat4_c1_s8_N1xH10xW10xC_inputs64|64|64|64xC_total256,,,0.276839,ms,276839.000000,0,,firesim,cat4_c1_s8,N=1;H=10;W=10;C_inputs=64|64|64|64;C_total=256,276839
49,yolov8_nano$dispatch_49_gemmini_q31_conv2d_s8_N1xIC256xIH10xIW10xOC128xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,0.453359,ms,453359.000000,0,,firesim,conv2d_s8,N=1;IC=256;IH=10;IW=10;OC=128;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,453359
50,yolov8_nano$dispatch_50_gemmini_q31_silu_s8_n12800,,,3.367633,ms,3367633.000000,0,,firesim,silu_s8,n=12800,3367633
51,yolov8_nano$dispatch_51_gemmini_q31_conv2d_s8_N1xIC128xIH10xIW10xOC256xOH5xOW5xKH3xKW3xSH2xSW2xPH1xPW1,,,0.292750,ms,292750.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=10;IW=10;OC=256;OH=5;OW=5;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,292750
52,yolov8_nano$dispatch_52_gemmini_q31_silu_s8_n6400,,,1.710090,ms,1710090.000000,0,,firesim,silu_s8,n=6400,1710090
53,yolov8_nano$dispatch_53_gemmini_q31_conv2d_s8_N1xIC256xIH5xIW5xOC256xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.138364,ms,138364.000000,0,,firesim,conv2d_s8,N=1;IC=256;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,138364
54,yolov8_nano$dispatch_54_gemmini_q31_silu_s8_n6400,,,1.740372,ms,1740372.000000,0,,firesim,silu_s8,n=6400,1740372
55,yolov8_nano$dispatch_55_gemmini_q31_chunk2_c1_N1xC256xH5xW5xc_each128,,,0.000000,ms,0.000000,0,,firesim,chunk2_c1,N=1;C=256;H=5;W=5;c_each=128,0
56,yolov8_nano$dispatch_56_gemmini_q31_conv2d_s8_N1xIC128xIH5xIW5xOC128xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,0.124990,ms,124990.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,124990
57,yolov8_nano$dispatch_57_gemmini_q31_silu_s8_n3200,,,0.821514,ms,821514.000000,0,,firesim,silu_s8,n=3200,821514
58,yolov8_nano$dispatch_58_gemmini_q31_conv2d_s8_N1xIC128xIH5xIW5xOC128xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,0.124211,ms,124211.000000,0,,firesim,conv2d_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,124211
59,yolov8_nano$dispatch_59_gemmini_q31_silu_s8_n3200,,,0.822728,ms,822728.000000,0,,firesim,silu_s8,n=3200,822728
60,yolov8_nano$dispatch_60_gemmini_q31_add_s8_n3200,,,0.110492,ms,110492.000000,0,,firesim,add_s8,n=3200,110492
61,yolov8_nano$dispatch_61_gemmini_q31_cat3_c1_s8_N1xH5xW5xC_inputs128|128|128xC_total384,,,0.105645,ms,105645.000000,0,,firesim,cat3_c1_s8,N=1;H=5;W=5;C_inputs=128|128|128;C_total=384,105645
62,yolov8_nano$dispatch_62_gemmini_q31_conv2d_s8_N1xIC384xIH5xIW5xOC256xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.181191,ms,181191.000000,0,,firesim,conv2d_s8,N=1;IC=384;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,181191
63,yolov8_nano$dispatch_63_gemmini_q31_silu_s8_n6400,,,1.697480,ms,1697480.000000,0,,firesim,silu_s8,n=6400,1697480
64,yolov8_nano$dispatch_64_gemmini_q31_conv2d_s8_N1xIC256xIH5xIW5xOC128xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.097542,ms,97542.000000,0,,firesim,conv2d_s8,N=1;IC=256;IH=5;IW=5;OC=128;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,97542
