dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,mlp_control$dispatch_0_linear_s8,,,0.048823000,ms,48823.000,0,,firesim_measured,linear_s8,,48823
1,mlp_control$dispatch_1_elu_s8,,,0.044475000,ms,44475.000,0,,firesim_measured,elu_s8,,44475
2,mlp_control$dispatch_2_linear_s8,,,0.331417000,ms,331417.000,0,,firesim_measured,linear_s8,,331417
3,mlp_control$dispatch_3_elu_s8,,,0.023875000,ms,23875.000,0,,firesim_measured,elu_s8,,23875
4,mlp_control$dispatch_4_linear_s8,,,0.083854000,ms,83854.000,0,,firesim_measured,linear_s8,,83854
5,mlp_control$dispatch_5_elu_s8,,,0.010828000,ms,10828.000,0,,firesim_measured,elu_s8,,10828
6,mlp_control$dispatch_6_linear_s8,,,0.002802000,ms,2802.000,0,,firesim_measured,linear_s8,,2802
