dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
12,yolov8_nano$dispatch_12_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH16xIW24xOC32xOH16xOW24xKH3xKW3xSH1xSW1xPH1xPW1,,,2.181958,ms,2181958.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=16;IW=24;OC=32;OH=16;OW=24;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,52367,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
13,yolov8_nano$dispatch_13_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH16xIW24xOC32xOH16xOW24xKH3xKW3xSH1xSW1xPH1xPW1,,,2.337458,ms,2337458.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=16;IW=24;OC=32;OH=16;OW=24;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,56099,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
14,yolov8_nano$dispatch_14_rvv_x60_add_s8_n12288,,,0.089667,ms,89666.666667,0,,k1,add_s8,n=12288,2152,1,,curated[rvv]/rvv_frm_rmm
15,yolov8_nano$dispatch_15_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH16xIW24xOC32xOH16xOW24xKH3xKW3xSH1xSW1xPH1xPW1,,,2.147375,ms,2147375.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=16;IW=24;OC=32;OH=16;OW=24;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,51537,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
16,yolov8_nano$dispatch_16_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH16xIW24xOC32xOH16xOW24xKH3xKW3xSH1xSW1xPH1xPW1,,,2.207792,ms,2207791.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=16;IW=24;OC=32;OH=16;OW=24;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,52987,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
17,yolov8_nano$dispatch_17_rvv_x60_add_s8_n12288,,,0.085375,ms,85375.000000,0,,k1,add_s8,n=12288,2049,1,,curated[rvv]/rvv_frm_rmm
18,yolov8_nano$dispatch_18_rvv_x60_cat4_c1_s8_N1xH16xW24xC_inputs32|32|32|32xC_total128,,,0.120458,ms,120458.333333,0,,k1,cat4_c1_s8,N=1;H=16;W=24;C_inputs=32|32|32|32;C_total=128,2891,1,,curated[rvv]/direct
19,yolov8_nano$dispatch_19_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH16xIW24xOC64xOH16xOW24xKH1xKW1xSH1xSW1xPH0xPW0,,,4.264458,ms,4264458.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=16;IW=24;OC=64;OH=16;OW=24;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,102347,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
20,yolov8_nano$dispatch_20_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH16xIW24xOC128xOH8xOW12xKH3xKW3xSH2xSW2xPH1xPW1,,,4.479417,ms,4479416.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=16;IW=24;OC=128;OH=8;OW=12;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,107506,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
21,yolov8_nano$dispatch_21_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH8xIW12xOC128xOH8xOW12xKH1xKW1xSH1xSW1xPH0xPW0,,,2.082083,ms,2082083.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=8;IW=12;OC=128;OH=8;OW=12;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,49970,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
23,yolov8_nano$dispatch_23_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.301833,ms,2301833.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,55244,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
24,yolov8_nano$dispatch_24_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.419000,ms,2419000.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,58056,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
25,yolov8_nano$dispatch_25_rvv_x60_add_s8_n6144,,,0.041292,ms,41291.666667,0,,k1,add_s8,n=6144,991,1,,curated[rvv]/rvv_frm_rmm
26,yolov8_nano$dispatch_26_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.319792,ms,2319791.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,55675,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
27,yolov8_nano$dispatch_27_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.139708,ms,2139708.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,51353,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
28,yolov8_nano$dispatch_28_rvv_x60_add_s8_n6144,,,0.053417,ms,53416.666667,0,,k1,add_s8,n=6144,1282,1,,curated[rvv]/rvv_frm_rmm
29,yolov8_nano$dispatch_29_rvv_x60_cat4_c1_s8_N1xH8xW12xC_inputs64|64|64|64xC_total256,,,0.054750,ms,54750.000000,0,,k1,cat4_c1_s8,N=1;H=8;W=12;C_inputs=64|64|64|64;C_total=256,1314,1,,curated[rvv]/direct
30,yolov8_nano$dispatch_30_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH8xIW12xOC128xOH8xOW12xKH1xKW1xSH1xSW1xPH0xPW0,,,3.521792,ms,3521791.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=8;IW=12;OC=128;OH=8;OW=12;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,84523,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
31,yolov8_nano$dispatch_31_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH8xIW12xOC256xOH4xOW6xKH3xKW3xSH2xSW2xPH1xPW1,,,4.659333,ms,4659333.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=8;IW=12;OC=256;OH=4;OW=6;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,111824,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
32,yolov8_nano$dispatch_32_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH4xIW6xOC256xOH4xOW6xKH1xKW1xSH1xSW1xPH0xPW0,,,1.892583,ms,1892583.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=4;IW=6;OC=256;OH=4;OW=6;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,45422,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
34,yolov8_nano$dispatch_34_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH4xIW6xOC128xOH4xOW6xKH3xKW3xSH1xSW1xPH1xPW1,,,2.477917,ms,2477916.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=4;IW=6;OC=128;OH=4;OW=6;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,59470,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
35,yolov8_nano$dispatch_35_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH4xIW6xOC128xOH4xOW6xKH3xKW3xSH1xSW1xPH1xPW1,,,2.187250,ms,2187250.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=4;IW=6;OC=128;OH=4;OW=6;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,52494,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
36,yolov8_nano$dispatch_36_rvv_x60_add_s8_n3072,,,0.032542,ms,32541.666667,0,,k1,add_s8,n=3072,781,1,,curated[rvv]/rvv_frm_rmm
37,yolov8_nano$dispatch_37_rvv_x60_cat3_c1_s8_N1xH4xW6xC_inputs128|128|128xC_total384,,,0.068458,ms,68458.333333,0,,k1,cat3_c1_s8,N=1;H=4;W=6;C_inputs=128|128|128;C_total=384,1643,1,,curated[rvv]/direct
38,yolov8_nano$dispatch_38_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC384xIH4xIW6xOC256xOH4xOW6xKH1xKW1xSH1xSW1xPH0xPW0,,,2.419208,ms,2419208.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=384;IH=4;IW=6;OC=256;OH=4;OW=6;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,58061,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
39,yolov8_nano$dispatch_39_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH4xIW6xOC128xOH4xOW6xKH1xKW1xSH1xSW1xPH0xPW0,,,0.906750,ms,906750.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=4;IW=6;OC=128;OH=4;OW=6;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,21762,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
40,yolov8_nano$dispatch_40_rvv_x60_maxpool2d_s8_N1xC128xIH4xIW6xOH4xOW6xKH5xKW5xSH1xSW1xPH2xPW2xDH1xDW1,,,0.638042,ms,638041.666667,0,,k1,maxpool2d_s8,N=1;C=128;IH=4;IW=6;OH=4;OW=6;KH=5;KW=5;SH=1;SW=1;PH=2;PW=2;DH=1;DW=1,15313,1,,curated[rvv]/direct
41,yolov8_nano$dispatch_41_rvv_x60_maxpool2d_s8_N1xC128xIH4xIW6xOH4xOW6xKH5xKW5xSH1xSW1xPH2xPW2xDH1xDW1,,,0.612625,ms,612625.000000,0,,k1,maxpool2d_s8,N=1;C=128;IH=4;IW=6;OH=4;OW=6;KH=5;KW=5;SH=1;SW=1;PH=2;PW=2;DH=1;DW=1,14703,1,,curated[rvv]/direct
42,yolov8_nano$dispatch_42_rvv_x60_maxpool2d_s8_N1xC128xIH4xIW6xOH4xOW6xKH5xKW5xSH1xSW1xPH2xPW2xDH1xDW1,,,0.606333,ms,606333.333333,0,,k1,maxpool2d_s8,N=1;C=128;IH=4;IW=6;OH=4;OW=6;KH=5;KW=5;SH=1;SW=1;PH=2;PW=2;DH=1;DW=1,14552,1,,curated[rvv]/direct
43,yolov8_nano$dispatch_43_rvv_x60_cat4_c1_s8_N1xH4xW6xC_inputs128|128|128|128xC_total512,,,0.032292,ms,32291.666667,0,,k1,cat4_c1_s8,N=1;H=4;W=6;C_inputs=128|128|128|128;C_total=512,775,1,,curated[rvv]/direct
44,yolov8_nano$dispatch_44_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC512xIH4xIW6xOC256xOH4xOW6xKH1xKW1xSH1xSW1xPH0xPW0,,,3.120958,ms,3120958.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=512;IH=4;IW=6;OC=256;OH=4;OW=6;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,74903,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
45,yolov8_nano$dispatch_45_rvv_x60_upsample_nearest_s8_N1xC256xIH4xIW6xscale2,,,0.189375,ms,189375.000000,0,,k1,upsample_nearest_s8,N=1;C=256;IH=4;IW=6;scale=2,4545,1,,curated[rvv]/direct
46,yolov8_nano$dispatch_46_rvv_x60_cat2_c1_s8_N1xH8xW12xC_inputs256|128xC_total384,,,0.099583,ms,99583.333333,0,,k1,cat2_c1_s8,N=1;H=8;W=12;C_inputs=256|128;C_total=384,2390,1,,curated[rvv]/direct
47,yolov8_nano$dispatch_47_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC384xIH8xIW12xOC128xOH8xOW12xKH1xKW1xSH1xSW1xPH0xPW0,,,4.953708,ms,4953708.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=384;IH=8;IW=12;OC=128;OH=8;OW=12;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,118889,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
49,yolov8_nano$dispatch_49_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.372083,ms,2372083.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,56930,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
50,yolov8_nano$dispatch_50_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.297167,ms,2297166.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,55132,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
51,yolov8_nano$dispatch_51_rvv_x60_cat3_c1_s8_N1xH8xW12xC_inputs64|64|64xC_total192,,,0.059083,ms,59083.333333,0,,k1,cat3_c1_s8,N=1;H=8;W=12;C_inputs=64|64|64;C_total=192,1418,1,,curated[rvv]/direct
52,yolov8_nano$dispatch_52_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC192xIH8xIW12xOC128xOH8xOW12xKH1xKW1xSH1xSW1xPH0xPW0,,,3.165292,ms,3165291.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=192;IH=8;IW=12;OC=128;OH=8;OW=12;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,75967,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
53,yolov8_nano$dispatch_53_rvv_x60_upsample_nearest_s8_N1xC128xIH8xIW12xscale2,,,0.328625,ms,328625.000000,0,,k1,upsample_nearest_s8,N=1;C=128;IH=8;IW=12;scale=2,7887,1,,curated[rvv]/direct
54,yolov8_nano$dispatch_54_rvv_x60_cat2_c1_s8_N1xH16xW24xC_inputs128|64xC_total192,,,0.187958,ms,187958.333333,0,,k1,cat2_c1_s8,N=1;H=16;W=24;C_inputs=128|64;C_total=192,4511,1,,curated[rvv]/direct
55,yolov8_nano$dispatch_55_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC192xIH16xIW24xOC64xOH16xOW24xKH1xKW1xSH1xSW1xPH0xPW0,,,5.981583,ms,5981583.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=192;IH=16;IW=24;OC=64;OH=16;OW=24;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,143558,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
57,yolov8_nano$dispatch_57_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH16xIW24xOC32xOH16xOW24xKH3xKW3xSH1xSW1xPH1xPW1,,,2.180750,ms,2180750.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=16;IW=24;OC=32;OH=16;OW=24;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,52338,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
58,yolov8_nano$dispatch_58_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC32xIH16xIW24xOC32xOH16xOW24xKH3xKW3xSH1xSW1xPH1xPW1,,,2.159500,ms,2159500.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=32;IH=16;IW=24;OC=32;OH=16;OW=24;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,51828,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
59,yolov8_nano$dispatch_59_rvv_x60_cat3_c1_s8_N1xH16xW24xC_inputs32|32|32xC_total96,,,0.091958,ms,91958.333333,0,,k1,cat3_c1_s8,N=1;H=16;W=24;C_inputs=32|32|32;C_total=96,2207,1,,curated[rvv]/direct
60,yolov8_nano$dispatch_60_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC96xIH16xIW24xOC64xOH16xOW24xKH1xKW1xSH1xSW1xPH0xPW0,,,3.391875,ms,3391875.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=96;IH=16;IW=24;OC=64;OH=16;OW=24;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,81405,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
61,yolov8_nano$dispatch_61_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH16xIW24xOC64xOH8xOW12xKH3xKW3xSH2xSW2xPH1xPW1,,,2.400750,ms,2400750.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=16;IW=24;OC=64;OH=8;OW=12;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,57618,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
62,yolov8_nano$dispatch_62_rvv_x60_cat2_c1_s8_N1xH8xW12xC_inputs64|128xC_total192,,,0.050333,ms,50333.333333,0,,k1,cat2_c1_s8,N=1;H=8;W=12;C_inputs=64|128;C_total=192,1208,1,,curated[rvv]/direct
63,yolov8_nano$dispatch_63_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC192xIH8xIW12xOC128xOH8xOW12xKH1xKW1xSH1xSW1xPH0xPW0,,,3.067583,ms,3067583.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=192;IH=8;IW=12;OC=128;OH=8;OW=12;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,73622,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
65,yolov8_nano$dispatch_65_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.384458,ms,2384458.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,57227,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
66,yolov8_nano$dispatch_66_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH8xIW12xOC64xOH8xOW12xKH3xKW3xSH1xSW1xPH1xPW1,,,2.295375,ms,2295375.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=8;IW=12;OC=64;OH=8;OW=12;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,55089,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
67,yolov8_nano$dispatch_67_rvv_x60_cat3_c1_s8_N1xH8xW12xC_inputs64|64|64xC_total192,,,0.055167,ms,55166.666667,0,,k1,cat3_c1_s8,N=1;H=8;W=12;C_inputs=64|64|64;C_total=192,1324,1,,curated[rvv]/direct
68,yolov8_nano$dispatch_68_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC192xIH8xIW12xOC128xOH8xOW12xKH1xKW1xSH1xSW1xPH0xPW0,,,3.049500,ms,3049500.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=192;IH=8;IW=12;OC=128;OH=8;OW=12;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,73188,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
69,yolov8_nano$dispatch_69_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH8xIW12xOC128xOH4xOW6xKH3xKW3xSH2xSW2xPH1xPW1,,,2.121875,ms,2121875.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=8;IW=12;OC=128;OH=4;OW=6;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,50925,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
70,yolov8_nano$dispatch_70_rvv_x60_cat2_c1_s8_N1xH4xW6xC_inputs128|256xC_total384,,,0.044250,ms,44250.000000,0,,k1,cat2_c1_s8,N=1;H=4;W=6;C_inputs=128|256;C_total=384,1062,1,,curated[rvv]/direct
71,yolov8_nano$dispatch_71_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC384xIH4xIW6xOC256xOH4xOW6xKH1xKW1xSH1xSW1xPH0xPW0,,,2.660292,ms,2660291.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=384;IH=4;IW=6;OC=256;OH=4;OW=6;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,63847,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
73,yolov8_nano$dispatch_73_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH4xIW6xOC128xOH4xOW6xKH3xKW3xSH1xSW1xPH1xPW1,,,2.492667,ms,2492666.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=4;IW=6;OC=128;OH=4;OW=6;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,59824,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
74,yolov8_nano$dispatch_74_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH4xIW6xOC128xOH4xOW6xKH3xKW3xSH1xSW1xPH1xPW1,,,2.018875,ms,2018875.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=4;IW=6;OC=128;OH=4;OW=6;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,48453,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
75,yolov8_nano$dispatch_75_rvv_x60_cat3_c1_s8_N1xH4xW6xC_inputs128|128|128xC_total384,,,0.062375,ms,62375.000000,0,,k1,cat3_c1_s8,N=1;H=4;W=6;C_inputs=128|128|128;C_total=384,1497,1,,curated[rvv]/direct
76,yolov8_nano$dispatch_76_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC384xIH4xIW6xOC256xOH4xOW6xKH1xKW1xSH1xSW1xPH0xPW0,,,2.344583,ms,2344583.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=384;IH=4;IW=6;OC=256;OH=4;OW=6;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,56270,1,,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
