dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
83,yolov8_nano$dispatch_83_rvv_x60_cat2_c1_s8_N1xH20xW20xC_inputs64|80xC_total144,,,0.086875,ms,86875.000000,0,,k1,cat2_c1_s8,N=1;H=20;W=20;C_inputs=64|80;C_total=144,2085,4,5.87,curated[rvv]/direct
84,yolov8_nano$dispatch_84_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,4.147625,ms,4147625.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,99543,4,0.06,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
85,yolov8_nano$dispatch_85_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,2.326625,ms,2326625.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,55839,4,2.04,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
86,yolov8_nano$dispatch_86_rvv_x60_conv2d_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,0.272667,ms,272666.666667,0,,k1,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,6544,4,0.28,curated[rvv]/rvv_vsmul_vnclip
87,yolov8_nano$dispatch_87_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC80xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,6.317375,ms,6317375.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=80;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,151617,4,0.17,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
88,yolov8_nano$dispatch_88_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC80xIH10xIW10xOC80xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,4.184958,ms,4184958.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=80;IH=10;IW=10;OC=80;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,100439,4,0.06,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
89,yolov8_nano$dispatch_89_rvv_x60_conv2d_s8_N1xIC80xIH10xIW10xOC80xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,0.491208,ms,491208.333333,0,,k1,conv2d_s8,N=1;IC=80;IH=10;IW=10;OC=80;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,11789,4,0.13,curated[rvv]/rvv_vsmul_vnclip
90,yolov8_nano$dispatch_90_rvv_x60_cat2_c1_s8_N1xH10xW10xC_inputs64|80xC_total144,,,0.020250,ms,20250.000000,0,,k1,cat2_c1_s8,N=1;H=10;W=10;C_inputs=64|80;C_total=144,486,4,2.76,curated[rvv]/direct
91,yolov8_nano$dispatch_91_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH5xIW5xOC64xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,1.819000,ms,1819000.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=5;IW=5;OC=64;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,43656,4,0.68,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
92,yolov8_nano$dispatch_92_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH5xIW5xOC64xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,0.582125,ms,582125.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=5;IW=5;OC=64;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,13971,4,0.67,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
93,yolov8_nano$dispatch_93_rvv_x60_conv2d_s8_N1xIC64xIH5xIW5xOC64xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.069083,ms,69083.333333,0,,k1,conv2d_s8,N=1;IC=64;IH=5;IW=5;OC=64;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1658,4,0.35,curated[rvv]/rvv_vsmul_vnclip
94,yolov8_nano$dispatch_94_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH5xIW5xOC80xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,2.819125,ms,2819125.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=5;IW=5;OC=80;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,67659,4,1.7,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
95,yolov8_nano$dispatch_95_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC80xIH5xIW5xOC80xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,1.031625,ms,1031625.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=80;IH=5;IW=5;OC=80;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,24759,4,1.83,curated[rvv]/rvv_oc_blocked_bn_silu_epilogue
96,yolov8_nano$dispatch_96_rvv_x60_conv2d_s8_N1xIC80xIH5xIW5xOC80xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.123875,ms,123875.000000,0,,k1,conv2d_s8,N=1;IC=80;IH=5;IW=5;OC=80;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,2973,4,0.38,curated[rvv]/rvv_vsmul_vnclip
97,yolov8_nano$dispatch_97_rvv_x60_cat2_c1_s8_N1xH5xW5xC_inputs64|80xC_total144,,,0.009542,ms,9541.666667,0,,k1,cat2_c1_s8,N=1;H=5;W=5;C_inputs=64|80;C_total=144,229,4,0.62,curated[rvv]/direct
