seg_id,ctx_seg_id,network,instance,kind,backend_label,actual_backend,n_ops,predicted_start_ms,predicted_duration_ms,kind_idx,dep_wait_done_ms,gate_done_ms,actual_start_ms,actual_end_ms
15,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_03,CPU,1,348.940450,9.165520,0,368.802830,368.802934,368.807934,378.015194
16,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_04,CPU,1,358.105970,111.473830,0,378.034672,378.034828,378.038474,480.117084
17,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_04,CPU,1,469.579800,36.043570,0,480.135312,480.135520,480.139790,514.954028
18,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_05_tramp_p0,DSP,1,505.623370,1.661520,1,515.327960,515.328116,515.341448,517.997717
19,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_05_conv1,HTA,1,507.284890,3.298690,2,518.037558,518.037819,518.042506,522.310066
20,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_05_tramp_p1,DSP,1,510.583580,6.927100,1,522.331210,522.331315,522.333814,528.228759
21,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_05_conv2,HTA,1,517.510680,9.340530,2,528.253549,528.253653,528.255944,537.441956
22,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_05_tramp_p2,DSP,1,526.851210,20.796870,1,537.471538,537.471694,537.475704,556.180517
23,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_05,CPU,1,547.648080,9.144220,0,556.436228,556.436332,556.441279,565.702859
24,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_06,CPU,1,556.792300,115.144520,0,565.723274,565.723482,565.726868,667.812828
25,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_06,CPU,1,671.936820,36.445420,0,667.831681,671.937237,671.942914,706.731760
26,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_07_tramp_p0,DSP,1,708.382240,1.680390,1,707.038093,708.382429,708.394564,710.851169
27,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_07_conv1,HTA,1,710.062630,3.072400,2,710.888822,710.889031,710.892624,715.212228
28,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_07_tramp_p1,DSP,1,713.135030,6.620420,1,715.557465,715.557621,715.562621,722.545691
29,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_07_conv2,HTA,1,719.755450,9.310200,2,722.720523,722.720679,722.726512,731.731528
30,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_07_tramp_p2,DSP,1,729.065650,21.950570,1,731.922296,731.922401,731.930421,751.545918
31,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_07,CPU,1,751.016220,9.164650,0,751.875948,751.876052,751.881364,761.029391
32,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_08,CPU,1,760.180870,115.731440,0,761.048452,761.048609,761.052358,863.775571
33,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_08,CPU,1,875.912310,36.044950,0,863.794840,875.912458,875.916885,911.316940
34,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_09_tramp_p0,DSP,1,911.957260,1.659620,1,911.689259,911.957470,911.970125,914.414179
35,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_09_conv1,HTA,1,913.616880,3.174890,2,914.673067,914.673224,914.680983,919.046313
36,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_09_tramp_p1,DSP,1,916.791770,6.642820,1,919.073603,919.073759,919.078290,926.019852
37,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_09_conv2,HTA,1,923.434590,9.386420,2,926.205309,926.205465,926.210048,936.140731
38,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_09_tramp_p2,DSP,1,932.821010,21.035880,1,936.387797,936.387901,936.398994,955.484527
39,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_09,CPU,1,953.856890,9.186870,0,955.817421,955.817526,955.822473,965.042891
40,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_10,CPU,1,963.043760,113.218300,0,965.063150,965.063307,965.066952,1068.514074
41,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_10,CPU,1,1076.262060,36.167320,0,1068.532510,1076.262508,1076.265998,1112.442198
42,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_11_tramp_p0,DSP,1,1112.429380,1.672150,1,1112.828318,1112.828474,1112.841858,1115.491940
43,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_11_conv1,HTA,1,1114.101530,3.161230,2,1115.756505,1115.756661,1115.765359,1120.437960
44,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_11_tramp_p1,DSP,1,1117.262760,7.158160,1,1120.663205,1120.663361,1120.672319,1126.473906
45,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_11_conv2,HTA,1,1124.420920,9.254600,2,1126.702640,1126.702901,1126.710088,1135.842543
46,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_11_tramp_p2,DSP,1,1133.675520,21.585370,1,1136.078881,1136.078986,1136.089037,1154.815740
47,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_11,CPU,1,1155.260890,9.161890,0,1155.132906,1155.261074,1155.267115,1164.438735
48,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_12,CPU,1,1164.422780,112.283760,0,1164.457588,1164.457796,1164.460765,1267.900908
49,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_12,CPU,1,1276.706540,36.085750,0,1267.920906,1276.706719,1276.712760,1311.874393
50,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_13_tramp_p0,DSP,1,1312.792290,1.664470,1,1312.209996,1312.792508,1312.808549,1315.240416
51,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_13_conv1,HTA,1,1314.456760,3.145230,2,1315.502377,1315.502533,1315.513054,1318.926625
52,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_13_tramp_p1,DSP,1,1317.601990,6.847920,1,1318.954123,1318.954279,1318.959591,1325.702677
53,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_13_conv2,HTA,1,1324.449910,9.312020,2,1325.945473,1325.945577,1325.952660,1336.002033
54,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_13_tramp_p2,DSP,1,1333.761930,21.142910,1,1336.218373,1336.218477,1336.228893,1355.053193
55,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_13,CPU,1,1354.904840,9.160780,0,1355.394264,1355.394368,1355.399420,1364.616453
56,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_14,CPU,1,1364.065620,111.635330,0,1364.635879,1364.636035,1364.640045,1467.280294
57,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_14,CPU,1,1475.700950,36.838110,0,1467.586836,1475.701287,1475.705506,1512.737846
58,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_15_tramp_p0,CPU,1,1512.539060,3.121830,0,1512.757376,1512.757636,1512.767011,1516.914230
59,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_15_conv1,HTA,1,1515.660890,3.121520,2,1517.214262,1517.214418,1517.227022,1521.353097
60,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_15_tramp_p1,CPU,1,1518.782410,16.922860,0,1521.603705,1521.603861,1521.612298,1538.832072
61,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_15_conv2,HTA,1,1535.705270,9.320990,2,1538.870402,1538.870559,1538.880089,1547.570804
62,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_15_tramp_p2,CPU,1,1545.026260,48.486050,0,1547.845941,1547.846046,1547.856618,1602.965809
63,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_15,CPU,1,1593.512310,9.165560,0,1602.988412,1602.988568,1602.991276,1612.089838
64,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_16,CPU,1,1602.677870,116.359910,0,1612.103952,1612.104160,1612.108274,1711.236446
65,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_16,CPU,1,1719.037780,36.225830,0,1711.254778,1719.038237,1719.043080,1754.170358
66,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_17_tramp_p0,DSP,1,1755.263610,2.609690,1,1754.455235,1755.263673,1755.279036,1757.741691
67,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_17_conv1,HTA,1,1757.873300,3.217110,2,1757.987300,1757.987456,1757.997664,1762.845999
68,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_17_tramp_p1,DSP,1,1761.090410,6.390630,1,1763.045517,1763.045674,1763.056194,1768.799419
69,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_17_conv2,HTA,1,1767.481040,9.277210,2,1769.019613,1769.019717,1769.027738,1779.884229
70,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_17_tramp_p2,DSP,1,1776.758250,21.064870,1,1780.107027,1780.107183,1780.119734,1801.457167
71,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_17,CPU,1,1797.823120,9.169410,0,1801.732618,1801.732723,1801.738712,1810.886042
72,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_18,CPU,1,1806.992530,111.114950,0,1810.905624,1810.905884,1810.910155,1910.798485
73,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_18,CPU,1,1918.107480,36.328440,0,1910.816922,1918.108016,1918.112860,1953.630112
74,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_19_tramp_p0,CPU,1,1954.435920,3.130110,0,1953.648445,1954.436206,1954.446727,1958.464125
75,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_19_conv1,HTA,1,1957.566030,3.200220,2,1958.756711,1958.756815,1958.772959,1963.271265
76,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_19_tramp_p1,CPU,1,1960.766250,16.794000,0,1963.512083,1963.512291,1963.520103,1976.613273
77,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_19_conv2,HTA,1,1977.560250,9.383160,2,1976.662958,1977.560921,1977.575451,1987.649544
78,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_19_tramp_p2,CPU,1,1986.943410,48.297440,0,1987.917183,1987.917288,1987.928537,2040.352413
79,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_19,CPU,1,2035.240850,9.172720,0,2040.377359,2040.377463,2040.380744,2049.650670
80,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_20,CPU,1,2044.413570,115.919340,0,2049.664888,2049.664992,2049.669055,2152.047017
81,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_20,CPU,1,2160.332910,36.510080,0,2152.066079,2160.333361,2160.338204,2195.793065
82,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_21_tramp_p0,DSP,1,2196.842990,1.664770,1,2196.173405,2196.843102,2196.859351,2199.344243
83,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_21_conv1,HTA,1,2198.507760,3.195520,2,2199.584540,2199.584697,2199.595269,2203.275033
84,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_21_tramp_p1,DSP,1,2201.703280,6.357460,1,2203.299771,2203.299875,2203.304198,2210.194537
85,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_21_conv2,HTA,1,2208.060740,9.321380,2,2210.217452,2210.217504,2210.220837,2219.592267
86,0,smolvlm_vision_v3_bundles,0,CPU_E,dsp_seg_21_tramp_p2,DSP,1,2217.382120,21.230790,1,2219.634921,2219.635129,2219.640493,2238.341950
87,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_21,CPU,1,2238.612910,9.164550,0,2238.909257,2238.909361,2238.913892,2248.084345
88,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_22,CPU,1,2247.777460,112.958160,0,2248.103667,2248.103771,2248.106792,2351.010085
89,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_22,CPU,1,2360.735620,35.888020,0,2351.028001,2360.736180,2360.739722,2396.489303
90,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_23_tramp_p0,CPU,1,2396.623640,3.153390,0,2396.507791,2396.624034,2396.633981,2400.764654
91,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_23_conv1,HTA,1,2399.777030,3.289740,2,2401.114006,2401.114162,2401.124839,2404.128344
92,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_23_tramp_p1,CPU,1,2403.066770,17.209330,0,2404.152509,2404.152613,2404.156988,2417.150477
93,0,smolvlm_vision_v3_bundles,0,CPU_P,dsp_seg_23_conv2,HTA,1,2420.276100,9.268290,2,2417.190631,2420.276527,2420.292567,2431.756988
94,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_23_tramp_p2,CPU,1,2429.544390,48.373150,0,2432.065718,2432.065874,2432.074311,2482.621172
95,0,smolvlm_vision_v3_bundles,0,CPU_X,cpu_seg_23,CPU,1,2477.917540,9.163090,0,2482.645546,2482.645598,2482.648514,2491.775273
96,0,smolvlm_vision_v3_bundles,0,CPU_X,dsp_seg_24,CPU,1,2487.080630,77.804310,0,2491.788709,2491.788813,2491.791365,2561.040099
