dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path
0,main_graph$async_dispatch_0_system_elf_riscv_64_main_graph$async_dispatch_0_slow_memcpy,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_0_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_0_system_elf_riscv_64_benchmark.mlir,0.185,ms,185000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_0_system_elf_riscv_64_benchmark.vmfb.log
10,main_graph$async_dispatch_10_system_elf_riscv_64_main_graph$async_dispatch_10_matmul_like_128x4x4x64_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_10_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_10_system_elf_riscv_64_benchmark.mlir,1.14,ms,1140000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_10_system_elf_riscv_64_benchmark.vmfb.log
11,main_graph$async_dispatch_11_system_elf_riscv_64_main_graph$async_dispatch_11_conv_128x4x4x128x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_11_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_11_system_elf_riscv_64_benchmark.mlir,14,ms,14000000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_11_system_elf_riscv_64_benchmark.vmfb.log
12,main_graph$async_dispatch_12_system_elf_riscv_64_main_graph$async_dispatch_12_matvec_like_2048_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_12_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_12_system_elf_riscv_64_benchmark.mlir,0.072,ms,72000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_12_system_elf_riscv_64_benchmark.vmfb.log
13,main_graph$async_dispatch_13_system_elf_riscv_64_main_graph$async_dispatch_13_slow_memcpy,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_13_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_13_system_elf_riscv_64_benchmark.mlir,0.063,ms,63000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_13_system_elf_riscv_64_benchmark.vmfb.log
14,main_graph$async_dispatch_14_system_elf_riscv_64_main_graph$async_dispatch_14_matvec_like_2048_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_14_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_14_system_elf_riscv_64_benchmark.mlir,0.083,ms,83000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_14_system_elf_riscv_64_benchmark.vmfb.log
1,main_graph$async_dispatch_1_system_elf_riscv_64_main_graph$async_dispatch_1_conv_32x56x56x3x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_1_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_1_system_elf_riscv_64_benchmark.mlir,15,ms,15000000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_1_system_elf_riscv_64_benchmark.vmfb.log
2,main_graph$async_dispatch_2_system_elf_riscv_64_main_graph$async_dispatch_2_conv_32x27x27x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_2_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_2_system_elf_riscv_64_benchmark.mlir,2.49,ms,2490000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_2_system_elf_riscv_64_benchmark.vmfb.log
3,main_graph$async_dispatch_3_system_elf_riscv_64_main_graph$async_dispatch_3_conv_32x14x14x32x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_3_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_3_system_elf_riscv_64_benchmark.mlir,11.4,ms,11400000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_3_system_elf_riscv_64_benchmark.vmfb.log
4,main_graph$async_dispatch_4_system_elf_riscv_64_main_graph$async_dispatch_4_matmul_like_32x14x14x32_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_4_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_4_system_elf_riscv_64_benchmark.mlir,1.56,ms,1560000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_4_system_elf_riscv_64_benchmark.vmfb.log
5,main_graph$async_dispatch_5_system_elf_riscv_64_main_graph$async_dispatch_5_conv_32x14x14x32x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_5_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_5_system_elf_riscv_64_benchmark.mlir,10.7,ms,10700000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_5_system_elf_riscv_64_benchmark.vmfb.log
6,main_graph$async_dispatch_6_system_elf_riscv_64_main_graph$async_dispatch_6_conv_64x7x7x32x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_6_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_6_system_elf_riscv_64_benchmark.mlir,5.43,ms,5430000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_6_system_elf_riscv_64_benchmark.vmfb.log
7,main_graph$async_dispatch_7_system_elf_riscv_64_main_graph$async_dispatch_7_matmul_like_64x7x7x32_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_7_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_7_system_elf_riscv_64_benchmark.mlir,0.966,ms,966000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_7_system_elf_riscv_64_benchmark.vmfb.log
8,main_graph$async_dispatch_8_system_elf_riscv_64_main_graph$async_dispatch_8_conv_64x7x7x64x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_8_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_8_system_elf_riscv_64_benchmark.mlir,9.94,ms,9940000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_8_system_elf_riscv_64_benchmark.vmfb.log
9,main_graph$async_dispatch_9_system_elf_riscv_64_main_graph$async_dispatch_9_conv_128x4x4x64x3x3_f32,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_9_system_elf_riscv_64_benchmark.vmfb,/home/dima/sched_vmfb/dronet_rvv/module_main_graph$async_dispatch_9_system_elf_riscv_64_benchmark.mlir,7.05,ms,7050000.000000,0,/home/dima/sched_vmfb/out/dronet_rvv/topo_0/logs/module_main_graph$async_dispatch_9_system_elf_riscv_64_benchmark.vmfb.log
