dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
73,yolov8_nano$dispatch_73_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH5xIW5xOC128xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,54.492333,ms,54492333.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1307816,4,3.13,reference
74,yolov8_nano$dispatch_74_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH5xIW5xOC128xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,54.154750,ms,54154750.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=5;IW=5;OC=128;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1299714,4,1.31,reference
75,yolov8_nano$dispatch_75_rvv_x60_cat3_c1_s8_N1xH5xW5xC_inputs128|128|128xC_total384,,,0.026542,ms,26541.666667,0,,k1,cat3_c1_s8,N=1;H=5;W=5;C_inputs=128|128|128;C_total=384,637,4,1.41,curated[rvv]/direct
76,yolov8_nano$dispatch_76_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC384xIH5xIW5xOC256xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,60.492958,ms,60492958.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=384;IH=5;IW=5;OC=256;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1451831,4,0.2,reference
77,yolov8_nano$dispatch_77_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH20xIW20xOC64xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,238.303792,ms,238303791.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,5719291,4,0.03,reference
78,yolov8_nano$dispatch_78_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH20xIW20xOC64xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,237.291917,ms,237291916.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,5695006,4,0.01,reference
79,yolov8_nano$dispatch_79_rvv_x60_conv2d_s8_N1xIC64xIH20xIW20xOC64xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,1.172417,ms,1172416.666667,0,,k1,conv2d_s8,N=1;IC=64;IH=20;IW=20;OC=64;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,28138,4,0.71,curated[rvv]/rvv_vsmul_vnclip
80,yolov8_nano$dispatch_80_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH20xIW20xOC80xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,300.969000,ms,300969000.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=20;IW=20;OC=80;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,7223256,4,0.83,reference
81,yolov8_nano$dispatch_81_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC80xIH20xIW20xOC80xOH20xOW20xKH3xKW3xSH1xSW1xPH1xPW1,,,369.468208,ms,369468208.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=80;IH=20;IW=20;OC=80;OH=20;OW=20;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,8867237,4,0.05,reference
82,yolov8_nano$dispatch_82_rvv_x60_conv2d_s8_N1xIC80xIH20xIW20xOC80xOH20xOW20xKH1xKW1xSH1xSW1xPH0xPW0,,,2.245750,ms,2245750.000000,0,,k1,conv2d_s8,N=1;IC=80;IH=20;IW=20;OC=80;OH=20;OW=20;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,53898,4,0.44,curated[rvv]/rvv_vsmul_vnclip
83,yolov8_nano$dispatch_83_rvv_x60_cat2_c1_s8_N1xH20xW20xC_inputs64|80xC_total144,,,0.087333,ms,87333.333333,0,,k1,cat2_c1_s8,N=1;H=20;W=20;C_inputs=64|80;C_total=144,2096,4,1.17,curated[rvv]/direct
84,yolov8_nano$dispatch_84_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,121.145167,ms,121145166.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,2907484,4,2.01,reference
85,yolov8_nano$dispatch_85_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,60.824083,ms,60824083.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1459778,4,0.23,reference
86,yolov8_nano$dispatch_86_rvv_x60_conv2d_s8_N1xIC64xIH10xIW10xOC64xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,0.273875,ms,273875.000000,0,,k1,conv2d_s8,N=1;IC=64;IH=10;IW=10;OC=64;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,6573,4,0.38,curated[rvv]/rvv_vsmul_vnclip
87,yolov8_nano$dispatch_87_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC128xIH10xIW10xOC80xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,149.477500,ms,149477500.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=128;IH=10;IW=10;OC=80;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,3587460,4,0.0,reference
88,yolov8_nano$dispatch_88_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC80xIH10xIW10xOC80xOH10xOW10xKH3xKW3xSH1xSW1xPH1xPW1,,,92.139167,ms,92139166.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=80;IH=10;IW=10;OC=80;OH=10;OW=10;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,2211340,4,0.04,reference
89,yolov8_nano$dispatch_89_rvv_x60_conv2d_s8_N1xIC80xIH10xIW10xOC80xOH10xOW10xKH1xKW1xSH1xSW1xPH0xPW0,,,0.494875,ms,494875.000000,0,,k1,conv2d_s8,N=1;IC=80;IH=10;IW=10;OC=80;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,11877,4,0.31,curated[rvv]/rvv_vsmul_vnclip
90,yolov8_nano$dispatch_90_rvv_x60_cat2_c1_s8_N1xH10xW10xC_inputs64|80xC_total144,,,0.021208,ms,21208.333333,0,,k1,cat2_c1_s8,N=1;H=10;W=10;C_inputs=64|80;C_total=144,509,4,1.86,curated[rvv]/direct
91,yolov8_nano$dispatch_91_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH5xIW5xOC64xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,52.152792,ms,52152791.666667,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=5;IW=5;OC=64;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1251667,4,0.21,reference
92,yolov8_nano$dispatch_92_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC64xIH5xIW5xOC64xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,13.966000,ms,13966000.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=64;IH=5;IW=5;OC=64;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,335184,4,0.69,reference
93,yolov8_nano$dispatch_93_rvv_x60_conv2d_s8_N1xIC64xIH5xIW5xOC64xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.070542,ms,70541.666667,0,,k1,conv2d_s8,N=1;IC=64;IH=5;IW=5;OC=64;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1693,4,1.07,curated[rvv]/rvv_vsmul_vnclip
94,yolov8_nano$dispatch_94_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC256xIH5xIW5xOC80xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,65.703208,ms,65703208.333333,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=256;IH=5;IW=5;OC=80;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1576877,4,0.08,reference
95,yolov8_nano$dispatch_95_rvv_x60_conv2d_batchnorm2d_silu_s8_N1xIC80xIH5xIW5xOC80xOH5xOW5xKH3xKW3xSH1xSW1xPH1xPW1,,,22.568125,ms,22568125.000000,0,,k1,conv2d_batchnorm2d_silu_s8,N=1;IC=80;IH=5;IW=5;OC=80;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,541635,4,0.45,reference
96,yolov8_nano$dispatch_96_rvv_x60_conv2d_s8_N1xIC80xIH5xIW5xOC80xOH5xOW5xKH1xKW1xSH1xSW1xPH0xPW0,,,0.128250,ms,128250.000000,0,,k1,conv2d_s8,N=1;IC=80;IH=5;IW=5;OC=80;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,3078,4,1.62,curated[rvv]/rvv_vsmul_vnclip
97,yolov8_nano$dispatch_97_rvv_x60_cat2_c1_s8_N1xH5xW5xC_inputs64|80xC_total144,,,0.009625,ms,9625.000000,0,,k1,cat2_c1_s8,N=1;H=5;W=5;C_inputs=64|80;C_total=144,231,4,0.87,curated[rvv]/direct
