entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,0,0.000000,0.931000,0.047000,1.324000,1.277000
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,1,0.000000,0.014000,0.044000,0.108000,0.064000
2,vint,0,0,qnn_graph,vint_encoders,dsp,6,2,0.000000,14.213000,0.053000,16.275000,16.222000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.059000,0.170000,0.111000
4,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,4,0.931000,13.909000,1.366000,14.739000,13.373000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,7.000000,0.107000,7.023000,7.114000,0.091000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,5,1,10.646000,0.354000,10.667000,14.417000,3.750000
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,14.000000,0.107000,14.492000,14.547000,0.055000
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,0,14.840000,0.931000,15.176000,15.894000,0.718000
9,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,5,14.840000,15.377000,16.382000,34.739000,18.357000
10,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,1,15.757000,0.014000,15.776000,16.006000,0.230000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,1,15.771000,0.354000,16.036000,18.630000,2.594000
12,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,6,15.771000,13.909000,18.046000,31.236000,13.190000
13,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,21.000000,0.107000,21.019000,21.147000,0.128000
14,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,0,29.680000,0.931000,31.664000,32.449000,0.785000
15,mlp_control,4,0,qnn_graph,mlp_control_full,dsp,6,7,30.217000,0.589000,35.144000,35.801000,0.657000
16,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,1,30.597000,0.014000,30.644000,30.865000,0.221000
17,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,8,30.611000,13.909000,32.926000,47.226000,14.300000
18,fused_split,2,2,qnn_graph,fused_tail,cpu,5,1,30.611000,0.354000,32.653000,33.389000,0.736000
19,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,9,30.806000,15.377000,35.815000,56.676000,20.861000
20,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,35.000000,0.107000,35.286000,35.360000,0.074000
21,vint,0,1,qnn_graph,vint_decoder,cpu,5,10,35.107000,37.826000,36.045000,59.842000,23.797000
22,fused_split,3,0,qnn_graph,fused_vision_conv,hta,7,0,44.520000,0.931000,47.920000,48.808000,0.888000
23,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,11,45.451000,13.909000,48.875000,61.146000,12.271000
24,mlp_control,6,0,qnn_graph,mlp_control_full,dsp,6,7,46.183000,0.589000,57.867000,58.316000,0.449000
25,fused_split,3,1,qnn_graph,fused_depth_conv,dsp,6,12,46.772000,0.392000,57.228000,57.853000,0.625000
26,fused_split,3,2,qnn_graph,fused_tail,dsp,6,12,47.164000,4.303000,58.340000,61.668000,3.328000
27,mlp_control,7,0,qnn_graph,mlp_control_full,dsp,6,7,51.467000,0.589000,62.001000,62.525000,0.524000
28,fused_split,4,0,qnn_graph,fused_vision_conv,dsp,6,12,56.000000,0.459000,62.542000,62.975000,0.433000
29,fused_split,4,1,qnn_graph,fused_depth_conv,dsp,6,12,56.459000,0.392000,62.985000,63.312000,0.327000
30,mlp_control,8,0,qnn_graph,mlp_control_full,dsp,6,7,58.108000,0.589000,63.323000,65.759000,2.436000
31,fused_split,4,2,qnn_graph,fused_tail,dsp,6,12,58.697000,4.303000,65.788000,69.419000,3.631000
32,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,7,63.000000,0.589000,86.668000,87.204000,0.536000
33,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,13,63.589000,15.377000,69.756000,86.256000,16.500000
34,fused_split,5,0,qnn_graph,fused_vision_conv,hta,7,0,70.000000,0.931000,70.086000,71.228000,1.142000
35,fused_split,5,1,qnn_graph,fused_depth_conv,hta,7,0,70.931000,1.568000,71.256000,72.132000,0.876000
36,mlp_control,10,0,qnn_graph,mlp_control_full,cpu,4,3,72.933000,0.107000,72.964000,73.057000,0.093000
37,mlp_control,11,0,qnn_graph,mlp_control_full,cpu,4,3,77.000000,0.107000,77.006000,77.049000,0.043000
38,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,14,78.966000,15.377000,87.423000,103.551000,16.128000
39,fused_split,5,2,qnn_graph,fused_tail,cpu,5,1,80.646000,0.354000,80.662000,81.439000,0.777000
