graph_iter,dispatch_key,dispatch_id,ordinal,total,job_name,module_name,target,cores,planned_start_us,ready_us,start_us,end_us,queue_delay_us,run_us,total_latency_us
0,mlp1_dispatch_4,4,1,1,mlp1,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_E,3,14000.0,13080.45,14000.0,14079.6,919.55,79.6,999.15
0,mlp2_dispatch_0,0,1,1,mlp2,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,2,20000.0,20000.0,20000.0,20063.3,0.0,63.3,63.3
0,mlp2_dispatch_1,1,1,1,mlp2,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,3,21000.0,20063.3,21000.0,21065.7,936.7,65.7,1002.4
0,mlp2_dispatch_2,2,1,1,mlp2,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,2,22000.0,21065.7,22000.0,22064.65,934.3,64.65,998.95
0,mlp2_dispatch_3,3,1,1,mlp2,mlp$async_dispatch_3_embedded_elf_riscv_64_mlp$async_dispatch_3_matmul_1x2x32_i8xi8xi32,CPU_E,3,23000.0,22064.65,23000.0,23080.45,935.35,80.45,1015.8
0,dronet0_dispatch_2,2,1,1,dronet0,dronet$async_dispatch_2_embedded_elf_riscv_64_dronet$async_dispatch_2_conv_32x27x27x3x3_f32,CPU_E,1,24000.0,23766.5,24000.0,27194.0,233.5,3194.0,3427.5
0,mlp2_dispatch_4,4,1,1,mlp2,mlp$async_dispatch_4_embedded_elf_riscv_64_mlp$async_dispatch_4_elementwise_2_i8xf32,CPU_E,3,24000.0,23080.45,24000.0,24079.6,919.55,79.6,999.15
0,dronet0_dispatch_3,3,1,1,dronet0,dronet$async_dispatch_3_embedded_elf_riscv_64_dronet$async_dispatch_3_elementwise_32x27x27_i8xf32xi8,CPU_P,1,27000.0,27000.0,27000.0,28024.0,0.0,1024.0,1024.0
0,dronet0_dispatch_4,4,1,1,dronet0,dronet$async_dispatch_4_embedded_elf_riscv_64_dronet$async_dispatch_4_conv_32x14x14x32x3x3_i8xi8xi32,CPU_P,0,28000.0,28000.0,28000.0,42677.5,0.0,14677.5,14677.5
0,mlp3_dispatch_0,0,1,1,mlp3,mlp$async_dispatch_0_embedded_elf_riscv_64_mlp$async_dispatch_0_elementwise_10_f32xi8,CPU_P,2,30000.0,30000.0,30000.0,30063.3,0.0,63.3,63.3
0,mlp3_dispatch_1,1,1,1,mlp3,mlp$async_dispatch_1_embedded_elf_riscv_64_mlp$async_dispatch_1_matmul_1x32x10_i8xi8xi32,CPU_P,3,31000.0,30063.3,31000.0,31065.7,936.7,65.7,1002.4
0,mlp3_dispatch_2,2,1,1,mlp3,mlp$async_dispatch_2_embedded_elf_riscv_64_mlp$async_dispatch_2_matmul_1x32x32_i8xi8xi32,CPU_E,2,32000.0,31065.7,32000.0,32064.65,934.3,64.65,998.95
0,dronet1_dispatch_0,0,1,1,dronet1,dronet$async_dispatch_0_embedded_elf_riscv_64_dronet$async_dispatch_0_elementwise_3x112x112_f32xi8,CPU_E,3,33000.0,33000.0,33000.0,33601.0,0.0,601.0,601.0
0,dronet1_dispatch_1,1,1,1,dronet1,dronet$async_dispatch_1_embedded_elf_riscv_64_dronet$async_dispatch_1_conv_32x56x56x3x3x3_i8xi8xi32,CPU_E,0,34000.0,33601.0,34000.0,56766.5,399.0,22766.5,23165.5
