entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet_a,0,0,qnn_graph,dronet_full,dsp,6,0,0.000000,0.645000,0.018000,3.063000,3.045000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.036000,0.116000,0.080000
2,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.016000,12.581000,12.565000
3,dronet_b,0,0,qnn_graph,dronet_full,dsp,6,3,6.000000,0.645000,6.065000,7.043000,0.978000
4,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,6.733000,13.267000,7.568000,20.948000,13.380000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,7.000000,0.107000,7.015000,7.104000,0.089000
6,dronet_a,1,0,qnn_graph,dronet_full,hta,7,5,14.000000,2.030000,14.060000,16.057000,1.997000
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,14.000000,0.107000,14.013000,14.101000,0.088000
8,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,6,16.030000,13.909000,16.091000,29.984000,13.893000
9,dronet_b,1,0,qnn_graph,dronet_full,dsp,6,3,20.000000,0.645000,21.111000,22.170000,1.059000
10,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,4,20.645000,15.377000,22.294000,49.526000,27.232000
11,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,21.000000,0.107000,21.334000,21.441000,0.107000
12,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,28.000000,0.107000,28.008000,28.068000,0.060000
13,yolov8n_c,0,1,qnn_graph,yolov8n_head,cpu,4,7,28.107000,39.464000,28.282000,85.192000,56.910000
14,dronet_a,2,0,qnn_graph,dronet_full,hta,7,5,29.939000,2.030000,30.446000,37.776000,7.330000
15,dronet_b,2,0,qnn_graph,dronet_full,hta,7,8,34.000000,2.030000,50.615000,51.998000,1.383000
16,mlp_control,5,0,qnn_graph,mlp_control_full,dsp,6,9,36.022000,0.589000,49.823000,50.818000,0.995000
17,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,10,36.030000,13.909000,37.895000,50.402000,12.507000
18,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,11,36.611000,15.377000,50.881000,67.632000,16.751000
19,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,12,52.194000,15.377000,68.102000,84.505000,16.403000
