entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,0,0.000000,0.014000,0.048000,0.231000,0.183000
1,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,1,0.000000,13.267000,0.012000,13.435000,13.423000
2,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,2,0.000000,0.931000,0.010000,1.373000,1.363000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.277000,0.337000,0.060000
4,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,4,0.931000,13.909000,1.401000,15.456000,14.055000
5,fused_split,0,2,qnn_graph,fused_tail,cpu,5,0,5.646000,0.354000,5.759000,10.099000,4.340000
6,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,6.000000,0.107000,6.018000,6.141000,0.123000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,1,13.267000,15.377000,13.635000,31.320000,17.685000
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,2,14.840000,0.931000,15.629000,18.664000,3.035000
9,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,14.893000,0.107000,14.911000,15.018000,0.107000
10,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,0,15.000000,0.014000,15.078000,15.160000,0.082000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,0,15.771000,0.354000,18.909000,19.674000,0.765000
12,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,18.000000,0.107000,21.259000,21.321000,0.062000
13,fused_split,2,1,qnn_graph,fused_depth_conv,hta,7,2,24.000000,1.568000,24.005000,24.959000,0.954000
14,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,24.000000,0.107000,24.006000,24.057000,0.051000
15,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,2,25.568000,0.931000,25.572000,26.602000,1.030000
16,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,5,28.644000,15.377000,31.481000,48.517000,17.036000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,5,0,29.646000,0.354000,29.661000,30.434000,0.773000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,30.000000,0.107000,30.569000,30.627000,0.058000
