entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,0,0.000000,0.014000,0.019000,0.202000,0.183000
1,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,1,0.000000,13.267000,0.036000,13.585000,13.549000
2,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,2,0.000000,0.931000,0.012000,1.391000,1.379000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.235000,0.291000,0.056000
4,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,4,0.931000,13.909000,1.416000,15.547000,14.131000
5,fused_split,0,2,qnn_graph,fused_tail,cpu,5,0,5.646000,0.354000,5.701000,7.630000,1.929000
6,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,6.000000,0.107000,6.015000,6.150000,0.135000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,1,13.267000,15.377000,13.776000,31.244000,17.468000
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,2,14.840000,0.931000,15.722000,16.917000,1.195000
9,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,14.893000,0.107000,14.909000,14.988000,0.079000
10,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,0,15.000000,0.014000,15.319000,15.583000,0.264000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,0,15.771000,0.354000,16.952000,17.699000,0.747000
12,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,18.000000,0.107000,18.008000,18.064000,0.056000
13,fused_split,2,1,qnn_graph,fused_depth_conv,hta,7,2,24.000000,1.568000,24.104000,25.084000,0.980000
14,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,24.000000,0.107000,24.007000,24.061000,0.054000
15,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,2,25.568000,0.931000,25.572000,26.584000,1.012000
16,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,5,28.644000,15.377000,31.430000,48.359000,16.929000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,5,0,29.646000,0.354000,29.659000,30.601000,0.942000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,30.000000,0.107000,30.013000,30.077000,0.064000
