policy,candidate_id,seed,contention_level,freshness_window,delta,A0,deadline_and_stale_count,deadline_miss_count,deadline_success_rate,divergence,dronet_deadline_success_rate,dronet_deadline_success_rate_vs_ref,dronet_max_lateness_ms,dronet_max_lateness_ms_vs_ref,dronet_n_invocations,dronet_reference_window_ms,epoch_ms,fits_in_epoch,freshness_success_rate,makespan_ms,max_input_age,max_input_age_at_start,n_with_age,no_producer_count,output_valid_rate,p50_input_age,p50_input_age_at_start,p95_input_age,p95_input_age_at_start,p99_input_age,soft_instances_admitted,soft_instances_completed,soft_instances_offered,soft_instances_released,solver_wall_s,stale_input_count,total_consumer_invocations,valid_count
probe_prodwin20,probe_prodwin20,0,3,65.546074,5.0,60.546074,0,0,1.0,0.926829268292683,0.0,0.0,67.17468300000002,37.174683000000016,9,50.0,300.0,False,0.07317073170731707,483.2069959999998,130.546074,130.0,32,9,0.07317073170731707,95.65059349999999,95.0,130.54607399999992,130.0,130.54607399999998,3,3,3,5,221.64155340194702,29,41,3
probe_prodwin20,probe_prodwin20,0,3,70.546074,10.0,60.546074,0,0,1.0,0.8780487804878049,0.0,0.0,67.17468300000002,37.174683000000016,9,50.0,300.0,False,0.12195121951219512,483.2069959999998,130.546074,130.0,32,9,0.12195121951219512,95.65059349999999,95.0,130.54607399999992,130.0,130.54607399999998,3,3,3,5,221.64155340194702,27,41,5
probe_prodwin20,probe_prodwin20,0,3,80.546074,20.0,60.546074,0,0,1.0,0.7804878048780488,0.0,0.0,67.17468300000002,37.174683000000016,9,50.0,300.0,False,0.21951219512195122,483.2069959999998,130.546074,130.0,32,9,0.21951219512195122,95.65059349999999,95.0,130.54607399999992,130.0,130.54607399999998,3,3,3,5,221.64155340194702,23,41,9
probe_prodwin20,probe_prodwin20,0,3,90.546074,30.0,60.546074,0,0,1.0,0.7073170731707317,0.0,0.0,67.17468300000002,37.174683000000016,9,50.0,300.0,False,0.2926829268292683,483.2069959999998,130.546074,130.0,32,9,0.2926829268292683,95.65059349999999,95.0,130.54607399999992,130.0,130.54607399999998,3,3,3,5,221.64155340194702,20,41,12
probe_prodwin20,probe_prodwin20,0,3,110.546074,50.0,60.546074,0,0,1.0,0.4390243902439024,0.0,0.0,67.17468300000002,37.174683000000016,9,50.0,300.0,False,0.5609756097560976,483.2069959999998,130.546074,130.0,32,9,0.5609756097560976,95.65059349999999,95.0,130.54607399999992,130.0,130.54607399999998,3,3,3,5,221.64155340194702,9,41,23
probe_prodwin20,probe_prodwin20,0,4,65.546074,5.0,60.546074,0,0,1.0,1.0,0.0,0.0,463.3325739999991,433.3325739999991,13,50.0,300.0,False,0.0,815.1923419999976,500.54607399999986,500.0,48,16,0.0,345.5460739999999,345.0,480.5719290499999,480.0,495.8460739999999,4,4,4,9,817.6400308609009,48,64,0
probe_prodwin20,probe_prodwin20,0,4,70.546074,10.0,60.546074,0,0,1.0,1.0,0.0,0.0,463.3325739999991,433.3325739999991,13,50.0,300.0,False,0.0,815.1923419999976,500.54607399999986,500.0,48,16,0.0,345.5460739999999,345.0,480.5719290499999,480.0,495.8460739999999,4,4,4,9,817.6400308609009,48,64,0
probe_prodwin20,probe_prodwin20,0,4,80.546074,20.0,60.546074,0,0,1.0,1.0,0.0,0.0,463.3325739999991,433.3325739999991,13,50.0,300.0,False,0.0,815.1923419999976,500.54607399999986,500.0,48,16,0.0,345.5460739999999,345.0,480.5719290499999,480.0,495.8460739999999,4,4,4,9,817.6400308609009,48,64,0
probe_prodwin20,probe_prodwin20,0,4,90.546074,30.0,60.546074,0,0,1.0,1.0,0.0,0.0,463.3325739999991,433.3325739999991,13,50.0,300.0,False,0.0,815.1923419999976,500.54607399999986,500.0,48,16,0.0,345.5460739999999,345.0,480.5719290499999,480.0,495.8460739999999,4,4,4,9,817.6400308609009,48,64,0
probe_prodwin20,probe_prodwin20,0,4,110.546074,50.0,60.546074,0,0,1.0,1.0,0.0,0.0,463.3325739999991,433.3325739999991,13,50.0,300.0,False,0.0,815.1923419999976,500.54607399999986,500.0,48,16,0.0,345.5460739999999,345.0,480.5719290499999,480.0,495.8460739999999,4,4,4,9,817.6400308609009,48,64,0
probe_defer25,probe_defer25,0,3,65.546074,5.0,60.546074,0,0,1.0,0.5121951219512195,0.5555555555555556,0.5555555555555556,7.174683000000016,7.174683000000016,9,50.0,300.0,False,0.4878048780487805,486.92647499999987,100.54607400000002,100.0,39,2,0.4878048780487805,60.609638999999994,60.0,100.54607399999993,100.0,100.54607400000002,3,3,3,5,215.6941680908203,19,41,20
probe_defer25,probe_defer25,0,3,70.546074,10.0,60.546074,0,0,1.0,0.3902439024390244,0.5555555555555556,0.5555555555555556,7.174683000000016,7.174683000000016,9,50.0,300.0,False,0.6097560975609756,486.92647499999987,100.54607400000002,100.0,39,2,0.6097560975609756,60.609638999999994,60.0,100.54607399999993,100.0,100.54607400000002,3,3,3,5,215.6941680908203,14,41,25
probe_defer25,probe_defer25,0,3,80.546074,20.0,60.546074,0,0,1.0,0.2682926829268293,0.5555555555555556,0.5555555555555556,7.174683000000016,7.174683000000016,9,50.0,300.0,False,0.7317073170731707,486.92647499999987,100.54607400000002,100.0,39,2,0.7317073170731707,60.609638999999994,60.0,100.54607399999993,100.0,100.54607400000002,3,3,3,5,215.6941680908203,9,41,30
probe_defer25,probe_defer25,0,3,90.546074,30.0,60.546074,0,0,1.0,0.1707317073170732,0.5555555555555556,0.5555555555555556,7.174683000000016,7.174683000000016,9,50.0,300.0,False,0.8292682926829268,486.92647499999987,100.54607400000002,100.0,39,2,0.8292682926829268,60.609638999999994,60.0,100.54607399999993,100.0,100.54607400000002,3,3,3,5,215.6941680908203,5,41,34
probe_defer25,probe_defer25,0,3,110.546074,50.0,60.546074,0,0,1.0,0.04878048780487809,0.5555555555555556,0.5555555555555556,7.174683000000016,7.174683000000016,9,50.0,300.0,False,0.9512195121951219,486.92647499999987,100.54607400000002,100.0,39,2,0.9512195121951219,60.609638999999994,60.0,100.54607399999993,100.0,100.54607400000002,3,3,3,5,215.6941680908203,0,41,39
probe_defer25,probe_defer25,0,4,65.546074,5.0,60.546074,0,0,1.0,0.9047619047619048,0.07692307692307693,0.07692307692307693,403.5550839999994,403.5550839999994,13,50.0,300.0,False,0.09523809523809523,818.932380999998,420.54607399999986,420.0,61,2,0.09523809523809523,220.54607399999992,220.0,400.54607399999986,400.0,414.5848273999995,4,3,4,9,696.9480626583099,55,63,6
probe_defer25,probe_defer25,0,4,70.546074,10.0,60.546074,0,0,1.0,0.9047619047619048,0.07692307692307693,0.07692307692307693,403.5550839999994,403.5550839999994,13,50.0,300.0,False,0.09523809523809523,818.932380999998,420.54607399999986,420.0,61,2,0.09523809523809523,220.54607399999992,220.0,400.54607399999986,400.0,414.5848273999995,4,3,4,9,696.9480626583099,55,63,6
probe_defer25,probe_defer25,0,4,80.546074,20.0,60.546074,0,0,1.0,0.8571428571428572,0.07692307692307693,0.07692307692307693,403.5550839999994,403.5550839999994,13,50.0,300.0,False,0.14285714285714285,818.932380999998,420.54607399999986,420.0,61,2,0.14285714285714285,220.54607399999992,220.0,400.54607399999986,400.0,414.5848273999995,4,3,4,9,696.9480626583099,52,63,9
probe_defer25,probe_defer25,0,4,90.546074,30.0,60.546074,0,0,1.0,0.8412698412698413,0.07692307692307693,0.07692307692307693,403.5550839999994,403.5550839999994,13,50.0,300.0,False,0.15873015873015872,818.932380999998,420.54607399999986,420.0,61,2,0.15873015873015872,220.54607399999992,220.0,400.54607399999986,400.0,414.5848273999995,4,3,4,9,696.9480626583099,51,63,10
