entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet,0,0,qnn_graph,dronet_full,dsp,6,0,0.000000,0.645000,0.047000,1.269000,1.222000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.051000,0.122000,0.071000
2,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.645000,13.267000,1.313000,14.657000,13.344000
3,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,3,2.182000,13.909000,2.187000,15.983000,13.796000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,3.000000,0.107000,3.884000,3.955000,0.071000
5,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,6.000000,0.107000,6.009000,6.133000,0.124000
6,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,9.000000,0.107000,9.005000,9.051000,0.046000
7,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,12.000000,0.107000,12.004000,12.045000,0.041000
8,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,15.000000,0.107000,15.009000,15.054000,0.045000
9,dronet,1,0,qnn_graph,dronet_full,cpu,4,4,15.895000,6.998000,15.909000,30.160000,14.251000
10,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,5,16.091000,13.909000,18.369000,33.782000,15.413000
11,mlp_control,6,0,qnn_graph,mlp_control_full,dsp,6,6,18.445000,0.589000,22.033000,22.734000,0.701000
12,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,7,19.034000,15.377000,22.785000,51.043000,28.258000
13,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,22.893000,0.107000,22.906000,22.969000,0.063000
14,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,25.893000,0.107000,26.245000,26.306000,0.061000
15,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,5,1,27.000000,0.107000,28.401000,28.462000,0.061000
16,dronet,2,0,qnn_graph,dronet_full,hta,7,8,30.000000,2.030000,34.198000,50.904000,16.706000
17,mlp_control,10,0,qnn_graph,mlp_control_full,cpu,5,1,30.000000,0.107000,30.181000,30.228000,0.047000
18,yolov8n_c,0,1,qnn_graph,yolov8n_head,cpu,5,9,30.107000,39.464000,34.166000,86.167000,52.001000
19,mlp_control,11,0,qnn_graph,mlp_control_full,dsp,6,6,34.411000,0.589000,51.197000,53.974000,2.777000
20,mlp_control,12,0,qnn_graph,mlp_control_full,dsp,6,6,36.000000,0.589000,54.001000,54.656000,0.655000
21,mlp_control,13,0,qnn_graph,mlp_control_full,dsp,6,6,39.000000,0.589000,54.684000,55.369000,0.685000
22,mlp_control,14,0,qnn_graph,mlp_control_full,dsp,6,6,42.000000,0.589000,55.418000,55.845000,0.427000
23,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,2,42.589000,15.377000,56.009000,73.964000,17.955000
24,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,10,44.057000,13.909000,51.153000,64.849000,13.696000
25,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,11,57.966000,15.377000,74.107000,90.482000,16.375000
