entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet,0,0,qnn_graph,dronet_full,dsp,6,0,0.000000,0.645000,0.019000,1.197000,1.178000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.026000,0.099000,0.073000
2,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,0.645000,13.267000,1.239000,14.310000,13.071000
3,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,3,2.182000,13.909000,2.187000,15.846000,13.659000
4,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,3.000000,0.107000,4.975000,5.047000,0.072000
5,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,6.000000,0.107000,6.009000,6.084000,0.075000
6,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,9.000000,0.107000,9.004000,9.049000,0.045000
7,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,12.000000,0.107000,12.004000,12.052000,0.048000
8,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,15.000000,0.107000,15.008000,15.087000,0.079000
9,dronet,1,0,qnn_graph,dronet_full,cpu,4,4,15.895000,6.998000,15.920000,27.840000,11.920000
10,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,5,16.091000,13.909000,18.249000,31.332000,13.083000
11,mlp_control,6,0,qnn_graph,mlp_control_full,dsp,6,6,18.445000,0.589000,19.820000,23.066000,3.246000
12,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,7,19.034000,15.377000,23.108000,43.368000,20.260000
13,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,5,1,22.893000,0.107000,22.909000,22.996000,0.087000
14,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,5,1,25.893000,0.107000,25.903000,25.994000,0.091000
15,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,5,1,27.000000,0.107000,27.006000,27.050000,0.044000
16,dronet,2,0,qnn_graph,dronet_full,hta,7,8,30.000000,2.030000,31.546000,32.989000,1.443000
17,mlp_control,10,0,qnn_graph,mlp_control_full,cpu,5,1,30.000000,0.107000,30.054000,30.105000,0.051000
18,yolov8n_c,0,1,qnn_graph,yolov8n_head,cpu,5,9,30.107000,39.464000,31.517000,94.246000,62.729000
19,mlp_control,11,0,qnn_graph,mlp_control_full,dsp,6,6,34.411000,0.589000,43.797000,46.199000,2.402000
20,mlp_control,12,0,qnn_graph,mlp_control_full,dsp,6,6,36.000000,0.589000,46.222000,46.768000,0.546000
21,mlp_control,13,0,qnn_graph,mlp_control_full,dsp,6,6,39.000000,0.589000,46.784000,47.152000,0.368000
22,mlp_control,14,0,qnn_graph,mlp_control_full,dsp,6,6,42.000000,0.589000,47.174000,47.554000,0.380000
23,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,2,42.589000,15.377000,47.880000,66.096000,18.216000
24,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,10,44.057000,13.909000,44.143000,57.060000,12.917000
25,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,11,57.966000,15.377000,66.259000,83.247000,16.988000
