entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet_a,0,0,qnn_graph,dronet_full,dsp,6,0,0.000000,0.645000,0.037000,1.024000,0.987000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,2.893000,0.107000,2.902000,2.964000,0.062000
2,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,dsp,6,2,3.088000,13.267000,3.149000,17.214000,14.065000
3,dronet_b,0,0,qnn_graph,dronet_full,hta,7,3,5.000000,2.030000,5.005000,6.694000,1.689000
4,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,4,7.030000,13.909000,7.088000,21.252000,14.164000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,8.893000,0.107000,8.907000,8.976000,0.069000
6,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,14.893000,0.107000,14.903000,14.976000,0.073000
7,dronet_a,1,0,qnn_graph,dronet_full,dsp,6,0,16.355000,0.645000,17.321000,19.541000,2.220000
8,dronet_b,1,0,qnn_graph,dronet_full,dsp,6,5,17.000000,0.645000,38.123000,39.066000,0.943000
9,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,2,17.645000,15.377000,20.023000,37.691000,17.668000
10,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,20.878196,0.107000,20.891000,20.973000,0.082000
11,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,26.881486,0.107000,26.920000,26.989000,0.069000
12,dronet_a,2,0,qnn_graph,dronet_full,hta,7,6,26.970000,2.030000,27.263000,29.113000,1.850000
13,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,30.000000,0.107000,30.010000,30.059000,0.049000
14,dronet_b,2,0,qnn_graph,dronet_full,hta,7,3,30.970000,2.030000,30.974000,32.328000,1.354000
15,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,7,33.022000,15.377000,39.095000,56.071000,16.976000
