entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,dronet_a,0,0,qnn_graph,dronet_full,dsp,6,0,0.000000,0.645000,0.022000,2.037000,2.015000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.044000,0.120000,0.076000
2,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.022000,13.891000,13.869000
3,dronet_b,0,0,qnn_graph,dronet_full,dsp,6,3,6.000000,0.645000,6.068000,7.005000,0.937000
4,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,6.733000,13.267000,7.667000,20.904000,13.237000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,7.000000,0.107000,7.014000,7.100000,0.086000
6,dronet_a,1,0,qnn_graph,dronet_full,hta,7,5,14.000000,2.030000,14.056000,16.059000,2.003000
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,14.000000,0.107000,14.054000,14.136000,0.082000
8,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,6,16.030000,13.909000,16.134000,43.616000,27.482000
9,dronet_b,1,0,qnn_graph,dronet_full,dsp,6,3,20.000000,0.645000,21.067000,22.266000,1.199000
10,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,4,20.645000,15.377000,22.388000,43.775000,21.387000
11,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,5,1,21.000000,0.107000,21.057000,21.166000,0.109000
12,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,28.000000,0.107000,28.009000,28.074000,0.065000
13,yolov8n_c,0,1,qnn_graph,yolov8n_head,cpu,4,7,28.107000,39.464000,28.306000,80.489000,52.183000
14,dronet_a,2,0,qnn_graph,dronet_full,hta,7,5,29.939000,2.030000,46.235000,48.111000,1.876000
15,dronet_b,2,0,qnn_graph,dronet_full,hta,7,8,34.000000,2.030000,61.988000,63.526000,1.538000
16,mlp_control,5,0,qnn_graph,mlp_control_full,dsp,6,9,36.022000,0.589000,46.093000,46.825000,0.732000
17,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,10,36.030000,13.909000,48.228000,61.510000,13.282000
18,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,11,36.611000,15.377000,46.871000,65.690000,18.819000
19,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,12,52.194000,15.377000,66.159000,82.882000,16.723000
