dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,vint$dispatch_0_gemmini_q31_cast_i8_to_f16_n97920,,,8.089904,ms,8089904.000000,0,,firesim,cast_i8_to_f16,n=97920,8089904
1,vint$dispatch_1_gemmini_q31_slice_c_f16_N1xIC18xC_start15xC_end18xH64xW85,,,0.039995,ms,39995.000000,0,,firesim,slice_c_f16,N=1;IC=18;C_start=15;C_end=18;H=64;W=85,39995
2,vint$dispatch_2_gemmini_q31_cast_i8_to_f16_n16320,,,1.348597,ms,1348597.000000,0,,firesim,cast_i8_to_f16,n=16320,1348597
3,vint$dispatch_3_gemmini_q31_cat2_c1_f16_N1xH64xW85xC_total6xC_inputs3|3,,,0.087122,ms,87122.000000,0,,firesim,cat2_c1_f16,N=1;H=64;W=85;C_total=6;C_inputs=3|3,87122
4,vint$dispatch_4_gemmini_q31_pad_f16_N1xC6xIH64xIW85xpad_left0xpad_right1xpad_top0xpad_bottom1,,,0.382442,ms,382442.000000,0,,firesim,pad_f16,N=1;C=6;IH=64;IW=85;pad_left=0;pad_right=1;pad_top=0;pad_bottom=1,382442
5,vint$dispatch_5_gemmini_q31_conv2d_f16_N1xIC6xIH65xIW86xOC32xKH3xKW3xSH2xSW2xPH0xPW0xDH1xDW1xgroups1,,,276.728179,ms,276728179.000000,0,,firesim,conv2d_f16,N=1;IC=6;IH=65;IW=86;OC=32;KH=3;KW=3;SH=2;SW=2;PH=0;PW=0;DH=1;DW=1;groups=1,276728179
6,vint$dispatch_6_gemmini_q31_batchnorm2d_f16_N1xC32xH32xW42,,,5.427120,ms,5427120.000000,0,,firesim,batchnorm2d_f16,N=1;C=32;H=32;W=42,5427120
7,vint$dispatch_7_gemmini_q31_sigmoid_f16_n43008,,,12.861967,ms,12861967.000000,0,,firesim,sigmoid_f16,n=43008,12861967
8,vint$dispatch_8_gemmini_q31_mul_f16_n43008,,,7.463543,ms,7463543.000000,0,,firesim,mul_f16,n=43008,7463543
9,vint$dispatch_9_gemmini_q31_depthwise_conv2d_f16_N1xIC1xIH32xIW42xOC32xKH3xKW3xSH1xSW1xPH1xPW1xDH1xDW1xgroups32,,,47.697700,ms,47697700.000000,0,,firesim,depthwise_conv2d_f16,N=1;IC=1;IH=32;IW=42;OC=32;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1;DH=1;DW=1;groups=32,47697700
10,vint$dispatch_10_gemmini_q31_batchnorm2d_f16_N1xC32xH32xW42,,,5.435916,ms,5435916.000000,0,,firesim,batchnorm2d_f16,N=1;C=32;H=32;W=42,5435916
11,vint$dispatch_11_gemmini_q31_sigmoid_f16_n43008,,,12.894786,ms,12894786.000000,0,,firesim,sigmoid_f16,n=43008,12894786
12,vint$dispatch_12_gemmini_q31_mul_f16_n43008,,,7.475098,ms,7475098.000000,0,,firesim,mul_f16,n=43008,7475098
13,vint$dispatch_13_gemmini_q31_adaptive_avg_pool2d_f16_N1xC32xIH32xIW42xOH1xOW1,,,2.241746,ms,2241746.000000,0,,firesim,adaptive_avg_pool2d_f16,N=1;C=32;IH=32;IW=42;OH=1;OW=1,2241746
14,vint$dispatch_14_gemmini_q31_conv2d_f16_N1xIC32xIH1xIW1xOC8xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,0.039988,ms,39988.000000,0,,firesim,conv2d_f16,N=1;IC=32;IH=1;IW=1;OC=8;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,39988
15,vint$dispatch_15_gemmini_q31_sigmoid_f16_n8,,,0.002776,ms,2776.000000,0,,firesim,sigmoid_f16,n=8,2776
16,vint$dispatch_16_gemmini_q31_mul_f16_n8,,,0.001491,ms,1491.000000,0,,firesim,mul_f16,n=8,1491
17,vint$dispatch_17_gemmini_q31_conv2d_f16_N1xIC8xIH1xIW1xOC32xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,0.046239,ms,46239.000000,0,,firesim,conv2d_f16,N=1;IC=8;IH=1;IW=1;OC=32;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,46239
18,vint$dispatch_18_gemmini_q31_sigmoid_f16_n32,,,0.009370,ms,9370.000000,0,,firesim,sigmoid_f16,n=32,9370
19,vint$dispatch_19_gemmini_q31_mul_c1_f16_N1xC32xHW1344,,,5.363176,ms,5363176.000000,0,,firesim,mul_c1_f16,N=1;C=32;HW=1344,5363176
20,vint$dispatch_20_gemmini_q31_conv2d_f16_N1xIC32xIH32xIW42xOC16xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,101.434865,ms,101434865.000000,0,,firesim,conv2d_f16,N=1;IC=32;IH=32;IW=42;OC=16;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,101434865
21,vint$dispatch_21_gemmini_q31_batchnorm2d_f16_N1xC16xH32xW42,,,2.713066,ms,2713066.000000,0,,firesim,batchnorm2d_f16,N=1;C=16;H=32;W=42,2713066
22,vint$dispatch_22_gemmini_q31_conv2d_f16_N1xIC16xIH32xIW42xOC96xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,312.390320,ms,312390320.000000,0,,firesim,conv2d_f16,N=1;IC=16;IH=32;IW=42;OC=96;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,312390320
23,vint$dispatch_23_gemmini_q31_batchnorm2d_f16_N1xC96xH32xW42,,,16.376141,ms,16376141.000000,0,,firesim,batchnorm2d_f16,N=1;C=96;H=32;W=42,16376141
24,vint$dispatch_24_gemmini_q31_sigmoid_f16_n129024,,,39.157661,ms,39157661.000000,0,,firesim,sigmoid_f16,n=129024,39157661
25,vint$dispatch_25_gemmini_q31_mul_f16_n129024,,,22.574279,ms,22574279.000000,0,,firesim,mul_f16,n=129024,22574279
26,vint$dispatch_26_gemmini_q31_pad_f16_N1xC96xIH32xIW42xpad_left0xpad_right1xpad_top0xpad_bottom1,,,1.822481,ms,1822481.000000,0,,firesim,pad_f16,N=1;C=96;IH=32;IW=42;pad_left=0;pad_right=1;pad_top=0;pad_bottom=1,1822481
27,vint$dispatch_27_gemmini_q31_depthwise_conv2d_f16_N1xIC1xIH33xIW43xOC96xKH3xKW3xSH2xSW2xPH0xPW0xDH1xDW1xgroups96,,,37.062235,ms,37062235.000000,0,,firesim,depthwise_conv2d_f16,N=1;IC=1;IH=33;IW=43;OC=96;KH=3;KW=3;SH=2;SW=2;PH=0;PW=0;DH=1;DW=1;groups=96,37062235
28,vint$dispatch_28_gemmini_q31_batchnorm2d_f16_N1xC96xH16xW21,,,4.097037,ms,4097037.000000,0,,firesim,batchnorm2d_f16,N=1;C=96;H=16;W=21,4097037
29,vint$dispatch_29_gemmini_q31_sigmoid_f16_n32256,,,9.679243,ms,9679243.000000,0,,firesim,sigmoid_f16,n=32256,9679243
30,vint$dispatch_30_gemmini_q31_mul_f16_n32256,,,5.585021,ms,5585021.000000,0,,firesim,mul_f16,n=32256,5585021
31,vint$dispatch_31_gemmini_q31_adaptive_avg_pool2d_f16_N1xC96xIH16xIW21xOH1xOW1,,,1.708896,ms,1708896.000000,0,,firesim,adaptive_avg_pool2d_f16,N=1;C=96;IH=16;IW=21;OH=1;OW=1,1708896
32,vint$dispatch_32_gemmini_q31_conv2d_f16_N1xIC96xIH1xIW1xOC4xKH1xKW1xSH1xSW1xPH0xPW0xDH1xDW1xgroups1,,,0.057429,ms,57429.000000,0,,firesim,conv2d_f16,N=1;IC=96;IH=1;IW=1;OC=4;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0;DH=1;DW=1;groups=1,57429
33,vint$dispatch_33_gemmini_q31_sigmoid_f16_n4,,,0.001560,ms,1560.000000,0,,firesim,sigmoid_f16,n=4,1560
