entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,1,qnn_graph,fused_depth_conv,hta,7,0,0.000000,1.568000,0.057000,1.157000,1.100000
1,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,5,1,0.000000,0.107000,0.060000,0.134000,0.074000
2,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,2,0.000000,0.459000,0.047000,0.940000,0.893000
3,vint,0,0,qnn_graph,vint_encoders,dsp,6,3,0.459000,14.213000,0.958000,16.628000,15.670000
4,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,4,1.680000,13.909000,1.742000,15.280000,13.538000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,5,1,5.000000,0.107000,5.109000,5.183000,0.074000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,4,5,6.646000,0.354000,6.676000,8.524000,1.848000
7,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,4,5,10.000000,0.014000,10.015000,10.307000,0.292000
8,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,5,1,10.014000,0.107000,10.024000,10.114000,0.090000
9,mlp_control,3,0,qnn_graph,mlp_control_full,dsp,6,6,15.000000,0.589000,16.881000,17.781000,0.900000
10,fused_split,1,0,qnn_graph,fused_vision_conv,dsp,6,2,15.589000,0.459000,17.801000,18.535000,0.734000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,4,5,16.646000,0.354000,18.734000,19.379000,0.645000
12,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,2,20.000000,0.459000,20.005000,20.411000,0.406000
13,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,5,1,20.000000,0.107000,20.008000,20.070000,0.062000
14,fused_split,2,1,qnn_graph,fused_depth_conv,hta,7,0,20.000000,1.568000,20.006000,20.812000,0.806000
15,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,7,20.459000,15.377000,20.520000,38.540000,18.020000
16,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,8,21.568000,13.909000,21.630000,36.022000,14.392000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,4,5,26.646000,0.354000,26.676000,27.757000,1.081000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,5,1,27.000000,0.107000,27.016000,27.130000,0.114000
