dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
0,dronet$dispatch_0_conv2d_s8,,,2488.832040000,ms,2488832040.000,0,,firesim_measured,conv2d_s8,,62220801
1,dronet$dispatch_1_maxpool2d_s8,,,173.366600000,ms,173366600.000,0,,firesim_measured,maxpool2d_s8,,4334165
2,dronet$dispatch_2_batchnorm2d_s8,,,74.468680000,ms,74468680.000,0,,firesim_measured,batchnorm2d_s8,,1861717
3,dronet$dispatch_3_conv2d_batchnorm2d_s8,,,8.213200000,ms,8213200.000,0,,firesim_measured,conv2d_batchnorm2d_s8,,205330
4,dronet$dispatch_4_conv2d_s8,,,1567.184920000,ms,1567184920.000,0,,firesim_measured,conv2d_s8,,39179623
5,dronet$dispatch_5_conv2d_s8,,,20.464320000,ms,20464320.000,0,,firesim_measured,conv2d_s8,,511608
6,dronet$dispatch_6_add_s8,,,2.127800000,ms,2127800.000,0,,firesim_measured,add_s8,,53195
7,dronet$dispatch_7_batchnorm2d_s8,,,1556.395040000,ms,1556395040.000,0,,firesim_measured,batchnorm2d_s8,,38909876
8,dronet$dispatch_8_conv2d_batchnorm2d_s8,,,273.348920000,ms,273348920.000,0,,firesim_measured,conv2d_batchnorm2d_s8,,6833723
9,dronet$dispatch_9_conv2d_s8,,,20.102800000,ms,20102800.000,0,,firesim_measured,conv2d_s8,,502570
10,dronet$dispatch_10_conv2d_s8,,,20.381040000,ms,20381040.000,0,,firesim_measured,conv2d_s8,,509526
11,dronet$dispatch_11_add_s8,,,2.141640000,ms,2141640.000,0,,firesim_measured,add_s8,,53541
12,dronet$dispatch_12_batchnorm2d_s8,,,757.884400000,ms,757884400.000,0,,firesim_measured,batchnorm2d_s8,,18947110
13,dronet$dispatch_13_conv2d_batchnorm2d_s8,,,10.475840000,ms,10475840.000,0,,firesim_measured,conv2d_batchnorm2d_s8,,261896
14,dronet$dispatch_14_conv2d_s8,,,1.063240000,ms,1063240.000,0,,firesim_measured,conv2d_s8,,26581
15,dronet$dispatch_15_conv2d_s8,,,1535.205160000,ms,1535205160.000,0,,firesim_measured,conv2d_s8,,38380129
16,dronet$dispatch_16_add_s8,,,132.858920000,ms,132858920.000,0,,firesim_measured,add_s8,,3321473
17,dronet$dispatch_17_relu_s8,,,10.057920000,ms,10057920.000,0,,firesim_measured,relu_s8,,251448
18,dronet$dispatch_18_linear_s8,,,10.407680000,ms,10407680.000,0,,firesim_measured,linear_s8,,260192
19,dronet$dispatch_19_linear_s8,,,1.058880000,ms,1058880.000,0,,firesim_measured,linear_s8,,26472
20,dronet$dispatch_20_sigmoid_s8,,,992.442280000,ms,992442280.000,0,,firesim_measured,sigmoid_s8,,24811057
