/prj/qct/webtech_scratch20/mlg_user_admin/qaisw_source_repo/rel/qairt-2.45.0/release/SNPE_SRC/avante-tools/prebuilt/dsp/hexagon-sdk-4.1.0/ipc/fastrpc/rpcmem/src/rpcmem_android.c:38:dummy call to rpcmem_init, rpcmem APIs will be used from libxdsprpc
[run] e=1   fused_split   #0  fused_depth_conv       lane=cpu|fused_split CPU predicted=  0.014 actual=  0.076 ms (start=   0.030, late=+0.030)
[run] e=3   mlp_control   #0  mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.074 ms (start=   0.038, late=+0.024)
[run] e=0   fused_split   #0  fused_vision_conv      lane=hta|fused_split HTA predicted=  0.931 actual=  3.006 ms (start=   0.049, late=+0.049)
[run] e=5   mlp_control   #1  mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.127 ms (start=   7.023, late=+0.023)
[run] e=6   fused_split   #0  fused_tail             lane=cpu|fused_split CPU predicted=  0.354 actual=  1.504 ms (start=  10.668, late=+0.022)
[run] e=7   mlp_control   #2  mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.068 ms (start=  14.010, late=+0.010)
[run] e=2   vint          #0  vint_encoders          lane=dsp|vint   DSP predicted= 14.213 actual= 14.694 ms (start=   0.047, late=+0.047)
[run] e=10  fused_split   #1  fused_depth_conv       lane=cpu|fused_split CPU predicted=  0.014 actual=  0.057 ms (start=  15.776, late=+0.019)
[run] e=4   yolov8n_b     #0  yolov8n_backbone       lane=hta|yolov8n_b HTA predicted= 13.909 actual= 12.767 ms (start=   3.091, late=+2.160)
[run] e=8   fused_split   #1  fused_vision_conv      lane=hta|fused_split HTA predicted=  0.931 actual=  1.450 ms (start=  16.294, late=+1.454)
[run] e=11  fused_split   #1  fused_tail             lane=cpu|fused_split CPU predicted=  0.354 actual=  2.255 ms (start=  17.966, late=+2.195)
[run] e=13  mlp_control   #3  mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.095 ms (start=  21.012, late=+0.012)
[run] e=16  fused_split   #2  fused_depth_conv       lane=cpu|fused_split CPU predicted=  0.014 actual=  0.186 ms (start=  30.627, late=+0.030)
[run] e=12  yolov8n_c     #0  yolov8n_backbone       lane=hta|yolov8n_c HTA predicted= 13.909 actual= 14.017 ms (start=  17.967, late=+2.196)
[run] e=14  fused_split   #2  fused_vision_conv      lane=hta|fused_split HTA predicted=  0.931 actual=  0.874 ms (start=  32.419, late=+2.739)
[run] e=9   yolov8n_b     #0  yolov8n_head           lane=dsp|yolov8n_b DSP predicted= 15.377 actual= 17.300 ms (start=  16.230, late=+1.390)
[run] e=15  mlp_control   #4  mlp_control_full       lane=dsp|mlp_control DSP predicted=  0.589 actual=  0.652 ms (start=  33.968, late=+3.751)
[run] e=18  fused_split   #2  fused_tail             lane=cpu|fused_split CPU predicted=  0.354 actual=  4.893 ms (start=  33.334, late=+2.723)
[run] e=20  mlp_control   #5  mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.103 ms (start=  38.286, late=+3.286)
[run] e=19  yolov8n_c     #0  yolov8n_head           lane=dsp|yolov8n_c DSP predicted= 15.377 actual= 17.693 ms (start=  36.269, late=+5.463)
[run] e=25  fused_split   #3  fused_depth_conv       lane=dsp|fused_split DSP predicted=  0.392 actual=  0.999 ms (start=  54.443, late=+7.671)
[run] e=17  yolov8n_a     #0  yolov8n_backbone       lane=hta|yolov8n_a HTA predicted= 13.909 actual= 22.211 ms (start=  33.315, late=+2.704)
[run] e=24  mlp_control   #6  mlp_control_full       lane=dsp|mlp_control DSP predicted=  0.589 actual=  0.490 ms (start=  55.467, late=+9.284)
[run] e=22  fused_split   #3  fused_vision_conv      lane=hta|fused_split HTA predicted=  0.931 actual=  0.945 ms (start=  56.030, late=+11.510)
[run] e=26  fused_split   #3  fused_tail             lane=dsp|fused_split DSP predicted=  4.303 actual=  3.213 ms (start=  57.014, late=+9.850)
[run] e=27  mlp_control   #7  mlp_control_full       lane=dsp|mlp_control DSP predicted=  0.589 actual=  0.676 ms (start=  60.290, late=+8.823)
[run] e=21  vint          #0  vint_decoder           lane=cpu|vint   CPU predicted= 37.826 actual= 22.852 ms (start=  38.434, late=+3.327)
[run] e=28  fused_split   #4  fused_vision_conv      lane=dsp|fused_split DSP predicted=  0.459 actual=  0.485 ms (start=  60.997, late=+4.997)
[run] e=29  fused_split   #4  fused_depth_conv       lane=dsp|fused_split DSP predicted=  0.392 actual=  0.349 ms (start=  61.683, late=+5.224)
[run] e=30  mlp_control   #8  mlp_control_full       lane=dsp|mlp_control DSP predicted=  0.589 actual=  0.340 ms (start=  62.051, late=+3.943)
[run] e=31  fused_split   #4  fused_tail             lane=dsp|fused_split DSP predicted=  4.303 actual=  3.727 ms (start=  62.412, late=+3.715)
[run] e=32  mlp_control   #9  mlp_control_full       lane=dsp|mlp_control DSP predicted=  0.589 actual=  2.207 ms (start=  66.184, late=+3.184)
[run] e=23  yolov8n_d     #0  yolov8n_backbone       lane=hta|yolov8n_d HTA predicted= 13.909 actual= 12.946 ms (start=  57.016, late=+11.565)
[run] e=34  fused_split   #5  fused_vision_conv      lane=hta|fused_split HTA predicted=  0.931 actual=  1.122 ms (start=  70.402, late=+0.402)
[run] e=36  mlp_control   #10 mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.085 ms (start=  72.956, late=+0.023)
[run] e=35  fused_split   #5  fused_depth_conv       lane=hta|fused_split HTA predicted=  1.568 actual=  1.934 ms (start=  71.550, late=+0.619)
[run] e=37  mlp_control   #11 mlp_control_full       lane=cpu|mlp_control CPU predicted=  0.107 actual=  0.045 ms (start=  77.007, late=+0.007)
[run] e=39  fused_split   #5  fused_tail             lane=cpu|fused_split CPU predicted=  0.354 actual=  0.738 ms (start=  80.668, late=+0.022)
[run] e=33  yolov8n_d     #0  yolov8n_head           lane=dsp|yolov8n_d DSP predicted= 15.377 actual= 15.804 ms (start=  70.536, late=+6.947)
[run] e=38  yolov8n_a     #0  yolov8n_head           lane=dsp|yolov8n_a DSP predicted= 15.377 actual= 15.659 ms (start=  86.774, late=+7.808)

[summary] 40/40 entries executed, wall=102.433 ms (predicted makespan 94.343 ms, ratio 1.09x), tensor handoffs=3

=== MODELBLASTER_XPURT_TRACE_BEGIN ===
entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,actual_start_cycles,actual_end_cycles,time_unit,backend,ctx,graph,dep_wait_ms,gate_ms,n_ir_ops
0,fused_split,0,0,qnn_graph,fused_vision_conv,hta,7,0.000000,0.931000,0,48,3054,us,HTA,ctx_fused_vision_conv__Hta.bin,fused_vision_conv,0.000938,0.043060,4
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,0.000000,0.014000,1,30,106,us,CPU,ctx_fused_depth_conv__Cpu.bin,fused_depth_conv,0.000886,0.009424,2
2,vint,0,0,qnn_graph,vint_encoders,dsp,6,0.000000,14.213000,2,47,14741,us,DSP,ctx_vint_encoders__Dsp.bin,vint_encoders,0.008487,0.040873,539
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,0.014000,0.107000,3,38,111,us,CPU,ctx_mlp_control_fp32__Cpu.bin,mlp_control_fp32,0.018015,0.026294,7
4,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,0.931000,13.909000,4,3090,15857,us,HTA,ctx_yolov8n_backbone__Hta.bin,yolov8n_HTA_split_seg100,3.069078,3.086729,103
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,7.000000,0.107000,3,7023,7150,us,CPU,ctx_mlp_control_fp32__Cpu.bin,mlp_control_fp32,0.132250,7.000227,7
6,fused_split,0,2,qnn_graph,fused_tail,cpu,5,10.646000,0.354000,1,10667,12171,us,CPU,ctx_fused_tail_from_conv_fp32__Cpu.bin,fused_tail_from_conv,7.364486,10.650839,10
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,14.000000,0.107000,3,14009,14077,us,CPU,ctx_mlp_control_fp32__Cpu.bin,mlp_control_fp32,12.202378,14.000609,7
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,14.840000,0.931000,0,16294,17744,us,HTA,ctx_fused_vision_conv__Hta.bin,fused_vision_conv,3.065954,14.840447,4
9,yolov8n_b,0,1,qnn_graph,yolov8n_head,dsp,6,14.840000,15.377000,5,16230,33529,us,DSP,ctx_yolov8n_head__Dsp.bin,yolov8n_HTA_split_seg101,16.219332,16.224122,146
10,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,15.757000,0.014000,1,15775,15833,us,CPU,ctx_fused_depth_conv__Cpu.bin,fused_depth_conv,14.262869,15.762029,2
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,15.771000,0.354000,1,17965,20220,us,CPU,ctx_fused_tail_from_conv_fp32__Cpu.bin,fused_tail_from_conv,17.941754,17.950605,10
12,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,15.771000,13.909000,6,17967,31984,us,HTA,ctx_yolov8n_backbone__Hta.bin,yolov8n_HTA_split_seg100,17.933007,17.960602,103
13,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,21.000000,0.107000,3,21012,21107,us,CPU,ctx_mlp_control_fp32__Cpu.bin,mlp_control_fp32,20.248730,21.000158,7
14,fused_split,2,0,qnn_graph,fused_vision_conv,hta,7,29.680000,0.931000,0,32419,33293,us,HTA,ctx_fused_vision_conv__Hta.bin,fused_vision_conv,17.766080,30.281848,4
15,mlp_control,4,0,qnn_graph,mlp_control_full,dsp,6,30.217000,0.589000,7,33967,34619,us,DSP,ctx_mlp_control__Dsp.bin,mlp_control,14.925055,30.542078,7
16,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,30.597000,0.014000,1,30627,30812,us,CPU,ctx_fused_depth_conv__Cpu.bin,fused_depth_conv,21.128763,30.614190,2
17,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,30.611000,13.909000,8,33314,55525,us,HTA,ctx_yolov8n_backbone__Hta.bin,yolov8n_HTA_split_seg100,32.511921,32.909503,103
18,fused_split,2,2,qnn_graph,fused_tail,cpu,5,30.611000,0.354000,1,33333,38227,us,CPU,ctx_fused_tail_from_conv_fp32__Cpu.bin,fused_tail_from_conv,33.314062,33.323747,10
19,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,30.806000,15.377000,9,36268,53961,us,DSP,ctx_yolov8n_head__Dsp.bin,yolov8n_HTA_split_seg101,35.533775,36.262085,146
20,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,35.000000,0.107000,3,38286,38388,us,CPU,ctx_mlp_control_fp32__Cpu.bin,mlp_control_fp32,38.259160,38.272593,7
21,vint,0,1,qnn_graph,vint_decoder,cpu,5,35.107000,37.826000,10,38433,61285,us,CPU,ctx_vint_decoder_fp32__Cpu.bin,vint_decoder,38.416922,38.423274,66
22,fused_split,3,0,qnn_graph,fused_vision_conv,hta,7,44.520000,0.931000,0,56030,56974,us,HTA,ctx_fused_vision_conv__Hta.bin,fused_vision_conv,33.350770,54.415907,4
23,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,45.451000,13.909000,11,57015,69961,us,HTA,ctx_yolov8n_backbone__Hta.bin,yolov8n_HTA_split_seg100,56.993578,57.011229,103
24,mlp_control,6,0,qnn_graph,mlp_control_full,dsp,6,46.183000,0.589000,7,55467,55956,us,DSP,ctx_mlp_control__Dsp.bin,mlp_control,54.533109,54.539357,7
25,fused_split,3,1,qnn_graph,fused_depth_conv,dsp,6,46.772000,0.392000,12,54443,55442,us,DSP,ctx_fused_depth_conv__Dsp.bin,fused_depth_conv,54.430538,54.435796,2
26,fused_split,3,2,qnn_graph,fused_tail,dsp,6,47.164000,4.303000,12,57014,60226,us,DSP,ctx_fused_tail_from_conv__Dsp.bin,fused_tail_from_conv,56.998264,57.003107,10
27,mlp_control,7,0,qnn_graph,mlp_control_full,dsp,6,51.467000,0.589000,7,60290,60965,us,DSP,ctx_mlp_control__Dsp.bin,mlp_control,60.272850,60.280139,7
28,fused_split,4,0,qnn_graph,fused_vision_conv,dsp,6,56.000000,0.459000,12,60997,61482,us,DSP,ctx_fused_vision_conv__Dsp.bin,fused_vision_conv,60.987623,60.992257,4
29,fused_split,4,1,qnn_graph,fused_depth_conv,dsp,6,56.459000,0.392000,12,61682,62031,us,DSP,ctx_fused_depth_conv__Dsp.bin,fused_depth_conv,61.674593,61.678758,2
30,mlp_control,8,0,qnn_graph,mlp_control_full,dsp,6,58.108000,0.589000,7,62050,62390,us,DSP,ctx_mlp_control__Dsp.bin,mlp_control,62.044371,62.046974,7
31,fused_split,4,2,qnn_graph,fused_tail,dsp,6,58.697000,4.303000,12,62412,66138,us,DSP,ctx_fused_tail_from_conv__Dsp.bin,fused_tail_from_conv,62.403892,62.406287,10
32,mlp_control,9,0,qnn_graph,mlp_control_full,dsp,6,63.000000,0.589000,7,66184,68391,us,DSP,ctx_mlp_control__Dsp.bin,mlp_control,66.175560,66.180038,7
