entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,0,0.000000,0.459000,0.037000,1.670000,1.633000
1,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,1,0.000000,0.014000,0.047000,0.352000,0.305000
2,yolov8n_e,0,0,qnn_graph,yolov8n_backbone,hta,7,2,0.000000,13.909000,0.021000,12.263000,12.242000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.042000,0.428000,0.386000
4,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,0.459000,13.267000,1.969000,16.325000,14.356000
5,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,5.000000,0.107000,5.012000,5.116000,0.104000
6,fused_split,0,2,qnn_graph,fused_tail,cpu,5,1,6.646000,0.354000,6.672000,10.573000,3.901000
7,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,10.000000,0.107000,10.845000,10.918000,0.073000
8,fused_split,1,1,qnn_graph,fused_depth_conv,dsp,6,0,13.726000,0.392000,16.459000,17.821000,1.362000
9,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,5,13.909000,0.931000,13.982000,15.530000,1.548000
10,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,6,14.840000,13.909000,16.008000,29.593000,13.585000
11,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,15.000000,0.107000,15.014000,15.079000,0.065000
12,fused_split,1,2,qnn_graph,fused_tail,cpu,5,1,16.646000,0.354000,17.960000,19.645000,1.685000
13,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,0,20.000000,0.459000,20.012000,20.793000,0.781000
14,fused_split,2,1,qnn_graph,fused_depth_conv,cpu,5,1,20.000000,0.014000,20.016000,20.291000,0.275000
15,yolov8n_e,0,1,qnn_graph,yolov8n_head,dsp,6,7,20.810000,15.377000,20.856000,40.426000,19.570000
16,mlp_control,4,0,qnn_graph,mlp_control_full,cpu,4,3,22.893000,0.107000,22.904000,22.985000,0.081000
17,fused_split,2,2,qnn_graph,fused_tail,cpu,5,1,23.000000,0.354000,23.015000,24.085000,1.070000
18,mlp_control,5,0,qnn_graph,mlp_control_full,cpu,4,3,25.000000,0.107000,25.008000,25.067000,0.059000
19,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,8,28.749000,13.909000,29.776000,44.830000,15.054000
20,mlp_control,6,0,qnn_graph,mlp_control_full,cpu,4,3,32.893000,0.107000,32.917000,32.995000,0.078000
21,fused_split,3,0,qnn_graph,fused_vision_conv,dsp,6,0,36.187000,0.459000,40.849000,43.181000,2.332000
22,fused_split,3,1,qnn_graph,fused_depth_conv,cpu,5,1,36.632000,0.014000,36.653000,36.903000,0.250000
23,fused_split,3,2,qnn_graph,fused_tail,cpu,5,1,36.646000,0.354000,43.755000,45.325000,1.570000
24,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,9,36.646000,15.377000,43.362000,60.490000,17.128000
25,mlp_control,7,0,qnn_graph,mlp_control_full,cpu,4,3,37.000000,0.107000,45.366000,45.447000,0.081000
26,mlp_control,8,0,qnn_graph,mlp_control_full,cpu,4,3,40.000000,0.107000,45.470000,45.537000,0.067000
27,fused_split,4,0,qnn_graph,fused_vision_conv,hta,7,5,42.658000,0.931000,45.038000,45.824000,0.786000
28,fused_split,4,1,qnn_graph,fused_depth_conv,cpu,5,1,43.575000,0.014000,45.564000,45.754000,0.190000
29,fused_split,4,2,qnn_graph,fused_tail,cpu,5,1,43.589000,0.354000,46.168000,46.662000,0.494000
30,mlp_control,9,0,qnn_graph,mlp_control_full,cpu,4,3,45.000000,0.107000,46.701000,46.750000,0.049000
31,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,5,10,45.107000,39.464000,46.720000,98.870000,52.150000
32,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,4,52.023000,15.377000,61.080000,79.780000,18.700000
33,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,hta,7,11,53.491000,13.909000,62.045000,78.007000,15.962000
34,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,12,67.400000,15.377000,79.973000,96.408000,16.435000
