entry_id,network,instance,dispatch_id,op,name,core_kind,hart,worker_kind_idx,predicted_start_ms,predicted_duration_ms,actual_start_ms,actual_end_ms,actual_duration_ms
0,fused_split,0,0,qnn_graph,fused_vision_conv,dsp,6,0,0.000000,0.459000,0.016000,1.702000,1.686000
1,yolov8n_b,0,0,qnn_graph,yolov8n_backbone,hta,7,1,0.000000,13.909000,0.036000,14.411000,14.375000
2,fused_split,0,1,qnn_graph,fused_depth_conv,cpu,5,2,0.000000,0.014000,0.041000,0.114000,0.073000
3,mlp_control,0,0,qnn_graph,mlp_control_full,cpu,4,3,0.014000,0.107000,0.050000,0.180000,0.130000
4,fused_split,0,2,qnn_graph,fused_tail,cpu,5,2,0.459000,0.354000,16.569000,21.779000,5.210000
5,yolov8n_a,0,0,qnn_graph,yolov8n_backbone,dsp,6,4,0.459000,13.267000,1.755000,15.938000,14.183000
6,mlp_control,1,0,qnn_graph,mlp_control_full,cpu,4,3,7.000000,0.107000,22.175000,22.307000,0.132000
7,yolov8n_a,0,1,qnn_graph,yolov8n_head,dsp,6,4,13.726000,15.377000,16.256000,36.671000,20.415000
8,fused_split,1,0,qnn_graph,fused_vision_conv,hta,7,5,14.000000,0.931000,15.065000,16.373000,1.308000
9,fused_split,1,1,qnn_graph,fused_depth_conv,cpu,5,2,14.000000,0.014000,22.623000,22.723000,0.100000
10,mlp_control,2,0,qnn_graph,mlp_control_full,cpu,4,3,14.824000,0.107000,24.739000,24.810000,0.071000
11,fused_split,1,2,qnn_graph,fused_tail,cpu,5,2,14.931000,0.354000,24.855000,25.628000,0.773000
12,yolov8n_c,0,0,qnn_graph,yolov8n_backbone,hta,7,6,14.931000,13.909000,16.484000,41.766000,25.282000
13,mlp_control,3,0,qnn_graph,mlp_control_full,cpu,4,3,21.000000,0.107000,25.684000,25.763000,0.079000
14,yolov8n_b,0,1,qnn_graph,yolov8n_head,cpu,5,7,21.107000,39.464000,25.816000,75.576000,49.760000
15,yolov8n_d,0,0,qnn_graph,yolov8n_backbone,hta,7,8,28.840000,13.909000,42.003000,55.805000,13.802000
16,mlp_control,4,0,qnn_graph,mlp_control_full,dsp,6,9,29.103000,0.589000,37.131000,41.030000,3.899000
17,fused_split,2,1,qnn_graph,fused_depth_conv,dsp,6,0,29.692000,0.392000,41.091000,41.901000,0.810000
18,fused_split,2,0,qnn_graph,fused_vision_conv,dsp,6,0,30.238000,0.459000,41.919000,42.410000,0.491000
19,fused_split,2,2,qnn_graph,fused_tail,dsp,6,0,30.697000,4.303000,42.432000,45.613000,3.181000
20,mlp_control,5,0,qnn_graph,mlp_control_full,dsp,6,9,35.000000,0.589000,45.696000,46.697000,1.001000
21,yolov8n_c,0,1,qnn_graph,yolov8n_head,dsp,6,10,35.589000,15.377000,47.072000,65.099000,18.027000
22,yolov8n_d,0,1,qnn_graph,yolov8n_head,dsp,6,11,50.966000,15.377000,65.226000,82.777000,17.551000
